,COUNTY,STATE,Crime_Count,Crime_rate, Civilian_labor_force_2013 , Employed_2013 , Unemployed_2013 ,Unemployment_rate_2013,Age
703,Franklin,Indiana,382,1661.0140012174973,"10,769","9,835",934,8.7,78.98377853
704,Fulton,Indiana,272,1864.2906100068546,"9,884","9,067",817,8.3,76.90927442
705,Gibson,Indiana,538,2155.621444025964,"18,014","16,959","1,055",5.9,78.27133414
706,Grant,Indiana,3498,5047.6918858858,"32,463","29,532","2,931",9.0,76.51627327
707,Greene,Indiana,768,2497.723429166125,"13,758","12,352","1,406",10.2,76.7936823
708,Hamilton,Indiana,8531,3320.6956684208885,"155,749","147,899","7,850",5.0,81.65773347
709,Hancock,Indiana,1611,2257.250945775536,"36,065","33,673","2,392",6.6,78.85956668
710,Harrison,Indiana,1228,3135.6126956566145,"18,704","17,399","1,305",7.0,77.95729243
711,Hendricks,Indiana,4783,3445.2455898983644,"78,649","74,096","4,553",5.8,79.97443307
712,Henry,Indiana,2989,6045.7119741100305,"21,311","19,427","1,884",8.8,76.87485266
713,Howard,Indiana,5384,6478.317370168938,"36,412","33,448","2,964",8.1,77.12164891
714,Huntington,Indiana,1277,3446.879723601814,"18,520","17,092","1,428",7.7,78.13950479
715,Jackson,Indiana,3770,8691.64265129683,"20,848","19,494","1,354",6.5,76.61326672
716,Jasper,Indiana,498,8433.530906011854,"15,937","14,703","1,234",7.7,78.12207764
717,Jay,Indiana,722,3750.8441996986853,"10,047","9,271",776,7.7,77.2249917
718,Jefferson,Indiana,38,inf,"15,307","14,101","1,206",7.9,76.30396255
719,Jennings,Indiana,1648,5858.5140419480995,"13,033","11,835","1,198",9.2,75.75200297
720,Johnson,Indiana,8568,5977.896851975887,"73,664","69,068","4,596",6.2,78.54098973
721,Knox,Indiana,1816,5152.065365410803,"18,626","17,372","1,254",6.7,76.42623337
722,Kosciusko,Indiana,3068,3937.877037607496,"39,729","37,112","2,617",6.6,78.50500838
723,Lagrange,Indiana,480,1271.8937968679613,,,,,
724,Lake,Indiana,39373,8001.308724968603,"229,941","209,097","20,844",9.1,76.54986145
725,La Porte,Indiana,6656,6160.966353496551,,,,,
726,Lawrence,Indiana,1806,4315.205963872694,"20,657","18,571","2,086",10.1,76.44970607
727,Madison,Indiana,7886,6053.9992783718835,"58,069","52,653","5,416",9.3,76.55028527
728,Marion,Indiana,114849,13062.734656413535,"463,352","423,967","39,385",8.5,76.38334352
729,Marshall,Indiana,1560,3308.589607635207,"23,096","21,386","1,710",7.4,79.12391156
730,Martin,Indiana,279,3698.793583454859,"4,950","4,637",313,6.3,77.3216094
731,Miami,Indiana,756,2072.141212586339,"15,606","14,251","1,355",8.7,77.96005296
732,Monroe,Indiana,9093,6393.345801752143,"66,654","62,096","4,558",6.8,80.20237979
733,Montgomery,Indiana,1882,4898.872894812193,"18,400","17,079","1,321",7.2,78.03666694
734,Morgan,Indiana,2103,9867.21719138554,"34,826","32,193","2,633",7.6,77.23646853
735,Newton,Indiana,366,2612.792689891491,"6,909","6,289",620,9.0,77.24441999999999
736,Noble,Indiana,1048,2195.362088107757,"22,617","20,960","1,657",7.3,77.78908027
737,Ohio,Indiana,0,,"3,165","2,902",263,8.3,78.33511120000001
738,Orange,Indiana,32,inf,"8,755","7,887",868,9.9,76.70783901
739,Owen,Indiana,30,inf,"9,638","8,668",970,10.1,76.34342592
740,Parke,Indiana,119,698.0700416495572,"6,931","6,292",639,9.2,78.12483678
741,Perry,Indiana,554,3081.0299760858684,"8,931","8,237",694,7.8,77.79892563
742,Pike,Indiana,542,5209.034118212398,"6,261","5,836",425,6.8,77.67831431
743,Porter,Indiana,5699,3462.9009618831765,"83,161","77,162","5,999",7.2,78.54878906
744,Posey,Indiana,738,11205.587610081991,"12,946","12,126",820,6.3,78.92337278
745,Pulaski,Indiana,10,inf,"6,117","5,687",430,7.0,77.15777854
746,Putnam,Indiana,232,845.0499016536752,"16,159","14,760","1,399",8.7,78.36981056
747,Randolph,Indiana,875,4132.036267472611,"12,576","11,488","1,088",8.7,77.81779789
748,Ripley,Indiana,814,2848.344880677444,"13,634","12,464","1,170",8.6,77.8874618
749,Rush,Indiana,602,9703.41715022566,"8,335","7,718",617,7.4,77.63946336
750,St Joseph,Indiana,19972,7500.769906784942,,,,,
751,Scott,Indiana,1436,7344.14156395438,"10,239","9,325",914,8.9,73.569544
752,Shelby,Indiana,1875,4202.339862835626,"22,345","20,705","1,640",7.3,77.66951136
753,Spencer,Indiana,18,inf,"10,690","9,978",712,6.7,78.90763483
754,Starke,Indiana,294,1266.2044015676813,"10,213","9,247",966,9.5,74.80975313
755,Steuben,Indiana,1764,5156.688493919551,"19,319","18,109","1,210",6.3,78.8833815
756,Sullivan,Indiana,454,2674.521354933726,"8,705","7,917",788,9.1,75.87290286
757,Switzerland,Indiana,14,inf,"4,883","4,519",364,7.5,76.70740523
758,Tippecanoe,Indiana,11192,6309.297645288039,"89,630","83,675","5,955",6.6,79.21824779
759,Tipton,Indiana,452,2883.5725677830933,"7,958","7,423",535,6.7,78.74959529
760,Union,Indiana,9,inf,"3,519","3,266",253,7.2,77.66303797
761,Vanderburgh,Indiana,14626,8050.1081530324145,"90,899","84,413","6,486",7.1,77.16294925
762,Vermillion,Indiana,509,3172.7233061148163,"7,324","6,537",787,10.7,75.89643816
763,Vigo,Indiana,9417,8830.065543334551,"49,522","44,879","4,643",9.4,76.33802086
764,Wabash,Indiana,752,3439.9158318466675,"15,454","14,276","1,178",7.6,77.92102546
765,Warren,Indiana,6,inf,"4,152","3,787",365,8.8,78.59032259
766,Warrick,Indiana,1874,3080.767397129658,"30,710","28,778","1,932",6.3,79.198514
767,Washington,Indiana,126,2029.3122886133035,"13,142","11,994","1,148",8.7,76.00333688
768,Wayne,Indiana,470,1567.5549478037549,"30,535","27,887","2,648",8.7,76.77569947
769,Wells,Indiana,1269,4576.766328849137,"13,650","12,784",866,6.3,79.55522065
770,White,Indiana,310,1269.815262360218,"12,931","12,043",888,6.9,78.28569346
771,Whitley,Indiana,376,3554.5471733787103,"16,760","15,590","1,170",7.0,79.16384175
772,Adair,Iowa,96,1290.3225806451612,"4,074","3,902",172,4.2,79.46643798
773,Adams,Iowa,50,1287.3326467559218,"2,151","2,072",79,3.7,79.08058044
774,Allamakee,Iowa,104,730.4909742220973,"7,654","7,169",485,6.3,80.02832965
775,Appanoose,Iowa,701,5530.135689491953,"5,927","5,550",377,6.4,78.29104088
776,Audubon,Iowa,114,1945.7245263696882,"3,238","3,080",158,4.9,80.61731183
777,Benton,Iowa,159,3065.355696934644,"13,725","13,027",698,5.1,81.14584508
778,Black Hawk,Iowa,7025,5307.254128703746,"71,758","68,095","3,663",5.1,79.30461619
779,Boone,Iowa,820,3125.714721353968,"14,884","14,281",603,4.1,79.01917305
780,Bremer,Iowa,440,1787.8911011783828,"14,001","13,471",530,3.8,82.11098121
781,Buchanan,Iowa,80,1340.2579996649354,"11,168","10,639",529,4.7,79.34773171
782,Buena Vista,Iowa,805,3882.699078763324,"11,310","10,863",447,4.0,80.92116602
783,Butler,Iowa,32,212.58220952634025,"8,263","7,889",374,4.5,80.389516
784,Calhoun,Iowa,124,1259.1389114541025,"4,361","4,135",226,5.2,79.80092485
785,Carroll,Iowa,262,2623.1477773328,"11,272","10,893",379,3.4,80.46741405
786,Cass,Iowa,410,2995.3243717124487,"7,291","6,923",368,5.0,79.00047863
787,Cedar,Iowa,353,2178.608899586496,"10,814","10,348",466,4.3,81.52870775
788,Cerro Gordo,Iowa,3033,6925.4481105149,"23,338","22,077","1,261",5.4,79.47103384
789,Cherokee,Iowa,256,2147.110626520171,"6,841","6,547",294,4.3,80.20135822
790,Chickasaw,Iowa,127,1035.8045836391811,"6,367","6,050",317,5.0,80.6731517
791,Clarke,Iowa,392,4162.684506743124,"4,586","4,333",253,5.5,78.62866836
792,Clay,Iowa,617,3709.9392700378808,"8,815","8,418",397,4.5,80.33719982
793,Clayton,Iowa,142,797.8424542083377,"10,076","9,508",568,5.6,80.55980324
794,Clinton,Iowa,2962,6081.011722679587,"24,911","23,477","1,434",5.8,78.79485288
795,Crawford,Iowa,320,1837.9185572339325,"8,770","8,388",382,4.4,80.3447015
796,Dallas,Iowa,2362,3190.727707458089,"40,906","39,431","1,475",3.6,81.55993263
797,Davis,Iowa,78,898.4105044920525,"4,121","3,894",227,5.5,79.90207076
798,Decatur,Iowa,167,2032.124604526649,"4,302","4,108",194,4.5,78.35665763
799,Delaware,Iowa,320,1823.0501908505667,"10,390","9,943",447,4.3,81.12350916
800,Des Moines,Iowa,2806,6933.702340062764,"20,499","19,262","1,237",6.0,79.03123233
801,Dickinson,Iowa,505,2949.766355140187,"9,337","8,840",497,5.3,81.20667733
802,Dubuque,Iowa,4115,4297.5154825436275,"55,063","52,562","2,501",4.5,80.05989508
803,Emmet,Iowa,282,2794.569418293529,"5,685","5,452",233,4.1,79.71422183
804,Fayette,Iowa,482,2314.303548278677,"10,669","10,106",563,5.3,79.83427855
805,Floyd,Iowa,380,2372.4792408066432,"8,274","7,817",457,5.5,79.72755493
806,Franklin,Iowa,139,1318.6604686462385,"5,915","5,652",263,4.4,80.237804
807,Fremont,Iowa,0,,"4,128","3,954",174,4.2,78.84524734
808,Greene,Iowa,132,1447.6858960298312,"5,125","4,885",240,4.7,80.13266821
809,Grundy,Iowa,153,1225.8633122345966,"6,601","6,313",288,4.4,81.45152345
810,Guthrie,Iowa,86,800.0,"5,533","5,248",285,5.2,80.21102527
811,Hamilton,Iowa,577,3774.9427543343154,"7,040","6,657",383,5.4,80.4284262
812,Hancock,Iowa,243,2188.0064829821717,"6,210","5,962",248,4.0,80.79831053
813,Hardin,Iowa,639,3699.201111497048,"8,698","8,254",444,5.1,79.80087028
814,Harrison,Iowa,230,1959.1141396933567,"7,509","7,171",338,4.5,78.11624168
815,Henry,Iowa,653,3540.4467577531987,"9,550","9,044",506,5.3,79.57693865
816,Howard,Iowa,187,1949.74455218434,"5,231","4,989",242,4.6,80.33678581
817,Humboldt,Iowa,264,2713.257965056527,"5,217","5,004",213,4.1,80.48438234
818,Ida,Iowa,108,1512.8169211374145,"3,814","3,662",152,4.0,79.57198464
819,Iowa,Iowa,264,1631.1399443929565,"9,928","9,517",411,4.1,80.7417323
820,Jackson,Iowa,409,6744.722955145118,"10,847","10,263",584,5.4,79.37604384
821,Jasper,Iowa,1610,4396.024464831804,"19,057","18,089",968,5.1,79.83799166
822,Jefferson,Iowa,805,4754.311363099457,"8,927","8,484",443,5.0,80.43315424
823,Johnson,Iowa,6986,5051.4107217747205,"82,752","79,931","2,821",3.4,81.94415923
824,Jones,Iowa,508,2456.2421429262163,"10,734","10,164",570,5.3,80.72527109999999
825,Keokuk,Iowa,116,1119.4750048253234,"5,478","5,200",278,5.1,80.41304491
826,Kossuth,Iowa,243,1585.3340292275573,"8,475","8,174",301,3.6,81.34182419
827,Lee,Iowa,2069,5805.60076323026,"17,128","15,908","1,220",7.1,77.56361469
828,Linn,Iowa,12538,5775.484821963241,"119,688","113,695","5,993",5.0,80.49096682
829,Louisa,Iowa,126,1116.9222586650121,"5,851","5,555",296,5.1,79.31009623
830,Lucas,Iowa,571,6532.433360027459,"4,246","4,047",199,4.7,79.23684305
831,Lyon,Iowa,152,1644.6656567842456,"6,854","6,656",198,2.9,81.02093406
832,Madison,Iowa,349,2227.327844789074,"8,092","7,681",411,5.1,79.65863363
833,Mahaska,Iowa,745,3308.0236223968736,"11,653","11,092",561,4.8,80.18116498
834,Marion,Iowa,672,2735.822171558849,"17,322","16,550",772,4.5,79.30700558
835,Marshall,Iowa,2038,4967.944811447237,"19,801","18,610","1,191",6.0,77.46099620000001
836,Mills,Iowa,623,4208.037825059101,"7,327","7,005",322,4.4,78.00392557
837,Mitchell,Iowa,170,1769.1747320220625,"5,509","5,272",237,4.3,81.49323537
838,Monona,Iowa,259,2842.4056189640037,"4,625","4,360",265,5.7,77.86329295
839,Monroe,Iowa,260,3204.3381809218627,"4,026","3,797",229,5.7,77.93444385
840,Montgomery,Iowa,561,9992.874955468471,"5,123","4,873",250,4.9,78.33976167
841,Muscatine,Iowa,1723,4003.159777886202,"21,699","20,567","1,132",5.2,78.97886346
842,O'Brien,Iowa,350,2475.947934352009,"8,043","7,751",292,3.6,80.40350669
843,Osceola,Iowa,10,163.18537859007833,"3,410","3,279",131,3.8,80.34538273
844,Page,Iowa,716,4565.45303832175,"6,555","6,209",346,5.3,78.84469931
845,Palo Alto,Iowa,197,2127.20008638376,"4,777","4,598",179,3.7,79.53493567
846,Plymouth,Iowa,634,2540.980321430003,"14,492","13,912",580,4.0,80.69057489
847,Pocahontas,Iowa,102,1430.976430976431,"4,193","4,034",159,3.8,79.87744114
848,Polk,Iowa,31864,7100.976763154435,"250,429","238,383","12,046",4.8,78.93669541
849,Pottawattamie,Iowa,11806,12696.125348159461,"48,637","46,415","2,222",4.6,78.12101433
850,Poweshiek,Iowa,548,2925.162805594107,"10,345","9,866",479,4.6,79.80560164
851,Ringgold,Iowa,82,1608.4739113377793,"2,515","2,407",108,4.3,79.69691494
852,Sac,Iowa,184,2314.7565731538557,"5,516","5,284",232,4.2,79.87110607
853,Scott,Iowa,11692,6917.319923088301,"87,786","82,863","4,923",5.6,79.17456134
854,Shelby,Iowa,28,400.62956073830316,"6,942","6,681",261,3.8,80.99706506
855,Sioux,Iowa,323,1358.970043756311,"19,570","18,894",676,3.5,82.86519097
856,Story,Iowa,3953,4641.905142145868,"54,763","52,939","1,824",3.3,82.13052886
857,Tama,Iowa,450,3063.7254901960773,"9,108","8,602",506,5.6,79.73645163
858,Taylor,Iowa,44,710.594315245478,"3,166","3,046",120,3.8,79.70830600000001
859,Union,Iowa,341,2694.800063221116,"6,897","6,560",337,4.9,78.79141613
860,Van Buren,Iowa,154,2071.563088512241,"3,834","3,623",211,5.5,78.75325719
861,Wapello,Iowa,3010,8509.074461468876,"18,136","16,989","1,147",6.3,77.86377699
862,Warren,Iowa,1656,3507.8057150119685,"26,344","25,160","1,184",4.5,79.92839376
863,Washington,Iowa,490,2222.9279136233718,"12,275","11,813",462,3.8,80.60186136
864,Wayne,Iowa,40,630.517023959647,"2,850","2,702",148,5.2,78.49852876
865,Webster,Iowa,3015,8111.1619273089245,"19,757","18,708","1,049",5.3,77.70226793
866,Winnebago,Iowa,56,530.8056872037913,"5,167","4,919",248,4.8,80.76771202
867,Winneshiek,Iowa,156,738.8112716078618,"11,893","11,342",551,4.6,82.68704928
868,Woodbury,Iowa,8497,8283.937136840463,"55,223","52,580","2,643",4.8,78.30204656
869,Worth,Iowa,184,2446.8085106382987,"4,185","3,969",216,5.2,79.80991196
870,Wright,Iowa,183,1723.6507487990964,"6,846","6,539",307,4.5,80.37351629
871,Allen,Kansas,854,6709.616593337524,"6,890","6,471",419,6.1,76.6009397
872,Anderson,Kansas,426,5505.298526751098,"4,238","3,992",246,5.8,78.74568462
873,Atchison,Kansas,905,5391.718796544535,"7,777","7,110",667,8.6,77.78280287
874,Barber,Kansas,270,5548.705302096178,"2,761","2,651",110,4.0,77.71823223
875,Barton,Kansas,1969,7159.7396458310595,"15,097","14,485",612,4.1,78.78375995
876,Bourbon,Kansas,1004,6781.492738939547,"6,868","6,423",445,6.5,77.0648506
877,Brown,Kansas,489,4967.492889069485,"5,455","5,182",273,5.0,77.75849182
878,Butler,Kansas,3976,6046.228710462287,"31,823","30,062","1,761",5.5,77.98815405
879,Chase,Kansas,29,1056.4663023679418,"1,250","1,180",70,5.6,78.2675355
880,Chautauqua,Kansas,109,3077.357425183512,"1,620","1,520",100,6.2,77.19031423
881,Cherokee,Kansas,1297,6404.6219939756065,"10,498","9,828",670,6.4,75.35118424
882,Cheyenne,Kansas,94,3529.853548629366,"1,310","1,265",45,3.4,80.21938233
883,Clark,Kansas,56,2577.0823745973307,"1,188","1,151",37,3.1,78.54926273
884,Clay,Kansas,270,3169.0140845070423,"4,194","3,983",211,5.0,79.91709031
885,Cloud,Kansas,610,6522.668947818647,"4,452","4,258",194,4.4,78.61618794
886,Coffey,Kansas,162,1913.3104995866306,"4,943","4,651",292,5.9,77.85264184
887,Comanche,Kansas,32,6142.034548944338,"1,033",997,36,3.5,77.02397261
888,Cowley,Kansas,2391,6592.043230128753,"17,163","16,166",997,5.8,76.56251336
889,Crawford,Kansas,3410,8722.343010615168,"19,282","18,144","1,138",5.9,77.02359621
890,Decatur,Kansas,42,2447.552447552448,"1,361","1,307",54,4.0,79.32127178
891,Dickinson,Kansas,844,4274.499873385667,"9,859","9,278",581,5.9,78.6887678
892,Doniphan,Kansas,266,3395.0223356732613,"4,337","4,102",235,5.4,79.02515981
893,Douglas,Kansas,9147,8068.1296969269315,"63,535","60,479","3,056",4.8,80.66813211
894,Edwards,Kansas,56,5067.873303167421,"1,607","1,547",60,3.7,78.02797125
895,Elk,Kansas,83,3108.6142322097376,"1,323","1,248",75,5.7,77.3692883
896,Ellis,Kansas,1595,5453.923747649171,"18,044","17,477",567,3.1,79.66784990000001
897,Ellsworth,Kansas,266,4101.140918902252,"3,447","3,332",115,3.3,78.88511209
898,Finney,Kansas,2321,6228.698709175321,"19,980","19,124",856,4.3,79.18665288
899,Ford,Kansas,2114,6045.00872151211,"18,629","17,883",746,4.0,78.47009415
900,Franklin,Kansas,1403,5425.996828711761,"13,966","13,108",858,6.1,77.94883308
901,Geary,Kansas,1803,4627.585852882296,"12,663","11,566","1,097",8.7,76.87815503
902,Gove,Kansas,94,3425.6559766763844,"1,488","1,439",49,3.3,79.60912005
903,Graham,Kansas,88,3428.126217374367,"1,351","1,295",56,4.1,79.7670193
904,Grant,Kansas,200,2516.356316054353,"3,991","3,847",144,3.6,78.34268009
905,Gray,Kansas,167,2769.485903814262,"3,487","3,383",104,3.0,79.36553070000001
906,Greeley,Kansas,6,457.6659038901602,908,886,22,2.4,78.32048449
907,Greenwood,Kansas,196,3072.100313479624,"3,358","3,179",179,5.3,76.91742773
908,Hamilton,Kansas,67,2559.205500381971,"1,715","1,666",49,2.9,77.63445196
909,Harper,Kansas,240,5409.060175794456,"3,104","2,979",125,4.0,77.12842143
910,Harvey,Kansas,2164,6205.373784876551,"17,110","16,278",832,4.9,79.31561401
911,Haskell,Kansas,128,3013.1826741996233,"2,389","2,319",70,2.9,79.21539242
912,Hodgeman,Kansas,44,2223.345123799899,"1,116","1,073",43,3.9,80.03645543
913,Jackson,Kansas,338,2760.0849256900206,"7,286","6,916",370,5.1,78.74771272
914,Jefferson,Kansas,709,3756.2913907284774,"10,187","9,604",583,5.7,78.99827334
915,Jewell,Kansas,0,,"1,422","1,370",52,3.7,80.00648368
916,Johnson,Kansas,22281,3947.221567727776,"314,173","300,633","13,540",4.3,81.48282698
917,Kearny,Kansas,166,4190.860893713709,"2,099","2,023",76,3.6,77.66384507
918,Kingman,Kansas,273,3700.189753320683,"3,716","3,514",202,5.4,78.73916701
919,Kiowa,Kansas,70,2828.282828282829,"1,422","1,374",48,3.4,79.4064374
920,Labette,Kansas,1608,7590.634441087614,"10,728","9,959",769,7.2,76.39093625
921,Lane,Kansas,70,4137.115839243498,883,852,31,3.5,78.30656561
922,Leavenworth,Kansas,3965,5075.849708762722,"34,597","32,529","2,068",6.0,78.90062372
923,Lincoln,Kansas,50,1585.2885225110972,"1,778","1,696",82,4.6,79.25833551
924,Linn,Kansas,282,3345.989558614143,"4,334","3,959",375,8.7,77.58530735
925,Logan,Kansas,74,2655.1847865087907,"1,742","1,694",48,2.8,78.74052274
926,Lyon,Kansas,1388,4222.181663320557,"16,426","15,247","1,179",7.2,78.84237089
927,McPherson,Kansas,1681,6054.3850171078675,"16,579","15,937",642,3.9,79.42872741
928,Marion,Kansas,379,3096.405228758171,"6,210","5,920",290,4.7,79.46673269
929,Marshall,Kansas,262,2622.097678142514,"6,042","5,809",233,3.9,80.27153142
930,Meade,Kansas,28,646.6512702078522,"2,351","2,277",74,3.1,79.22328573
931,Miami,Kansas,1396,4292.7429274292745,"16,783","15,847",936,5.6,79.17698483
932,Mitchell,Kansas,102,1732.0427916454407,"3,877","3,764",113,2.9,79.11724414
933,Montgomery,Kansas,2521,7911.998242475599,"17,835","16,631","1,204",6.8,76.43237517
934,Morris,Kansas,198,3394.479684553403,"3,100","2,931",169,5.5,79.86926549
935,Morton,Kansas,86,3166.421207658321,"1,593","1,531",62,3.9,77.84410826
936,Nemaha,Kansas,235,2323.052589956505,"5,823","5,622",201,3.5,80.24483470000001
937,Neosho,Kansas,986,6022.845275181722,"6,733","6,160",573,8.5,77.48436669
938,Ness,Kansas,54,1768.1728880157168,"1,602","1,553",49,3.1,79.39824739
939,Norton,Kansas,132,2359.249329758713,"3,085","2,999",86,2.8,79.49881097
940,Osage,Kansas,471,3072.006261414036,"8,278","7,727",551,6.7,77.76015737
941,Osborne,Kansas,72,3020.13422818792,"2,121","2,031",90,4.2,79.28773543
942,Ottawa,Kansas,184,3034.8012535048656,"3,238","3,092",146,4.5,78.17666875
943,Pawnee,Kansas,348,5036.9083803734275,"3,414","3,265",149,4.4,78.95300873
944,Phillips,Kansas,44,802.4803939449208,"2,965","2,839",126,4.2,78.41437949
945,Pottawatomie,Kansas,791,3634.1082422126256,"11,923","11,375",548,4.6,79.75733369
946,Pratt,Kansas,857,8784.337843378435,"5,439","5,223",216,4.0,78.40832235
947,Rawlins,Kansas,82,3180.7602792862676,"1,549","1,507",42,2.7,80.17977651
948,Reno,Kansas,6022,9356.597939746121,"31,588","29,930","1,658",5.2,78.47036993
949,Republic,Kansas,256,5303.501139424073,"2,649","2,560",89,3.4,79.59488891
950,Rice,Kansas,300,3017.5015087507536,"5,442","5,209",233,4.3,77.49239544
951,Riley,Kansas,3119,4058.3971998490633,"36,571","35,030","1,541",4.2,81.51867237
952,Rooks,Kansas,88,1680.3513461905673,"2,779","2,663",116,4.2,78.64424688
953,Rush,Kansas,187,9847.288046340178,"1,810","1,732",78,4.3,79.35885353
954,Russell,Kansas,316,4558.568955568378,"3,849","3,697",152,3.9,78.97652783
955,Saline,Kansas,4626,8253.787000196264,"31,098","29,550","1,548",5.0,78.49860941
956,Scott,Kansas,189,3833.6713995943214,"2,838","2,756",82,2.9,78.44182375
957,Sedgwick,Kansas,52553,10402.68257100836,"246,243","231,111","15,132",6.1,77.89593602
958,Seward,Kansas,1259,5306.414903481413,"11,082","10,628",454,4.1,78.5261122
959,Shawnee,Kansas,16333,9191.385432669853,"92,035","86,721","5,314",5.8,78.14130481
960,Sheridan,Kansas,98,3868.930122384524,"1,498","1,457",41,2.7,80.06218871
961,Sherman,Kansas,78,1269.1181256101531,"3,128","3,003",125,4.0,78.27963459
962,Smith,Kansas,165,4418.853776111409,"2,157","2,080",77,3.6,79.63930479999999
963,Stafford,Kansas,175,4035.0472676965637,"2,216","2,119",97,4.4,77.94958714
964,Stanton,Kansas,21,977.1986970684038,"1,045","1,007",38,3.6,78.68472242
965,Stevens,Kansas,112,1945.1198332754427,"3,314","3,215",99,3.0,79.11254532
966,Sumner,Kansas,1465,6689.803187360152,"11,144","10,516",628,5.6,77.29930444
967,Thomas,Kansas,339,4270.597127739985,"4,465","4,309",156,3.5,79.33811263
968,Trego,Kansas,54,1809.0452261306527,"1,491","1,436",55,3.7,78.76186838
969,Wabaunsee,Kansas,203,2884.342142654163,"3,769","3,579",190,5.0,79.10461229
970,Wallace,Kansas,0,0.0,852,825,27,3.2,79.53947016
971,Washington,Kansas,50,870.3220191470842,"3,127","3,011",116,3.7,80.3057752
972,Wichita,Kansas,42,1858.4070796460176,"1,288","1,243",45,3.5,79.32618318
973,Wilson,Kansas,439,4876.152393646562,"4,110","3,746",364,8.9,76.4666781
974,Woodson,Kansas,122,3732.028143163047,"1,627","1,526",101,6.2,76.99435691
975,Wyandotte,Kansas,17563,11009.904714142429,"74,775","68,839","5,936",7.9,75.27126443
976,Adair,Kentucky,276,1475.146980224479,"7,559","6,792",767,10.1,76.84588772
977,Allen,Kentucky,477,2351.259427219401,"8,950","8,284",666,7.4,75.91708267
978,Anderson,Kentucky,436,1996.7941378520725,"11,531","10,788",743,6.4,77.30156859
979,Ballard,Kentucky,283,3383.1440526001197,"3,825","3,474",351,9.2,75.78208863
980,Barren,Kentucky,1238,2890.8347927612376,"19,575","18,070","1,505",7.7,76.68669716
981,Bath,Kentucky,71,597.8947368421052,"4,828","4,330",498,10.3,74.65570996
982,Bell,Kentucky,1679,5989.156024826993,"9,866","8,552","1,314",13.3,72.81678317
983,Boone,Kentucky,6567,5262.778285329615,"66,021","61,650","4,371",6.6,78.87578995
984,Bourbon,Kentucky,881,4406.101525381345,"9,824","9,136",688,7.0,77.08379795
985,Boyd,Kentucky,2673,5450.096849831787,"19,704","17,845","1,859",9.4,75.94264282
986,Boyle,Kentucky,1520,5287.140422275557,"12,813","11,683","1,130",8.8,77.18832303
987,Bracken,Kentucky,208,2648.669298357316,"3,932","3,547",385,9.8,75.28196374
988,Breathitt,Kentucky,94,4335.7933579335795,"4,484","3,816",668,14.9,70.47249439
989,Breckinridge,Kentucky,178,886.0570461446562,"8,243","7,487",756,9.2,76.22523764
990,Bullitt,Kentucky,2686,3514.3728166010283,"39,671","36,740","2,931",7.4,78.6147008
991,Butler,Kentucky,261,2024.197301070265,"5,375","4,883",492,9.2,75.86101431
992,Caldwell,Kentucky,385,2977.341272910061,"5,632","5,171",461,8.2,75.55445789
993,Calloway,Kentucky,1954,5167.808309751131,"18,141","16,825","1,316",7.3,77.65091633
994,Campbell,Kentucky,5707,6264.131890325555,"48,752","45,550","3,202",6.6,77.79944951
995,Carlisle,Kentucky,49,976.8740031897928,"2,375","2,205",170,7.2,76.67329502
996,Carroll,Kentucky,261,2385.08635657498,"5,167","4,695",472,9.1,74.28348436
997,Carter,Kentucky,431,1581.7674691720495,"11,034","9,637","1,397",12.7,75.12616319
998,Casey,Kentucky,236,1462.2963008860524,"6,813","6,225",588,8.6,75.21510236
999,Christian,Kentucky,4235,5634.571120660981,"26,605","24,098","2,507",9.4,75.4374102
1000,Clark,Kentucky,2624,7315.305269027042,"17,266","15,968","1,298",7.5,75.82197815
1001,Clay,Kentucky,253,1175.9784326485076,"5,752","4,930",822,14.3,71.92860272
1002,Clinton,Kentucky,24,233.14552166310474,"4,113","3,683",430,10.5,74.25725137
1003,Crittenden,Kentucky,172,1854.0476447127305,"4,099","3,795",304,7.4,75.23208304
1004,Cumberland,Kentucky,141,2069.5728753852927,"3,038","2,714",324,10.7,74.20014289
1005,Daviess,Kentucky,5664,5762.246299404854,"47,636","44,363","3,273",6.9,77.63118997
1006,Edmonson,Kentucky,150,1244.5034431261927,"4,996","4,496",500,10.0,77.67274483
1007,Elliott,Kentucky,42,541.795665634675,"2,255","1,928",327,14.5,75.6584509
1008,Estill,Kentucky,143,990.2361332317706,"5,536","4,997",539,9.7,73.36137212
1009,Fayette,Kentucky,29466,9544.818471585166,"168,417","158,648","9,769",5.8,78.54441963
1010,Fleming,Kentucky,215,1469.78397593656,"6,521","5,903",618,9.5,74.44266457
1011,Floyd,Kentucky,376,973.3619819306737,"13,134","11,392","1,742",13.3,71.96605233
1012,Franklin,Kentucky,3560,7117.437722419929,"24,573","22,958","1,615",6.6,76.97092019
1013,Fulton,Kentucky,219,5250.539438983457,"2,387","2,130",257,10.8,72.8811518
1014,Gallatin,Kentucky,210,2593.2328970116077,"3,953","3,584",369,9.3,73.42355168
1015,Garrard,Kentucky,322,1902.735921526916,"7,745","7,111",634,8.2,77.66563082
1016,Grant,Kentucky,466,1906.6322981874719,"11,504","10,549",955,8.3,75.50503353
1017,Graves,Kentucky,1157,3122.638454064558,"16,479","15,085","1,394",8.5,76.19686831
1018,Grayson,Kentucky,828,3257.4058774932137,"11,242","10,085","1,157",10.3,74.99937788
