,COUNTY,STATE,Crime_Count,Crime_rate, Civilian_labor_force_2010 , Employed_2010 , Unemployed_2010 ,Unemployment_rate_2010,Age
671,Warren,Illinois,1258,7310.128421174966,"9,298","8,576",722,7.8,78.46991423
672,Washington,Illinois,370,2534.5937799698586,"8,499","7,883",616,7.2,78.92364563
673,Wayne,Illinois,572,3412.887828162291,"8,398","7,650",748,8.9,78.04598144
674,White,Illinois,628,4463.7145497192405,"7,583","6,939",644,8.5,76.87440326
675,Whiteside,Illinois,3195,5536.494073611978,"29,906","26,822","3,084",10.3,78.77066584
676,Will,Illinois,26041,3926.1123180812847,"355,644","316,210","39,434",11.1,79.75822009999999
677,Williamson,Illinois,3491,5260.937052609371,"32,532","29,374","3,158",9.7,76.90433733
678,Winnebago,Illinois,28518,9923.653496836874,"150,085","129,021","21,064",14.0,78.12984777
679,Woodford,Illinois,586,1706.5641563282659,"20,340","18,780","1,560",7.7,80.28969028
680,Adams,Indiana,218,1626.3801850193972,"16,399","14,745","1,654",10.1,79.64291056
681,Allen,Indiana,22097,6218.74375578689,"175,944","157,115","18,829",10.7,78.70217804
682,Bartholomew,Indiana,5790,7576.7489334973425,"38,388","34,728","3,660",9.5,77.71524308
683,Benton,Indiana,14,604.2296072507552,"4,662","4,232",430,9.2,78.3465781
684,Blackford,Indiana,544,4310.276523254894,"5,847","5,007",840,14.4,76.89864745
685,Boone,Indiana,827,2024.57892675284,"29,395","27,163","2,232",7.6,78.79427171
686,Brown,Indiana,203,1331.846214407558,"7,566","6,781",785,10.4,79.35768988
687,Carroll,Indiana,555,2753.659141652196,"10,254","9,239","1,015",9.9,79.66507622
688,Cass,Indiana,2290,5876.918339064826,"18,851","16,810","2,041",10.8,77.74096898
689,Clark,Indiana,9263,8897.832936294475,"55,317","50,043","5,274",9.5,76.40508603
690,Clay,Indiana,526,6648.129423660263,"13,180","11,712","1,468",11.1,76.68205951
691,Clinton,Indiana,2288,6886.588008668433,"16,899","15,185","1,714",10.1,77.77680994
692,Crawford,Indiana,211,1969.5696816951365,"4,919","4,283",636,12.9,76.11163566
693,Daviess,Indiana,1413,4464.737108190091,"14,747","13,790",957,6.5,77.28977144
694,Dearborn,Indiana,872,6550.48076923077,"25,524","22,752","2,772",10.9,78.24175716
695,Decatur,Indiana,689,5995.475113122172,"12,919","11,415","1,504",11.6,78.08573985
696,De Kalb,Indiana,996,6651.973552394309,,,,,
697,Delaware,Indiana,6649,5650.500123224924,"54,724","48,402","6,322",11.6,77.04950226
698,Dubois,Indiana,664,3147.665323536384,"21,927","20,285","1,642",7.5,78.92653152
699,Elkhart,Indiana,10904,5519.363835613664,"94,499","81,900","12,599",13.3,78.87547689
700,Fayette,Indiana,2042,15147.244269712928,"9,770","8,342","1,428",14.6,75.77656509
701,Floyd,Indiana,6160,8591.113218599203,"37,858","34,505","3,353",8.9,77.29346826
702,Fountain,Indiana,177,5454.545454545454,"8,608","7,593","1,015",11.8,77.16577519
703,Franklin,Indiana,395,1710.9195651232294,"11,395","10,088","1,307",11.5,78.96620757
704,Fulton,Indiana,537,2577.2701094259937,"10,284","9,109","1,175",11.4,76.92642217
705,Gibson,Indiana,1063,3172.850192520073,"16,897","15,543","1,354",8.0,78.25946105
706,Grant,Indiana,4570,6522.887198298626,"33,554","29,667","3,887",11.6,76.36524259
707,Greene,Indiana,811,2620.948195068352,"14,391","12,857","1,534",10.7,76.85258719
708,Hamilton,Indiana,6101,2563.208442917041,"144,863","135,160","9,703",6.7,81.36208923
709,Hancock,Indiana,1416,2022.7993485900408,"35,810","32,492","3,318",9.3,78.56842843
710,Harrison,Indiana,1183,3005.2840158520476,"18,990","17,119","1,871",9.9,77.91673132
711,Hendricks,Indiana,3519,5001.2080212611745,"74,719","68,853","5,866",7.9,79.90679522
712,Henry,Indiana,3529,7134.770126561805,"21,391","18,426","2,965",13.9,76.97369167
713,Howard,Indiana,6084,7352.088167053363,"35,806","31,300","4,506",12.6,77.27060936
714,Huntington,Indiana,1109,2987.2858528175843,"19,039","16,774","2,265",11.9,78.21101003
715,Jackson,Indiana,3352,8501.356869309391,"20,476","18,323","2,153",10.5,76.62460977
716,Jasper,Indiana,576,9831.029185867896,"16,140","14,455","1,685",10.4,77.93953147
717,Jay,Indiana,661,3472.3681445681873,"10,627","9,494","1,133",10.7,77.35761512
718,Jefferson,Indiana,66,inf,"15,464","13,709","1,755",11.3,76.31971169
719,Jennings,Indiana,1222,4283.961437335671,"13,303","11,581","1,722",12.9,75.72368281
720,Johnson,Indiana,7585,5646.373963404649,"71,599","65,284","6,315",8.8,78.51122094
721,Knox,Indiana,2401,6758.620689655172,"18,521","17,007","1,514",8.2,76.35222789
722,Kosciusko,Indiana,2908,3759.145789705008,"39,227","34,900","4,327",11.0,78.37306719
723,Lagrange,Indiana,488,1314.3719026071967,,,,,
724,Lake,Indiana,44454,8999.33194323542,"229,124","204,390","24,734",10.8,76.4805521
725,La Porte,Indiana,8741,8095.017595851084,,,,,
726,Lawrence,Indiana,1619,3874.688876124832,"20,728","18,100","2,628",12.7,76.52605940000001
727,Madison,Indiana,9398,7139.384362940229,"59,407","52,243","7,164",12.1,76.56736504
728,Marion,Indiana,114786,13387.808610297276,"452,840","405,075","47,765",10.5,76.28759687
729,Marshall,Indiana,1486,3158.2750632292627,"23,476","20,823","2,653",11.3,79.07609524
730,Martin,Indiana,285,2757.886587962067,"5,262","4,865",397,7.5,77.2203605
731,Miami,Indiana,848,2297.916158577893,"15,947","13,956","1,991",12.5,77.75303857
732,Monroe,Indiana,10536,7636.221317059735,"67,737","62,376","5,361",7.9,80.05883298
733,Montgomery,Indiana,2313,6067.044381491974,"18,896","16,970","1,926",10.2,77.98777154
734,Morgan,Indiana,2660,12574.454003970879,"35,026","31,394","3,632",10.4,77.34780139
735,Newton,Indiana,458,3215.388935692221,"7,075","6,272",803,11.3,77.17733325
736,Noble,Indiana,1099,2311.9320094244367,"23,011","19,984","3,027",13.2,77.72518976
737,Ohio,Indiana,4,inf,"3,263","2,902",361,11.1,78.24098481
738,Orange,Indiana,96,inf,"9,110","7,948","1,162",12.8,76.81362596
739,Owen,Indiana,36,inf,"10,316","9,126","1,190",11.5,76.6056102
740,Parke,Indiana,300,1730.2035872887714,"7,332","6,530",802,10.9,77.96322797
741,Perry,Indiana,608,6881.720430107527,"8,931","7,987",944,10.6,77.82481778
742,Pike,Indiana,30,inf,"6,199","5,611",588,9.5,77.58696422
743,Porter,Indiana,6982,4297.5674610990745,"81,600","73,869","7,731",9.5,78.73915759
744,Posey,Indiana,1061,15866.606849110212,"13,494","12,440","1,054",7.8,78.7395192
745,Pulaski,Indiana,466,3477.092971198328,"6,370","5,736",634,10.0,77.13510897
746,Putnam,Indiana,570,2062.4525093172197,"16,674","14,732","1,942",11.6,78.31577243
747,Randolph,Indiana,1107,5151.233131689158,"13,019","11,486","1,533",11.8,77.90044153
748,Ripley,Indiana,880,3053.647026164203,"14,528","12,899","1,629",11.2,77.95485952
749,Rush,Indiana,1250,7187.212511499541,"8,683","7,716",967,11.1,77.56294688
750,St Joseph,Indiana,24546,9217.389345139522,,,,,
751,Scott,Indiana,1539,6364.50105454696,"10,590","9,195","1,395",13.2,73.77971998
752,Shelby,Indiana,2554,5760.036084799279,"22,714","20,223","2,491",11.0,77.39967927
753,Spencer,Indiana,44,inf,"10,996","10,030",966,8.8,78.74444272
754,Starke,Indiana,1199,5132.046398150923,"10,444","9,052","1,392",13.3,74.97670485
755,Steuben,Indiana,1914,5598.946906537955,"18,439","16,386","2,053",11.1,78.88151901
756,Sullivan,Indiana,442,2565.8887727853244,"9,085","8,170",915,10.1,75.72753781
757,Switzerland,Indiana,24,inf,"5,025","4,558",467,9.3,76.57648063
758,Tippecanoe,Indiana,10034,5807.385114017826,"86,531","78,864","7,667",8.9,79.03089018
759,Tipton,Indiana,474,2974.3975903614446,"8,046","7,221",825,10.3,78.70854192
760,Union,Indiana,10,inf,"3,729","3,346",383,10.3,77.70553096
761,Vanderburgh,Indiana,13880,7723.855472640968,"92,128","83,895","8,233",8.9,77.39786047
762,Vermillion,Indiana,482,2973.1063409819885,"7,810","6,799","1,011",12.9,75.86627619
763,Vigo,Indiana,9337,15360.69754051164,"51,129","45,402","5,727",11.2,76.47051378
764,Wabash,Indiana,858,2608.8542933592803,"15,955","14,133","1,822",11.4,77.86340951
765,Warren,Indiana,14,inf,"4,201","3,758",443,10.5,78.38756652
766,Warrick,Indiana,1798,3012.2803196568884,"30,817","28,345","2,472",8.0,79.08271341
767,Washington,Indiana,144,inf,"13,806","12,118","1,688",12.2,75.97000475
768,Wayne,Indiana,4110,6130.0281891807235,"31,330","27,310","4,020",12.8,76.9376635
769,Wells,Indiana,1080,3907.94615718628,"14,137","12,757","1,380",9.8,79.46219255
770,White,Indiana,385,1562.3097837113987,"12,975","11,613","1,362",10.5,78.21811166
771,Whitley,Indiana,458,4361.489381963622,"17,603","15,579","2,024",11.5,78.96521931
772,Adair,Iowa,120,1562.0932048945588,"4,105","3,878",227,5.5,79.43206683
773,Adams,Iowa,168,4169.769173492182,"2,240","2,132",108,4.8,78.98095295
774,Allamakee,Iowa,0,,"7,917","7,297",620,7.8,79.91566467
775,Appanoose,Iowa,625,4849.848684721036,"6,200","5,749",451,7.3,78.33010259
776,Audubon,Iowa,138,2255.2704690308874,"3,478","3,284",194,5.6,80.51988683
777,Benton,Iowa,431,1830.7705377622967,"14,331","13,444",887,6.2,81.00562705
778,Black Hawk,Iowa,8411,6416.202608894653,"70,989","66,601","4,388",6.2,79.33986939
779,Boone,Iowa,775,2946.0959476925427,"14,846","13,998",848,5.7,79.0072306
780,Bremer,Iowa,462,1903.1141868512116,"13,864","13,185",679,4.9,81.86718134
781,Buchanan,Iowa,442,2108.9798644908865,"11,351","10,672",679,6.0,79.25189437
782,Buena Vista,Iowa,802,3958.5389930898323,"11,422","10,882",540,4.7,80.74587128
783,Butler,Iowa,22,147.97874487119122,"8,200","7,704",496,6.0,80.29607371
784,Calhoun,Iowa,168,1737.331954498449,"4,656","4,376",280,6.0,79.69873301
785,Carroll,Iowa,486,2334.7425057647965,"11,714","11,209",505,4.3,80.3563181
786,Cass,Iowa,494,3539.69618801949,"7,410","6,946",464,6.3,78.83925962
787,Cedar,Iowa,324,1751.4460241094116,"10,989","10,397",592,5.4,81.32133420000001
788,Cerro Gordo,Iowa,2545,5764.308849176689,"24,565","22,884","1,681",6.8,79.41062949
789,Cherokee,Iowa,399,3305.168986083499,"7,089","6,770",319,4.5,80.07685567
790,Chickasaw,Iowa,61,490.3931184178792,"6,555","6,070",485,7.4,80.51574403
791,Clarke,Iowa,305,3284.514322636226,"4,785","4,418",367,7.7,78.75715741
792,Clay,Iowa,677,4061.918761624767,"9,348","8,800",548,5.9,80.18538298
793,Clayton,Iowa,122,672.9549340835126,"10,483","9,738",745,7.1,80.25701307
794,Clinton,Iowa,3380,6881.6678882645165,"26,439","24,581","1,858",7.0,78.52143176
795,Crawford,Iowa,208,1216.6588675713615,"8,983","8,562",421,4.7,80.2314947
796,Dallas,Iowa,2488,3762.001965676269,"37,296","35,596","1,700",4.6,81.27117819
797,Davis,Iowa,76,868.2737347195247,"4,253","3,950",303,7.1,79.77362064
798,Decatur,Iowa,138,1631.7843206810926,"4,466","4,195",271,6.1,78.35909035
799,Delaware,Iowa,271,1525.5573069128573,"10,362","9,735",627,6.1,80.90731261
800,Des Moines,Iowa,2824,7003.09981401116,"20,214","18,710","1,504",7.4,79.02019136
801,Dickinson,Iowa,360,2159.9568008639826,"9,297","8,666",631,6.8,81.16399588
802,Dubuque,Iowa,4456,4757.989599906035,"54,224","51,088","3,136",5.8,79.96580617
803,Emmet,Iowa,302,2931.4696175499903,"5,869","5,457",412,7.0,79.61210637
804,Fayette,Iowa,520,2490.421455938697,"11,015","10,228",787,7.1,79.84126835
805,Floyd,Iowa,334,2048.7026927559345,"8,549","7,930",619,7.2,79.70285190000001
806,Franklin,Iowa,48,449.43820224719116,"6,027","5,651",376,6.2,80.11577529
807,Fremont,Iowa,0,,"3,978","3,743",235,5.9,78.69250241
808,Greene,Iowa,201,2152.956298200514,"5,201","4,895",306,5.9,79.98265318
809,Grundy,Iowa,199,1598.0085120051394,"6,755","6,371",384,5.7,81.20756053
810,Guthrie,Iowa,145,1323.7173635201752,"5,852","5,474",378,6.5,80.05583089
811,Hamilton,Iowa,772,4925.668346838512,"8,083","7,495",588,7.3,80.37809252
812,Hancock,Iowa,368,3244.863768627105,"6,070","5,667",403,6.6,80.73046013
813,Hardin,Iowa,571,3256.5301699555152,"9,133","8,538",595,6.5,79.68373965
814,Harrison,Iowa,395,2646.0342979635584,"8,001","7,555",446,5.6,78.04658629
815,Henry,Iowa,831,4553.92371766769,"9,959","9,133",826,8.3,79.53125586
816,Howard,Iowa,356,3721.5136943341,"5,339","5,003",336,6.3,80.28879116
817,Humboldt,Iowa,114,1161.4875191034132,"5,227","4,957",270,5.2,80.38949482
818,Ida,Iowa,128,1805.6143320637607,"3,846","3,650",196,5.1,79.42920697
819,Iowa,Iowa,327,1999.3885661877105,"9,661","9,130",531,5.5,80.73905258
820,Jackson,Iowa,523,2635.026199113261,"11,106","10,312",794,7.1,79.31403015
821,Jasper,Iowa,1426,3870.582487378536,"19,026","17,637","1,389",7.3,79.64911359
822,Jefferson,Iowa,702,4167.903580122306,"8,956","8,321",635,7.1,80.27578261
823,Johnson,Iowa,5592,4272.550847328128,"79,267","75,917","3,350",4.2,81.8389544
824,Jones,Iowa,508,2461.478825467584,"11,108","10,402",706,6.4,80.65476579999999
825,Keokuk,Iowa,16,152.22148225668354,"5,548","5,186",362,6.5,80.31420718
826,Kossuth,Iowa,256,1647.0436852602459,"8,381","7,955",426,5.1,81.23074372
827,Lee,Iowa,2358,6575.204952317215,"17,741","16,167","1,574",8.9,77.63244679
828,Linn,Iowa,13304,6298.467044776685,"120,123","112,941","7,182",6.0,80.33793881
829,Louisa,Iowa,169,1484.1485904979363,"5,964","5,531",433,7.3,79.29087344
830,Lucas,Iowa,418,4697.684873005171,"4,233","3,974",259,6.1,79.11110848
831,Lyon,Iowa,152,1682.905225863596,"6,405","6,158",247,3.9,80.90174836
832,Madison,Iowa,368,2347.0884622743797,"8,460","7,917",543,6.4,79.57079728
833,Mahaska,Iowa,732,3270.631339082257,"11,915","11,114",801,6.7,80.10088065
834,Marion,Iowa,1102,3485.6871738099003,"17,600","16,557","1,043",5.9,79.38746697
835,Marshall,Iowa,2640,6494.784491241881,"20,156","18,778","1,378",6.8,77.56966668
836,Mills,Iowa,755,5013.61312172123,"7,610","7,211",399,5.2,77.80056699
837,Mitchell,Iowa,110,1020.7869339272456,"5,734","5,437",297,5.2,81.29488228
838,Monona,Iowa,256,2769.6635291571997,"4,887","4,535",352,7.2,78.01999105
839,Monroe,Iowa,198,2484.3161856963616,"4,097","3,801",296,7.2,77.94252508
840,Montgomery,Iowa,331,5764.541971438522,"5,248","4,825",423,8.1,78.39952985
841,Muscatine,Iowa,2223,5200.608258275822,"21,815","20,074","1,741",8.0,78.98764019
842,O'Brien,Iowa,238,1653.0073621336298,"8,146","7,767",379,4.7,80.24758438
843,Osceola,Iowa,32,495.20272361497996,"3,670","3,489",181,4.9,80.18951044
844,Page,Iowa,650,4079.8393170976647,"7,131","6,648",483,6.8,78.75925982
845,Palo Alto,Iowa,147,1560.3439125358245,"4,845","4,553",292,6.0,79.55725244
846,Plymouth,Iowa,683,2733.530777235252,"14,568","13,916",652,4.5,80.68288818
847,Pocahontas,Iowa,102,1395.3488372093025,"4,057","3,850",207,5.1,79.74348157
848,Polk,Iowa,31965,7422.673230540591,"244,947","230,346","14,601",6.0,78.95941751
849,Pottawattamie,Iowa,9645,10353.378131776122,"50,344","47,437","2,907",5.8,78.02469473
850,Poweshiek,Iowa,615,3251.5596912340066,"10,570","9,958",612,5.8,79.84692322
851,Ringgold,Iowa,0,,"2,615","2,492",123,4.7,79.53585887
852,Sac,Iowa,177,1710.1449275362318,"5,716","5,449",267,4.7,79.83949431
853,Scott,Iowa,13284,8039.994189706095,"86,880","81,101","5,779",6.7,78.99514409
854,Shelby,Iowa,12,169.9475994901572,"6,612","6,312",300,4.5,80.86713939
855,Sioux,Iowa,395,1695.1334649386315,"19,671","18,900",771,3.9,82.62397893
856,Story,Iowa,5038,5626.409952871278,"53,344","51,104","2,240",4.2,82.01004250000001
857,Tama,Iowa,373,2505.0369375419737,"9,357","8,755",602,6.4,79.60367204
858,Taylor,Iowa,72,1139.7815418711416,"3,189","3,012",177,5.6,79.63643522
859,Union,Iowa,500,3989.1495133237604,"7,019","6,623",396,5.6,78.73560123
860,Van Buren,Iowa,188,2483.4874504623513,"3,971","3,682",289,7.3,78.58228842
861,Wapello,Iowa,2293,6436.491228070175,"18,508","17,054","1,454",7.9,77.81750381
862,Warren,Iowa,1496,3236.3439697133585,"26,357","24,871","1,486",5.6,79.87991187
863,Washington,Iowa,498,2294.507924806488,"12,422","11,789",633,5.1,80.43243462
864,Wayne,Iowa,71,1108.8552241136967,"2,876","2,699",177,6.2,78.40097508
865,Webster,Iowa,3285,8641.780443532476,"20,145","18,748","1,397",6.9,77.85988001
866,Winnebago,Iowa,147,1352.84373274434,"5,820","5,431",389,6.7,80.65248941
867,Winneshiek,Iowa,180,854.8632218844984,"12,295","11,616",679,5.5,82.50584844
868,Woodbury,Iowa,7318,7162.43197744979,"55,997","52,313","3,684",6.6,78.26911009
869,Worth,Iowa,222,2921.8215319821006,"4,342","4,027",315,7.3,79.68205917
870,Wright,Iowa,229,2110.0156638717403,"6,857","6,366",491,7.2,80.1936129
871,Allen,Kansas,752,5624.1118839279015,"7,010","6,429",581,8.3,76.71966516
872,Anderson,Kansas,320,4010.0250626566412,"4,572","4,220",352,7.7,78.69984909
873,Atchison,Kansas,757,4472.937839754195,"7,938","7,154",784,9.9,77.64496311
874,Barber,Kansas,44,1542.7769985974753,"2,769","2,644",125,4.5,77.72273867
875,Barton,Kansas,2538,9171.06309171063,"15,001","14,100",901,6.0,78.60014807
876,Bourbon,Kansas,1099,7243.129242733802,"7,223","6,572",651,9.0,77.13655145
877,Brown,Kansas,208,2534.1130604288496,"5,266","4,917",349,6.6,77.85065759
878,Butler,Kansas,3492,5357.800417331533,"33,009","30,447","2,562",7.8,78.02421934
879,Chase,Kansas,4,143.36917562724008,"1,442","1,361",81,5.6,78.25246071
880,Chautauqua,Kansas,47,1281.0029980921229,"1,740","1,583",157,9.0,77.28582029
881,Cherokee,Kansas,970,4528.900924456065,"10,798","9,817",981,9.1,75.215405
882,Cheyenne,Kansas,68,2494.4974321349964,"1,405","1,348",57,4.1,80.01268023
883,Clark,Kansas,54,2437.923250564334,"1,223","1,169",54,4.4,78.62485799
884,Clay,Kansas,316,3702.401874633861,"4,631","4,374",257,5.5,79.86511
885,Cloud,Kansas,475,4982.691702507082,"4,654","4,392",262,5.6,78.6006125
886,Coffey,Kansas,202,2348.564120451111,"4,847","4,479",368,7.6,77.90720953
887,Comanche,Kansas,79,5737.109658678286,994,949,45,4.5,77.04349485
888,Cowley,Kansas,2502,6890.473961058631,"17,259","15,906","1,353",7.8,76.66628878
889,Crawford,Kansas,3742,9562.017682833342,"19,356","17,672","1,684",8.7,76.84665361
890,Decatur,Kansas,35,1957.4944071588366,"1,457","1,384",73,5.0,79.21679806
891,Dickinson,Kansas,1036,5481.771522302767,"10,234","9,557",677,6.6,78.69493796
892,Doniphan,Kansas,362,4556.324732536186,"4,540","4,139",401,8.8,78.95393617
893,Douglas,Kansas,10192,9196.397957158068,"64,379","60,574","3,805",5.9,80.4659247
894,Edwards,Kansas,65,5757.3073516386185,"1,683","1,593",90,5.3,77.96452873
895,Elk,Kansas,62,2151.2838306731437,"1,414","1,296",118,8.3,77.40144012
896,Ellis,Kansas,1736,6373.448858212791,"17,642","16,946",696,3.9,79.67203282
897,Ellsworth,Kansas,232,3863.4471273938384,"3,395","3,235",160,4.7,78.76741593
898,Finney,Kansas,2919,7937.241679356102,"20,174","19,255",919,4.6,79.1751233
899,Ford,Kansas,2369,6998.936421649728,"18,114","17,361",753,4.2,78.28958269
900,Franklin,Kansas,1460,5617.1129578331775,"14,363","13,070","1,293",9.0,77.94463428
901,Geary,Kansas,1579,4595.192363657528,"13,359","12,136","1,223",9.2,76.79596114
902,Gove,Kansas,56,3151.378728193585,"1,505","1,454",51,3.4,79.64320819
903,Graham,Kansas,136,5236.811705814402,"1,389","1,323",66,4.8,79.72946606
904,Grant,Kansas,250,3193.2558436581926,"4,202","4,021",181,4.3,78.16270448
905,Gray,Kansas,74,1232.1012321012322,"3,489","3,376",113,3.2,79.24251562
906,Greeley,Kansas,31,2485.9663191659984,827,799,28,3.4,78.22420206
907,Greenwood,Kansas,179,2676.03528180595,"3,441","3,181",260,7.6,77.04001865
908,Hamilton,Kansas,97,3605.9479553903343,"1,825","1,768",57,3.1,77.65483807
909,Harper,Kansas,161,3529.9276474457347,"2,937","2,753",184,6.3,77.1661309
910,Harvey,Kansas,1529,4525.945001924045,"17,774","16,497","1,277",7.2,79.33928259999999
911,Haskell,Kansas,0,,"2,445","2,357",88,3.6,79.18256177
912,Hodgeman,Kansas,70,3653.444676409186,"1,085","1,045",40,3.7,79.83945935
913,Jackson,Kansas,499,3958.4324924639054,"7,509","7,046",463,6.2,78.66127031
914,Jefferson,Kansas,1097,5735.647809264876,"10,671","9,871",800,7.5,78.8449234
915,Jewell,Kansas,0,,"1,558","1,473",85,5.5,79.85238489
916,Johnson,Kansas,25040,4602.932715197215,"307,190","288,469","18,721",6.1,81.48738905
917,Kearny,Kansas,144,3620.819713351773,"2,155","2,058",97,4.5,77.72339649
918,Kingman,Kansas,279,3550.5217612624074,"3,862","3,594",268,6.9,78.72554691
919,Kiowa,Kansas,118,4622.013317665492,"1,398","1,325",73,5.2,79.33323806
920,Labette,Kansas,2126,9839.40389688527,"11,277","10,203","1,074",9.5,76.47116382
921,Lane,Kansas,51,2914.285714285714,985,944,41,4.2,78.26662996
922,Leavenworth,Kansas,4727,6201.2147926587695,"34,342","31,735","2,607",7.6,78.63223638
923,Lincoln,Kansas,96,2962.0487503856834,"1,882","1,770",112,6.0,79.15842994
924,Linn,Kansas,519,5533.6389807015685,"4,534","4,028",506,11.2,77.54156823
925,Logan,Kansas,70,2539.912917271408,"1,737","1,676",61,3.5,78.80344264
926,Lyon,Kansas,2819,8367.468091421786,"17,481","16,316","1,165",6.7,78.89850935
927,McPherson,Kansas,1144,4040.974920522784,"16,477","15,627",850,5.2,79.58815331
928,Marion,Kansas,329,2714.297500206253,"6,742","6,342",400,5.9,79.5790874
929,Marshall,Kansas,293,3120.0085187945906,"5,908","5,608",300,5.1,80.09288371
930,Meade,Kansas,96,2098.3606557377047,"2,567","2,458",109,4.2,79.11027697
931,Miami,Kansas,1278,3897.886357397749,"17,111","15,815","1,296",7.6,78.83919397
932,Mitchell,Kansas,160,2710.0271002710033,"3,874","3,689",185,4.8,79.06948361
933,Montgomery,Kansas,2654,7482.168532040258,"18,083","16,158","1,925",10.6,76.33475476
934,Morris,Kansas,197,3326.01722100287,"3,311","3,085",226,6.8,79.79774846
935,Morton,Kansas,141,4361.2743581812565,"1,756","1,680",76,4.3,77.82286926
936,Nemaha,Kansas,302,2967.18412261741,"5,820","5,570",250,4.3,80.11412185
937,Neosho,Kansas,960,5813.9534883720935,"7,410","6,651",759,10.2,77.46462337
938,Ness,Kansas,42,1351.7862890247827,"1,618","1,554",64,4.0,79.44897359999999
939,Norton,Kansas,110,1939.6931758067362,"3,098","2,980",118,3.8,79.33088748
940,Osage,Kansas,457,2944.20822059013,"8,618","7,906",712,8.3,77.87372058
941,Osborne,Kansas,40,1648.1252575195715,"2,224","2,116",108,4.9,79.30207266
942,Ottawa,Kansas,269,4416.351994746347,"3,286","3,090",196,6.0,78.15737912
943,Pawnee,Kansas,278,3986.806252688943,"3,608","3,439",169,4.7,78.81898192
944,Phillips,Kansas,77,1364.7642679900744,"3,037","2,881",156,5.1,78.40380455
945,Pottawatomie,Kansas,797,3689.131642288465,"11,890","11,268",622,5.2,79.74073725
946,Pratt,Kansas,598,6193.040596520298,"5,289","4,993",296,5.6,78.51123854
947,Rawlins,Kansas,57,2262.802699483922,"1,511","1,458",53,3.5,80.087349
948,Reno,Kansas,7344,11623.195745758421,"32,894","30,800","2,094",6.4,78.62072752
949,Republic,Kansas,119,2389.558232931727,"2,732","2,614",118,4.3,79.56234854
950,Rice,Kansas,231,2290.9848259446594,"5,306","5,018",288,5.4,77.57229972
951,Riley,Kansas,3617,5086.128102369401,"36,091","34,289","1,802",5.0,81.33317709
952,Rooks,Kansas,67,1293.1866435051147,"2,767","2,593",174,6.3,78.56900025
953,Rush,Kansas,86,2600.544299969761,"1,793","1,697",96,5.4,79.27398973
954,Russell,Kansas,320,4591.104734576757,"3,741","3,550",191,5.1,78.8497457
955,Saline,Kansas,5436,9849.075063866796,"30,934","29,027","1,907",6.2,78.45546794
956,Scott,Kansas,170,3444.0842787682336,"2,767","2,661",106,3.8,78.41595775
957,Sedgwick,Kansas,48587,9749.280146077675,"252,713","230,497","22,216",8.8,77.78650651
958,Seward,Kansas,1534,6683.513419309865,"10,794","10,261",533,4.9,78.30199977
959,Shawnee,Kansas,19163,10857.531374826482,"93,584","87,047","6,537",7.0,78.00297651
960,Sheridan,Kansas,41,1604.0688575899842,"1,514","1,463",51,3.4,79.90364286
961,Sherman,Kansas,157,2612.312811980033,"3,154","3,004",150,4.8,78.29504846
962,Smith,Kansas,150,3893.0703348040493,"2,333","2,232",101,4.3,79.65289996
963,Stafford,Kansas,149,3358.1248591390577,"2,366","2,246",120,5.1,77.96519243
964,Stanton,Kansas,40,1789.7091722595078,"1,093","1,048",45,4.1,78.55286013
965,Stevens,Kansas,30,768.4426229508197,"2,870","2,749",121,4.2,78.98593189
966,Sumner,Kansas,1173,5131.233595800525,"11,958","10,896","1,062",8.9,77.26781269
967,Thomas,Kansas,378,4784.810126582279,"4,543","4,363",180,4.0,79.24068244
968,Trego,Kansas,40,1332.8890369876708,"1,509","1,438",71,4.7,78.76034178
969,Wabaunsee,Kansas,202,3247.0663880405077,"3,887","3,633",254,6.5,78.98605444
970,Wallace,Kansas,4,269.3602693602694,893,840,53,5.9,79.41531778
971,Washington,Kansas,36,620.7966890843247,"3,346","3,184",162,4.8,80.20199616
972,Wichita,Kansas,76,3401.969561324977,"1,336","1,290",46,3.4,79.32145295
973,Wilson,Kansas,320,3400.999043469019,"4,500","3,962",538,12.0,76.49722389
974,Woodson,Kansas,190,5741.915986702931,"1,736","1,599",137,7.9,77.10111316
975,Wyandotte,Kansas,18295,11615.504269705725,"74,994","67,433","7,561",10.1,75.1882455
976,Adair,Kentucky,201,1077.401372212693,"7,810","6,839",971,12.4,76.84242876
977,Allen,Kentucky,359,1798.9577069553015,"9,126","8,056","1,070",11.7,76.02980342
978,Anderson,Kentucky,419,1956.024461976565,"11,579","10,466","1,113",9.6,77.26759224
979,Ballard,Kentucky,457,5540.065462480302,"3,839","3,445",394,10.3,75.70664015
980,Barren,Kentucky,1226,2907.073245915633,"19,749","17,540","2,209",11.2,76.70528884
981,Bath,Kentucky,86,5620.915032679739,"4,887","4,172",715,14.6,74.66616232
982,Bell,Kentucky,1627,5670.7678366038135,"10,197","8,959","1,238",12.1,72.85328999
983,Boone,Kentucky,7053,5936.319027699456,"63,271","57,662","5,609",8.9,78.69984748
984,Bourbon,Kentucky,732,3784.510391893289,"10,064","9,151",913,9.1,76.87267866
985,Boyd,Kentucky,3799,7668.241088369464,"20,421","18,342","2,079",10.2,75.95267333
986,Boyle,Kentucky,1523,5501.968859506521,"13,342","11,853","1,489",11.2,77.01332207
