STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2012 , Employed_2012 , Unemployed_2012 ,Unemployment_rate_2012,Crime_rate,Total; Estimate; ,Median income (dollars); Estimate;
Alabama,Baldwin,270.03068219999994,52.76692092,2.098048504,1.291171429,78.16067583,"84,414","78,065","6,349",7.5,5813.823233,77978,48378
Alabama,Calhoun,352.397472,80.93809658,2.125135316,2.032322918,74.21675371,"49,649","45,252","4,397",8.9,10203.77103,45986,39169
Alabama,Cullman,347.9691165,86.87727685,1.241997808,1.944797491,75.32668391,"35,568","32,835","2,733",7.7,5589.977615,31450,37287
Alabama,Elmore,271.9660947,86.83067334,2.3822106780000003,2.622862835,76.10439917,"36,629","34,087","2,542",6.9,5849.609860000001,28246,53328
Alabama,Etowah,354.4280776,94.86856575,1.839015915,1.849156593,73.90508047,"44,232","40,589","3,643",8.2,9767.899615,39031,34264
Alabama,Houston,298.9117202,67.40763823,3.425982645,1.333654947,76.79583367,"46,054","42,578","3,476",7.5,7947.071415,38571,40409
Alabama,Jefferson,302.9064838,60.90670877,4.698772804,2.390717247,75.28042274,"316,511","293,020","23,491",7.4,11188.11761,258192,43959
Alabama,Lauderdale,261.5846923,73.93252829999999,1.272754501,1.249105368,76.66297817,"43,409","40,084","3,325",7.7,5493.054512,36791,41908
Alabama,Lee,275.63757610000005,68.76495379,2.819840133,1.498235728,77.08809532,"68,918","64,247","4,671",6.8,6109.93863,55520,45043
Alabama,Limestone,303.89518030000005,63.80428051,2.424112957,1.629352896,77.17121514,"38,990","36,311","2,679",6.9,4047.274594,32106,47999
Alabama,Madison,235.28456090000003,61.31096381,1.795207157,2.043351308,77.9885122,"170,209","158,399","11,810",6.9,8669.105093,135450,56839
Alabama,Marshall,338.21568560000014,104.0563852,1.334558915,2.313305364,74.50341768,"40,686","37,523","3,163",7.8,6405.652593,33802,36197
Alabama,Mobile,338.1206321,64.11746795,6.5888212789999985,1.333052935,74.84976932,"188,626","171,312","17,314",9.2,9724.237325,156755,39691
Alabama,Montgomery,269.8324796,65.23690249,6.951077605,2.884477628,76.04588319,"107,320","98,666","8,654",8.1,11687.64273,90244,41807
Alabama,Morgan,321.5968629,74.57447282,1.473431275,3.34682538,76.13344542,"57,410","52,931","4,479",7.8,6951.467597,46221,45051
Alabama,Shelby,234.0821144,56.49987902,1.141662765,1.926880973,79.22453318,"105,458","100,158","5,300",5.0,4542.70017,75058,65728
Alabama,Talladega,338.3181318,87.45942843,2.507340038,2.461800196,74.06310815,"35,013","31,731","3,282",9.4,9132.598302,31923,31547
Alabama,Tuscaloosa,306.1529636,70.44602596,2.149770819,1.629919439,75.85325777,"95,340","88,683","6,657",7.0,8277.147316,67721,41139
Alabama,Walker,359.53522200000015,114.5032951,1.642161367,2.146753931,71.69467164,"26,574","24,136","2,438",9.2,9226.194923,26108,35330
Arizona,Apache,197.9757894,48.74279918,2.403344012,3.55390361,74.5812136,"22,806","18,482","4,324",19.0,1428.981761,19634,33867
Arizona,Cochise,250.5716381,50.35244368,0.902509264,1.309196079,78.75641183,"53,898","49,027","4,871",9.0,6529.516324,49983,43252
Arizona,Coconino,192.0548426,47.31488764,1.208615342,2.180101107,79.17445989,"71,032","64,922","6,110",8.6,6991.52075,46366,45640
Arizona,Maricopa,206.8542525,49.93791371,1.905515814,0.7197560340000001,79.98646223,"1,895,634","1,757,601","138,033",7.3,7768.685722,1424393,51432
Arizona,Mohave,303.6204954,73.94646413,1.896032272,2.189986728,75.28490735,"77,570","69,021","8,549",11.0,7286.895223,79239,34445
Arizona,Navajo,226.9820192,50.77906875,1.572347854,2.328583266,75.63577081,"42,957","36,890","6,067",14.1,5226.121396000001,35488,34298
Arizona,Pima,223.9406802,51.02286391,1.984989493,0.874125794,79.03509732,"462,896","428,796","34,100",7.4,5695.098509,386104,44762
Arizona,Pinal,193.7968826,50.42383574,1.514715157,0.625486483,79.83901732,"148,689","135,995","12,694",8.5,5444.613336,126874,50515
Arizona,Yavapai,212.519026,55.48579161,1.066788927,1.352032956,78.91488003,"92,384","84,442","7,942",8.6,4723.133879,93697,44035
Arizona,Yuma,186.368672,47.84957699,1.436151425,1.01913815,80.40176492,"93,806","71,429","22,377",23.9,5755.622189,70895,39485
Arkansas,Benton,258.7047973,50.71702204,0.917008296,0.722645062,79.41379679,"110,768","104,109","6,659",6.0,4812.188075,84026,52294
Arkansas,Craighead,329.1193083,75.86094448,1.718177288,1.666895202,76.33294164,"49,059","45,688","3,371",6.9,8345.492866,38421,44111
Arkansas,Faulkner,270.7809396,64.82963219,1.339866275,3.349090829,77.33918193,"59,723","55,766","3,957",6.6,7703.966297,43709,49752
Arkansas,Garland,293.3627077,73.90386009,2.368860407,2.150713356,75.91758484,"41,203","37,949","3,254",7.9,11508.51856,40656,40893
Arkansas,Jefferson,387.648497,56.30948973,3.798246698,4.185390098,74.41721238,"32,469","29,222","3,247",10.0,12241.45816,28013,36275
Arkansas,Lonoke,317.3852335,76.75031472,1.277040733,1.909239525,75.68699395,"33,083","30,982","2,101",6.4,6775.472674,25384,51098
Arkansas,Pulaski,288.6517812,57.09574988,3.853264675,3.399478865,76.20427619,"188,484","175,552","12,932",6.9,15835.48672,155125,44437
Arkansas,Saline,248.9508832,59.37466763,1.484365095,2.22257752,78.14668886,"54,388","51,067","3,321",6.1,6419.748595,42534,58009
Arkansas,Sebastian,326.1284256,69.77954921,2.111019769,1.6819059769999998,76.17133418,"59,025","54,392","4,633",7.8,9482.015516,51394,37330
Arkansas,Washington,279.40786339999994,65.50722121,1.127427964,1.810959811,78.08686934,"105,383","99,464","5,919",5.6,7301.652833,81423,41225
Arkansas,White,348.9068132,75.45731363,1.136139035,1.649283225,75.909994,"36,246","33,396","2,850",7.9,6928.017945000001,29089,38853
California,Alameda,210.7592446,38.01743212,2.825674117,0.6156541010000001,81.03790192,"798,416","729,049","69,367",8.7,9610.818737,548274,70500
California,Butte,266.49248680000005,67.86983504,1.554318548,1.962735476,77.82056103,"100,990","88,718","12,272",12.2,5734.360732,85388,40960
California,Contra Costa,202.5663583,42.84624793,1.964282118,0.737623887,81.07007349999998,"535,786","487,887","47,899",8.9,6924.465279000001,380397,74177
California,El Dorado,208.4179335,48.14014119,0.973680364,1.217361259,80.94339056,"89,051","79,958","9,093",10.2,3724.755772,65558,69973
California,Fresno,274.9098043,46.96533187,3.168553723,0.931193549,78.63765642,"440,031","373,457","66,574",15.1,10009.79449,292280,41627
California,Humboldt,270.8741908,70.12867885,1.982510331,2.365689439,77.16340314,"64,279","58,120","6,159",9.6,7739.079927,52241,40682
California,Imperial,227.4714875,33.690081400000004,2.19114006,1.888612284,80.32495257,"79,265","57,586","21,679",27.4,7923.075122,46747,40200
California,Kern,296.3558291,72.583111,1.933685825,0.715265748,77.44588245,"391,888","340,355","51,533",13.1,9313.896567,255967,45910
California,Kings,254.3084015,58.855321,1.5903120000000002,1.5477811330000002,79.06188198,"58,807","50,049","8,758",14.9,5443.614643,40376,45935
California,Lake,303.4591122,83.82598209,2.6251599480000003,1.415959757,75.58262694,"29,509","25,738","3,771",12.8,7127.3433049999985,26228,33219
California,Los Angeles,232.91568230000004,35.84084205,3.335392475,0.385893351,80.95457028,"4,915,263","4,378,392","536,871",10.9,5569.256921,3231660,53001
California,Madera,259.6984835,50.16539673,1.835963405,0.857945823,79.23860583,"62,530","53,495","9,035",14.4,6422.7078649999985,41035,42039
California,Marin,162.85457150000005,29.220736100000003,1.453575065,0.680410858,83.46257848,"136,911","128,310","8,601",6.3,4352.825996000001,102427,90535
California,Mendocino,254.2538036,59.58605236,1.7332621190000002,1.7016942730000002,78.52731856,"40,953","36,841","4,112",10.0,4777.9098060000015,35203,41369
California,Merced,257.4303375,54.95778711,1.911188706,1.2775922990000002,78.70647853,"115,016","96,236","18,780",16.3,9123.24443,76451,43597
California,Monterey,201.6789155,38.6147448,1.679543329,0.881785332,81.64735381,"217,796","192,600","25,196",11.6,5728.376506000001,124171,58109
California,Napa,233.2719529,45.90657206,1.246150949,0.47928976,80.34991001,"71,816","65,755","6,061",8.4,4812.43901,48224,68553
California,Nevada,198.3308926,47.92297793,0.920087807,0.8127040879999999,81.15676939,"48,363","43,649","4,714",9.7,4205.936137,41632,53768
California,Orange,210.274723,36.94190687,1.5031847390000002,0.272870915,81.96002461,"1,562,136","1,439,270","122,866",7.9,4848.056844,995368,71983
California,Placer,212.4991627,44.54243363,0.796288027,0.677385536,81.2273502,"174,919","158,545","16,374",9.4,4202.247191,133093,69086
California,Riverside,244.9768059,51.76461179,2.715026719,0.47033257,79.89872555,"987,076","872,251","114,825",11.6,6661.290009,685260,52621
California,Sacramento,251.7449236,48.80441509,2.44606314,0.73355262,79.08661893,"681,281","609,691","71,590",10.5,7811.113671999998,516645,52667
California,San Bernardino,278.9721993,65.22540138,2.203852461,0.8712984140000001,78.48356226,"892,212","790,420","101,792",11.4,6938.2100230000015,600688,50770
California,San Diego,209.5601736,41.02185788,2.304159616,0.911458519,81.02561326,"1,540,441","1,399,879","140,562",9.1,5151.857558,1079653,60330
California,San Joaquin,279.78540669999995,57.04943648,2.423389164,0.527682599,78.07304377,"311,818","267,059","44,759",14.4,10130.50223,215761,50722
California,San Luis Obispo,233.1535104,45.06544956,1.126093907,0.902496431,81.20995583,"137,362","126,037","11,325",8.2,5247.166574,101897,60264
California,San Mateo,188.1468454,32.08850146,1.555065958,0.33727993799999995,82.72619339,"412,056","385,661","26,395",6.4,4405.19271,258888,81609
California,Santa Barbara,222.0644964,36.70124239,1.45029647,0.783376403,81.45952257,"216,005","197,919","18,086",8.4,5493.5056490000015,141639,61890
California,Santa Clara,171.2083385,31.97376116,1.061556524,0.395746319,82.91837879,"958,281","882,982","75,299",7.9,5814.399208,613810,91425
California,Santa Cruz,219.2758799,41.81949825,1.4722124230000002,0.74179171,81.19351296,"142,063","125,257","16,806",11.8,7326.362985,93253,67769
California,Shasta,287.30645360000005,80.05779140000001,1.321451649,1.916653027,76.82698255,"76,009","65,229","10,780",14.2,8466.584552,68165,45442
California,Solano,208.2983294,50.8173549,2.890681814,0.8771317059999999,79.5371155,"202,661","180,984","21,677",10.7,7182.40062,141139,62066
California,Sonoma,221.1262273,45.42106506,2.142140243,0.806838011,80.86107089,"246,281","224,462","21,819",8.9,4196.5565259999985,184348,59941
California,Stanislaus,299.3803673999999,58.07825121,1.89955023,0.855323029,78.07538044,"241,965","205,940","36,025",14.9,9552.099058,167497,46405
California,Sutter,276.31392880000004,61.89916458,1.310632279,1.271710572,78.81224577,"45,557","37,901","7,656",16.8,6591.926847,31259,47081
California,Tulare,301.907144,57.9823695,1.860462896,1.4534771380000002,78.09394173,"201,287","168,764","32,523",16.2,7724.643211,132614,40302
California,Ventura,206.4801462,41.14282273,1.235723064,0.913719727,81.58249906,"434,681","395,158","39,523",9.1,4204.72576,267877,71517
California,Yolo,210.1296602,59.50339107,1.393776066,0.6915372359999999,80.20148242,"102,610","91,689","10,921",10.6,6438.546938,71568,50594
California,Yuba,327.9402277,86.75203426,1.583027772,1.4948579219999998,76.28312244,"28,832","24,395","4,437",15.4,6311.176639,24842,43545
Colorado,Adams,201.8384898,58.05260689,1.539663148,1.229939155,79.96979104,"239,471","216,923","22,548",9.4,6316.33915,153605,55863
Colorado,Arapahoe,201.8384898,58.05260689,1.539663148,1.229939155,79.96979104,"322,881","297,947","24,934",7.7,6029.272899000001,226527,60443
Colorado,Boulder,201.8384898,58.05260689,1.539663148,1.229939155,79.96979104,"174,313","163,471","10,842",6.2,4767.738304,121743,66989
Colorado,Douglas,150.1758269,36.68868126,0.330150357,1.026822664,83.49599095,"160,907","151,248","9,659",6.0,2254.151629,105044,95324
Colorado,El Paso,210.33121980000004,56.2626234,0.863595722,1.11310888,79.90008863,"307,002","279,826","27,176",8.9,7457.613979000002,238094,55217
