STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2014 , Employed_2014 , Unemployed_2014 ,Unemployment_rate_2014,Crime_rate,Total; Estimate;,Median income (dollars); Estimate;
Indiana,Delaware,280.4265184,84.00585338,1.334261781,2.29758319,76.98019272,"53,553","49,804","3,749",7.0,6510.104233,45207,39323
Indiana,Elkhart,268.2460884,61.75219034,0.904659973,1.380632031,78.78482437,"102,097","96,915","5,182",5.1,5018.287569,70636,49937
Indiana,Floyd,296.2898317,73.88992199,1.43158372,1.627227617,77.17154866,"39,044","37,065","1,979",5.1,7182.102543000001,29679,52819
Indiana,Grant,280.5651044,91.84903597,1.200836833,2.0099158580000003,76.47064952,"32,633","30,397","2,236",6.9,5710.474036,25600,39851
Indiana,Hamilton,201.3356738,48.15892458,0.62373928,1.802524002,81.78132244,"160,997","154,456","6,541",4.1,2056.749901,110844,88155
Indiana,Hancock,253.8953195,63.87723107,0.666762226,1.556869169,78.98542223,"36,584","34,692","1,892",5.2,2217.344189,26700,67485
Indiana,Hendricks,231.506394,67.139274,0.7360138409999999,1.4782299819999998,79.97024886,"80,633","76,928","3,705",4.6,4059.076056,56010,66989
Indiana,Howard,302.546439,73.41564947,1.39945728,1.678046612,77.19586324,"36,907","34,595","2,312",6.3,6038.880800999998,34026,47159
Indiana,Johnson,281.053015,87.8228865,0.598459434,0.969371628,78.57431383,"75,466","71,714","3,752",5.0,6008.948914000001,53015,55201
Indiana,Kosciusko,253.14461,64.91126349,0.643373448,1.169303343,78.52498866,"40,293","38,325","1,968",4.9,2968.903898,29741,53825
Indiana,Lake,291.222919,59.22157209,2.261415908,1.909977178,76.57429974,"230,390","212,208","18,182",7.9,7532.326415,182108,50852
Indiana,Madison,279.3283066,74.96011219,1.168410671,2.1509618390000003,76.76370692,"57,897","53,773","4,124",7.1,5315.835603,52650,45134
Indiana,Marion,291.8123921,78.20756486,2.778791371,1.569035332,76.20152383,"467,242","436,752","30,490",6.5,12296.69255,360783,42557
Indiana,Monroe,211.7408249,50.9466031,1.184919457,0.982080242,80.210265,"67,448","63,593","3,855",5.7,5855.669814,54003,43657
Indiana,Morgan,314.4018708,91.42016979,0.687953259,1.220781924,77.37794095,"34,969","32,939","2,030",5.8,8320.148906,25255,52891
Indiana,Porter,242.3189853,56.6944896,0.863513458,1.492504453,78.72011964,"83,965","78,763","5,202",6.2,2933.090055,61797,60903
Indiana,Tippecanoe,263.44934950000004,65.90729775,1.012633549,1.536613616,79.13734964,"91,257","86,672","4,585",5.0,5710.872162,65834,45771
Indiana,Vanderburgh,267.3332469,74.00057736,1.5257882580000002,1.238207745,77.1802845,"92,029","87,069","4,960",5.4,9240.154992,73663,42044
Indiana,Vigo,341.4112727,81.52841966,1.622117443,1.969397049,76.44592779,"49,446","45,689","3,757",7.6,8376.155251,41395,41385
Indiana,Wayne,289.0089833,73.52819896,1.27917829,2.325716161,76.54346674,"30,901","28,887","2,014",6.5,2468.802698,26937,41204
Iowa,Black Hawk,251.9804934,65.37636213,0.80145114,1.146338922,79.42023437,"72,258","68,715","3,543",4.9,6872.183839,53204,51685
Iowa,Dallas,200.5290892,52.01658007,0.463187566,1.091267081,81.49326791,"42,774","41,369","1,405",3.3,3284.249379,27718,77412
Iowa,Dubuque,245.272957,52.15868518,0.482766785,0.525284261,80.02523811,"55,648","53,351","2,297",4.1,3986.631654,38824,56129
Iowa,Johnson,196.8784616,42.53479043,0.852270942,0.836229773,82.08419034,"84,150","81,559","2,591",3.1,4513.329376,55574,60254
Iowa,Linn,217.9373561,61.25062134,0.524373446,0.765136925,80.39224437,"121,179","115,865","5,314",4.4,6063.835652000002,88216,62984
Iowa,Polk,238.4754727,66.40752291,1.073550733,1.338944943,78.96780091,"256,028","245,209","10,819",4.2,6527.7301229999985,179188,60978
Iowa,Pottawattamie,256.9866766,82.42762547,0.748006018,1.497996009,77.86226212,"49,263","47,151","2,112",4.3,11216.65624,37321,52239
Iowa,Scott,242.3300554,62.91255648,0.763162695,1.135771773,79.33552112,"88,611","83,997","4,614",5.2,6690.363534,67822,54679
Iowa,Story,201.5172302,41.94074186,0.513120153,0.8399195190000001,82.11500111,"56,709","55,073","1,636",2.9,3816.732147,35880,46091
Iowa,Woodbury,249.5748036,78.21809,0.93992582,1.147449421,78.3538478,"56,036","53,581","2,455",4.4,7356.276887000001,38898,44721
Kansas,Butler,282.0072238,81.38854248,0.615618564,1.686093535,77.99006888,"31,944","30,387","1,557",4.9,4984.026540999998,23088,58791
Kansas,Douglas,217.7781931,55.98299511,0.639932322,1.627291078,80.52808158,"64,633","61,994","2,639",4.1,4855.127849,45224,48565
Kansas,Johnson,230.2390195,41.78814843,0.608607696,0.941093282,81.69544414,"320,747","308,630","12,117",3.8,3439.557631,220587,75679
Kansas,Leavenworth,248.1373752,63.50679824,0.523383145,1.754221259,78.91877151,"34,990","33,245","1,745",5.0,5141.999568,26305,66779
Kansas,Riley,201.5414817,58.37794622,0.7671376209999999,2.024523527,81.46338239,"36,570","35,219","1,351",3.7,3627.037919,26265,44825
Kansas,Sedgwick,257.9010409,73.22067954,1.548552282,1.902364269,77.64533985,"246,940","233,675","13,265",5.4,9202.516894,191636,50996
Kansas,Shawnee,265.7278205,71.40461141,0.948251782,1.578925665,77.74517835,"91,849","87,465","4,384",4.8,8894.494715,70857,53507
Kansas,Wyandotte,301.4634921,68.40961427,2.375575245,2.083226292,75.34751568,"75,548","70,372","5,176",6.9,11313.68058,60106,36637
Kentucky,Boone,242.8626346,62.32182664,0.690695961,1.4592763130000002,78.89535831,"65,181","61,810","3,371",5.2,4686.656290999998,44988,65736
Kentucky,Bullitt,236.00529080000004,74.75883422,0.7223193990000001,1.221690291,78.55547992,"39,174","36,903","2,271",5.8,3066.05294,28682,54690
Kentucky,Campbell,257.13215,59.9577823,0.995862639,1.239068064,77.55558192,"47,830","45,354","2,476",5.2,5544.836659000001,35602,50872
Kentucky,Christian,331.67206739999995,95.96103973,1.230589669,2.2718314530000003,75.56503524,"25,398","23,467","1,931",7.6,5103.512065,25855,35755
Kentucky,Daviess,249.3446944,65.06156168,1.142226819,1.019815744,77.58351922,"45,889","43,289","2,600",5.7,6059.13276,39638,41685
Kentucky,Fayette,235.9785932,58.31176824,1.750445709,1.591148169,78.40497395,"166,831","158,848","7,983",4.8,9169.210641,127412,47968
Kentucky,Hardin,265.5883167,70.77368284,0.982778834,1.5142461230000002,77.18226252,"46,565","43,673","2,892",6.2,3820.061305,39314,50900
Kentucky,Jefferson,248.8573453,66.46689089,2.975373002,1.335679507,77.01390252,"377,049","354,329","22,720",6.0,9589.74878,307676,48210
Kentucky,Kenton,263.3524951,74.02925942,1.319129404,1.537647758,77.05519881,"83,049","78,442","4,607",5.5,5052.405922,62900,54300
Kentucky,Madison,289.2510842,73.54825797,0.7886913170000001,1.503588146,77.18678881,"45,264","42,813","2,451",5.4,5282.057222,33257,43973
Kentucky,McCracken,354.0442846,77.34150786,1.257240587,1.252919243,76.41478425,"29,453","27,389","2,064",7.0,5890.356510000001,28659,36712
Kentucky,Pike,392.2435631,118.6861567,0.635348449,2.254698239,72.41443417,"21,975","19,665","2,310",10.5,2362.454416,26477,31426
Kentucky,Warren,273.97653030000004,67.21677976,1.208403083,1.495146836,77.26080647,"59,313","56,015","3,298",5.6,6460.1081840000015,44846,50752
Louisiana,Ascension,293.3400353,60.46601901,2.894783295,1.701840041,77.13884190000002,"59,751","56,561","3,190",5.3,6604.171509000002,41433,66576
Louisiana,Bossier,270.2473473,71.61097445,2.296664514,4.707723247,77.14291074,"58,226","54,880","3,346",5.7,6965.998534,47072,50704
Louisiana,Caddo,275.2625924,69.70305186,5.551051557,3.873534482,74.89201758,"111,244","102,954","8,290",7.5,9274.451968,94854,39315
Louisiana,Calcasieu,387.4737935,70.62540122,3.508349925,2.023363598,75.13466247,"94,664","89,060","5,604",5.9,10542.2978,73873,45742
Louisiana,East Baton Rouge,303.3898312,49.50136619,13.97888952,1.485173864,76.3456314,"232,359","218,971","13,388",5.8,9377.113047,170572,46778
Louisiana,Iberia,334.180458,54.43060297,2.714341613,2.935303143,75.44097679,"32,610","30,546","2,064",6.3,4406.95774,25855,46290
Louisiana,Jefferson,270.1888356,53.68143125,3.760314782,1.806555448,77.28392588,"218,380","205,264","13,116",6.0,8144.655099,169033,46961
Louisiana,Lafayette,279.6694656,44.88114713,3.340700092,1.7500253380000002,77.48645628,"122,595","116,553","6,042",4.9,9870.824693,88611,51060
Louisiana,Lafourche,280.25962200000004,47.23234534,1.7715888080000002,2.704399604,76.8928287,"48,547","46,213","2,334",4.8,5047.983067,34564,41842
Louisiana,Livingston,313.4316151,82.74466259,2.151505607,0.96974619,75.61431487,"66,663","62,991","3,672",5.5,6617.249576,48943,60466
Louisiana,Orleans,279.3897988,39.42234328,10.94019491,2.6463269190000003,75.79711141,"179,296","166,838","12,458",6.9,10624.54632,152788,35504
Louisiana,Ouachita,268.1954594,69.00962152,6.2262483039999985,2.7892924160000003,75.46245701,"72,082","67,040","5,042",7.0,14695.78989,57766,41139
Louisiana,Rapides,348.3116461,65.18288907,4.668762473,1.613690188,75.21938383,"58,112","54,224","3,888",6.7,12081.46063,46738,40434
Louisiana,Tangipahoa,357.144331,66.85405905,3.839170247,2.42999079,74.25678067,"53,829","49,719","4,110",7.6,12510.94246,45786,40689
Louisiana,Terrebonne,324.142445,64.61993735,3.311954622,2.523333847,75.39887477,"54,745","52,085","2,660",4.9,7272.357615999998,39975,46678
Maine,Androscoggin,228.0378436,75.53504296,0.969637006,1.575316353,78.27719511,"55,900","52,862","3,038",5.4,4602.129773,44267,48007
Maine,Aroostook,249.7111262,64.10626841,0.589986025,1.4636150769999998,78.70868935,"32,947","30,441","2,506",7.6,2836.737035,30146,35439
Maine,Cumberland,180.0284821,52.48201485,0.919720282,0.906981198,80.36659176,"159,167","152,135","7,032",4.4,4583.189509000002,117186,61992
Maine,Kennebec,235.0948201,67.17942462,0.763210652,1.600658477,78.52701081,"63,301","59,896","3,405",5.4,5122.233234,50219,44633
Maine,Penobscot,247.79453250000003,67.828919,0.730876925,1.313265967,78.63593405,"78,956","74,139","4,817",6.1,4683.069904,61218,42242
Maine,York,199.1770358,52.11119391,0.625785432,0.789609447,80.14525817,"109,862","104,187","5,675",5.2,4047.986495,83504,55509
Maryland,Allegany,347.9474374,61.74621581,1.09015435,0.7422059520000001,77.60312409999997,"33,315","30,784","2,531",7.6,7084.680555,29348,39653
Maryland,Anne Arundel,252.6613742,47.47293557,1.967651703,0.7244616140000001,79.15835289,"297,831","282,762","15,069",5.1,5688.990448,203775,87217
Maryland,Baltimore,251.3931207,40.43111059,3.381638099,0.642953225,79.51910811,"442,036","415,127","26,909",6.1,6497.030298,311099,68257
Maryland,Calvert,261.01175440000003,52.51479607,1.50880134,0.7476350709999999,79.24644505,"47,282","44,766","2,516",5.3,3673.926653,31200,95110
Maryland,Carroll,267.5588296,58.31496177,0.661283717,0.424460553,79.28228299999998,"92,699","88,247","4,452",4.8,3107.176452,59430,85274
Maryland,Cecil,299.1682855,74.01003721,1.567684466,1.082039885,77.00725061,"52,505","49,048","3,457",6.6,6671.815125,36857,61940
Maryland,Charles,257.7737712,47.53735824,2.295511813,1.023594019,78.62975156,"80,250","75,644","4,606",5.7,4682.053637,54600,88803
Maryland,Frederick,246.2711897,45.77541026,0.933112537,0.397869102,80.42272697,"128,206","121,728","6,478",5.1,3584.4705770000005,89084,84203
Maryland,Harford,251.4014289,47.37302701,1.420422105,1.199425076,79.53668794,"135,428","127,739","7,689",5.7,3427.520682,92304,79649
Maryland,Howard,185.0262498,28.88822083,1.09229327,0.428690034,82.9807747,"173,617","166,114","7,503",4.3,4128.776981,109651,107490
Maryland,Montgomery,204.6212302,26.30845363,3.184842016,0.607044193,81.48351335,"545,005","521,063","23,942",4.4,3605.679073,364854,97765
Maryland,Prince George's,204.6212302,26.30845363,3.184842016,0.607044193,81.48351335,"486,971","457,449","29,522",6.1,6860.545267,307022,72290
Maryland,Washington,289.6255226,65.56209222,1.495529565,0.8230951390000001,78.06651959,"76,485","71,548","4,937",6.5,4989.390644,54722,55471
Maryland,Wicomico,316.2254907,56.519586200000006,4.543504038,0.6584276410000001,77.03484131,"50,134","46,242","3,892",7.8,7676.6344469999985,37036,53432
Massachusetts,Barnstable,207.0360554,42.06174975,1.8679323,0.8276729759999999,80.75026618,"111,978","103,982","7,996",7.1,4881.978234,95697,65384
Massachusetts,Berkshire,220.0463524,52.94431475,0.85911816,0.930864364,80.11812001,"65,703","61,403","4,300",6.5,4978.40953,54706,50211
Massachusetts,Bristol,249.2820312,48.88033305,2.006995974,0.648957701,79.20412116,"288,627","267,447","21,180",7.3,5234.752606,212901,58057
Massachusetts,Essex,208.3642703,44.01456842,1.280078694,0.718809296,80.50745626,"404,947","380,765","24,182",6.0,4183.597873,287808,70366
Massachusetts,Franklin,214.8075682,54.969829,0.663434944,0.931335382,80.26708757,"39,489","37,396","2,093",5.3,4720.0493689999985,29859,55572
Massachusetts,Hampden,232.9271487,49.07064118,3.596557627,1.086322733,78.84870909,"222,012","205,155","16,857",7.6,6973.133317,176742,49211
Massachusetts,Hampshire,216.20939480000004,46.45177044,0.867556507,0.907820753,80.76423288,"86,935","82,356","4,579",5.3,3651.421285,58332,56079
Massachusetts,Middlesex,189.7072328,36.98901908,1.037055075,0.686699042,81.63252975,"854,600","814,751","39,849",4.7,3184.780351000001,585634,84464
Massachusetts,Norfolk,200.2182069,39.60779294,0.843260054,0.611570353,81.38223434,"367,092","348,775","18,317",5.0,2927.731195,260058,90506
Massachusetts,Plymouth,230.2188805,50.91809307,1.068650986,0.6977069,79.63428299,"266,779","250,756","16,023",6.0,3939.55642,183251,74936
Massachusetts,Suffolk,196.318176,39.93667038,4.449091801000001,0.5920917720000001,79.88966104,"415,222","393,333","21,889",5.3,7081.022827,295187,54585
Massachusetts,Worcester,226.9378906,51.8708607,1.6332490380000002,0.968665191,79.65590171,"426,431","400,445","25,986",6.1,4673.8828,299841,65407
Michigan,Allegan,247.7073621,60.20146131,0.68701343,1.429812157,79.13145231,"59,631","56,395","3,236",5.4,2848.765623,41779,53796
Michigan,Bay,310.1281385,62.00905789,0.57242459,0.867064983,78.373238,"53,029","49,206","3,823",7.2,4572.162195,42706,46844
Michigan,Berrien,286.5300438,57.68849917,1.293254129,1.492591178,77.65813958,"73,277","68,309","4,968",6.8,4947.35448,62984,44031
Michigan,Calhoun,277.66254669999995,72.14516204,0.962560652,2.0243405290000003,77.04358031,"63,970","59,913","4,057",6.3,6783.707240000002,52385,46088
Michigan,Clinton,236.759363,44.69081042,0.505163359,1.102597901,80.61954811,"39,526","37,529","1,997",5.1,1467.309587,28448,58453
Michigan,Eaton,252.9525793,57.51930369,0.552948098,1.754930201,79.6555397,"55,652","52,463","3,189",5.7,3678.711979,44115,57087
Michigan,Genesee,333.083799,66.88818358,1.1796939359999998,1.621910701,76.05675872,"183,700","169,223","14,477",7.9,6789.764748000001,167096,41682
Michigan,Grand Traverse,209.62810890000003,52.79674988,0.454348623,1.615023492,80.57304838,"47,855","44,968","2,887",6.0,2630.159307,35935,57312
Michigan,Ingham,274.4747185,56.84531988,1.253754122,1.25694768,78.69432804,"145,186","136,185","9,001",6.2,5875.967896,110794,45616
Michigan,Isabella,274.9240945,59.70567339,0.744152536,1.096725477,79.05730524,"35,426","33,326","2,100",5.9,3848.062499,24999,41931
Michigan,Jackson,279.0605186,68.86487428,1.316647909,1.193409007,77.83866237,"72,888","68,034","4,854",6.7,5141.883148,61686,45371
Michigan,Kalamazoo,237.8601641,59.09109313,0.968917028,1.905157284,79.10729237,"127,872","120,691","7,181",5.6,6588.8488670000015,100171,45148
Michigan,Kent,248.0617427,47.45976062,0.929374368,1.223152706,79.77715457,"335,664","319,053","16,611",4.9,4778.383412,231986,53304
Michigan,Lapeer,304.3011337,63.13214729,0.32994350100000003,1.227894589,78.63939671,"39,882","36,056","3,826",9.6,2380.1723850000008,31395,50860
Michigan,Lenawee,289.1883401,74.63307465,0.650594358,0.741907215,78.69135606,"47,915","44,841","3,074",6.4,2577.60029,38483,46739
Michigan,Livingston,260.33740980000005,51.86630307,0.369167281,1.458482801,80.19806358,"95,436","89,367","6,069",6.4,1843.88445,69272,73819
Michigan,Macomb,305.3826584,53.06656639,0.866254062,2.013108436,78.43773528,"420,858","387,545","33,313",7.9,4236.062764,337712,54792
Michigan,Marquette,267.0212656,58.21479183,0.51167247,0.80875441,79.30589111,"33,734","31,369","2,365",7.0,3168.806691,26250,44267
Michigan,Midland,220.4645646,55.45857457,0.5070191589999999,1.203339078,80.54450801,"41,546","39,015","2,531",6.1,2738.552683,33579,49194
Michigan,Monroe,296.71144460000005,59.96173769,0.6592942039999999,1.063568855,78.26944853,"75,927","71,292","4,635",6.1,3916.12409,57879,57275
Michigan,Muskegon,270.0475289,64.39219945,0.863250828,1.052411222,77.65409747,"77,067","71,144","5,923",7.7,8101.419855,64646,42600
Michigan,Oakland,267.5126149,46.33193765,0.966866757,1.623280314,79.98048490000002,"630,196","589,208","40,988",6.5,3063.273459,492063,69293
Michigan,Ottawa,205.2318579,39.4593373,0.38599286,1.173179662,81.4460704,"149,009","141,869","7,140",4.8,3445.744337,97198,60343
Michigan,Saginaw,270.7057005,64.55416685,0.968153181,0.974846394,77.65607644,"88,977","82,324","6,653",7.5,5268.235907,78000,44931
Michigan,Shiawassee,287.6209312,68.17650291,0.5008421820000001,1.205800485,77.87674219,"33,199","30,698","2,501",7.5,3349.2964850000008,27285,48523
Michigan,Van Buren,277.7824431,66.46894892,0.8134219140000001,1.632493081,77.68569899,"35,296","32,454","2,842",8.1,3919.200499,28584,47435
Michigan,Washtenaw,224.6774897,41.43783541,0.967431445,1.1189430809999998,81.09225148,"186,899","177,797","9,102",4.9,4291.547216,137240,62845
Michigan,Wayne,364.9662085,53.4751964,3.315015034,2.192683804,75.32908895,"768,439","694,244","74,195",9.7,8572.579489,661414,41435
Minnesota,Anoka,159.3092631,50.28308661,0.5037885870000001,0.971653601,81.17993874,"189,030","181,194","7,836",4.1,4906.205329,124579,70915
Minnesota,Blue Earth,187.58692130000003,48.27946476,0.375263612,0.6353300479999999,81.01710169,"38,538","37,213","1,325",3.4,5378.62489,24986,48850
Minnesota,Carver,158.6341487,39.57975696,0.264511298,0.73182342,82.80052647,"54,280","52,313","1,967",3.6,2128.055205,34298,83594
Minnesota,Dakota,163.6640524,41.18338254,0.452077111,0.8837166590000001,81.89971603,"231,511","222,769","8,742",3.8,4255.319149,157153,76213
Minnesota,Hennepin,167.5783677,45.98598944,1.701943458,0.83158062,81.00155032,"672,435","647,004","25,431",3.8,7071.493747,493219,64433
Minnesota,Olmsted,163.2194997,41.58361753,1.240815848,0.622798903,82.23751525,"83,053","80,187","2,866",3.5,3609.11637,58607,69731
Minnesota,Ramsey,191.646294,50.16626323,1.214351412,1.0093682309999998,79.9792204,"277,378","266,200","11,178",4.0,7492.302429,207243,55101
Minnesota,Rice,187.5111967,50.62352132,0.363103536,0.8008113170000001,81.12056643,"35,108","33,663","1,445",4.1,3389.6489460000007,22933,60527
Minnesota,Scott,184.8512853,44.14694559,0.339662625,0.613797708,81.94871708,"78,168","75,351","2,817",3.6,3138.762168,46741,92107
Minnesota,Sherburne,188.6308528,50.86092263,0.355735931,0.7946506940000001,81.12189653,"49,205","46,971","2,234",4.5,3140.754796,30571,77532
Minnesota,Stearns,171.6034539,42.75389098,0.2943551,0.532368658,82.10207055,"87,725","84,143","3,582",4.1,5261.261969,57226,56040
Minnesota,Washington,161.260074,47.07134785,0.479944145,0.6941858759999999,81.97289983,"136,056","131,103","4,953",3.6,4304.3577810000015,91281,83545
Minnesota,Wright,183.7549164,52.09532975,0.32209407,0.84304269,81.16516013,"71,193","68,190","3,003",4.2,2964.655745,44435,77442
Mississippi,Forrest,336.0192939,83.96840163,5.882028634,1.756349546,74.73453496,"32,288","29,893","2,395",7.4,9806.19575,26683,38904
Mississippi,Harrison,369.6636168,62.13210706,3.266984557,1.890326459,74.99467726,"84,780","79,082","5,698",6.7,9004.09964,78512,40846
Mississippi,Hinds,330.7122689,51.60002802,13.07270025,1.846141742,75.40310849,"108,127","100,282","7,845",7.3,12298.06683,88660,38543
Mississippi,Jackson,316.4310384,74.08669555,2.323278606,1.3842804519999998,75.69246909,"59,094","54,377","4,717",8.0,7155.640704,49410,47822
Mississippi,Jones,337.7060942,70.81305268,3.695617539,1.5794801980000002,74.95216946,"26,671","25,024","1,647",6.2,5766.940387,24132,36374
Mississippi,Lauderdale,337.7349801000001,71.88764751,5.426606467,1.4767864030000002,74.88771098,"32,578","30,130","2,448",7.5,6852.459425,28683,40333
Mississippi,Lee,339.1369289,80.78562148,2.486995668,1.405942478,74.6501487,"38,830","36,039","2,791",7.2,3434.911871,31006,43204
Mississippi,Madison,326.8541035,73.22963265,7.810951295,1.6630574219999998,73.80138436,"49,769","47,154","2,615",5.3,3461.555888000001,36629,67746
Mississippi,Rankin,288.1152111,58.96635771,2.948550135,1.01999191,78.39609777,"70,991","67,699","3,292",4.6,3513.013286,54093,58755
Missouri,Boone,228.0623484,52.74682024,0.989993411,1.598160271,79.82463676,"97,699","93,628","4,071",4.2,6664.392196,67198,50085
Missouri,Buchanan,318.9506356,95.67574957,1.283966678,1.283802141,76.56276989,"46,293","43,657","2,636",5.7,11057.95441,33015,46764
Missouri,Cape Girardeau,306.01184920000014,59.79498951,0.8670089540000001,1.132242237,78.56926901,"40,694","38,473","2,221",5.5,6704.722233,29949,47438
Missouri,Cass,244.9764701,69.14803739,0.582645792,1.096156122,78.40875254,"52,846","49,824","3,022",5.7,4511.241012,38241,60849
Missouri,Christian,280.5634847,56.780597,0.653734765,1.588799166,79.25888063,"42,225","40,148","2,077",4.9,3537.138734000001,30525,51692
Missouri,Clay,222.660165,66.37183239,0.942597734,1.591610815,79.12385583,"129,494","122,474","7,020",5.4,4983.077825,88345,61384
Missouri,Cole,268.8993558,66.79527688,0.729878474,1.283024441,78.63849703,"39,680","37,689","1,991",5.0,4831.457754,29184,51210
Missouri,Franklin,296.155556,65.06267361,0.636741455,1.355979299,77.44027759,"52,120","48,755","3,365",6.5,5099.835520000001,40748,51682
Missouri,Greene,271.9962332,62.31174977,2.5976921980000003,1.148201985,78.12805037,"147,446","140,284","7,162",4.9,11635.21573,117910,39611
Missouri,Jackson,270.89421830000003,62.41653859,3.096890373,1.662961676,77.18823329,"357,620","332,214","25,406",7.1,10177.96883,272945,45874
Missouri,Jasper,357.4548727,81.01406782,1.152898258,1.646101569,76.08600775,"57,779","54,724","3,055",5.3,10414.3896,44377,39886
Missouri,Jefferson,332.3415072,79.16660625,0.675425532,1.357198445,76.65238157,"116,430","109,190","7,240",6.2,3803.19843,83045,59327
Missouri,Platte,202.1785715,60.44669458,0.832267482,2.154180664,80.39285841,"54,025","51,265","2,760",5.1,3400.07788,36951,69787
Montana,Cascade,210.6535536,72.23884274,0.596589783,1.409304513,78.75703234,"38,215","36,570","1,645",4.3,7118.263201999999,34018,42170
Montana,Flathead,238.0367733,65.19295928,0.465699312,0.997052261,79.06672397,"43,684","40,862","2,822",6.5,6148.59823,36820,47362
Montana,Gallatin,190.5872657,42.96621412,0.369937193,1.021968085,81.97831957,"56,763","54,782","1,981",3.5,4662.2567100000015,39067,50238
Montana,Lewis and Clark,210.0578601,68.62034162,0.587871934,1.356294355,79.17624242,"35,143","33,836","1,307",3.7,5532.79932,26593,53435
Montana,Missoula,206.0542732,63.1956834,0.597221185,1.163216212,79.65088301,"59,837","57,179","2,658",4.4,6473.894014,46407,44289
Montana,Yellowstone,233.1643214,70.53012654,0.6007727420000001,1.251927543,78.93728621,"79,298","76,349","2,949",3.7,8046.448701,61936,51508
Nebraska,Douglas,228.1425977,67.33581953,1.702617761,1.586119993,78.64462537,"286,332","275,960","10,372",3.6,8516.597051,209520,52505
Nebraska,Lancaster,200.46275480000003,64.99411977,0.95331585,1.156005986,80.45606726,"167,883","162,879","5,004",3.0,6986.540395,119205,51766
Nebraska,Sarpy,206.2424148,61.60625212,0.529507264,1.798147455,80.49802844,"89,768","86,988","2,780",3.1,2639.209283,63029,73775
Nevada,Clark,244.7908867,63.75324789999999,2.945823028,1.015681572,78.27433693,"1,019,491","938,018","81,473",8.0,7075.560038,731322,51214
Nevada,Washoe,294.0944392,61.88944805,1.620033984,1.046060641,78.12005559,"222,734","205,844","16,890",7.6,5477.662217,166641,52618
New Hampshire,Cheshire,221.6276265,64.46077451,0.447277791,1.225423744,80.08114988,"41,949","40,256","1,693",4.0,5141.426783,31305,56652
New Hampshire,Grafton,213.3524043,48.25349707,0.38202976,1.152758128,80.8611322,"48,384","46,716","1,668",3.4,4212.77947,35436,57210
New Hampshire,Hillsborough,220.659576,57.01113201,0.607659751,1.196290207,80.07184146,"228,249","217,991","10,258",4.5,4732.821324000001,153482,71422
New Hampshire,Merrimack,233.8039418,57.00352388,0.611565869,0.857782583,79.8902436,"80,758","77,669","3,089",3.8,3665.98467,57023,62418
New Hampshire,Rockingham,212.57632200000003,51.90794188,0.48858767,1.194044783,80.64205067,"176,327","168,191","8,136",4.6,3400.442148,119020,79922
New Hampshire,Strafford,215.3199687,59.39884142,0.628044191,1.24545486,79.48714395,"70,493","67,676","2,817",4.0,5327.780398,46859,58976
New Jersey,Atlantic,284.4814008,50.72483411,6.190304519,1.223472409,77.71433459999999,"133,083","119,063","14,020",10.5,6652.156464,101937,55313
New Jersey,Bergen,211.9935035,29.4933732,1.314759761,0.550774261,82.46559655,"481,267","455,068","26,199",5.4,2280.09253,337469,84677
New Jersey,Burlington,248.0949735,45.47332713,1.381300774,1.044514155,79.77059396,"230,681","215,869","14,812",6.4,3339.174455,165424,80896
New Jersey,Camden,272.3027513,48.32687231,3.032594982,1.32362691,78.11539477,"254,073","234,520","19,553",7.7,6051.021779,188064,62330
New Jersey,Cape May,285.0326867,50.63102232,2.736085794,1.537413594,78.12286338,"48,925","42,938","5,987",12.2,7882.061623,40779,56899
New Jersey,Cumberland,318.3334912,55.997975,5.3909552860000005,1.906364015,76.59985996,"68,160","61,406","6,754",9.9,8821.439448000001,50593,45339
New Jersey,Essex,256.7150278,33.96076606,15.38666621,1.025022738,78.47258722,"376,766","346,558","30,208",8.0,5941.109041,277735,54754
New Jersey,Gloucester,272.2135942,56.45744114,1.660235554,1.08868591,78.58651040000002,"148,892","137,973","10,919",7.3,4585.719045000002,104305,79704
New Jersey,Hudson,239.2854403,34.88678018,7.374177912,0.5369497910000001,80.32500167,"360,027","337,098","22,929",6.4,3921.49227,253300,58479
New Jersey,Hunterdon,191.3166634,39.6591596,0.69948382,0.897313919,82.45055891,"65,910","62,697","3,213",4.9,1393.280867,47387,103605
New Jersey,Mercer,239.8135502,39.96849738,4.1046069130000005,1.367788931,79.80082327,"195,547","184,035","11,512",5.9,4341.133668,131564,74961
New Jersey,Middlesex,235.78761430000003,35.06516793,1.879084571,0.848991649,81.19891816,"436,315","409,691","26,624",6.1,3213.722681,282860,77682
New Jersey,Monmouth,245.27862830000004,44.07786073,2.236310759,1.223975061,80.24155244,"328,722","308,800","19,922",6.1,3663.324403,230391,88413
New Jersey,Morris,225.30470380000003,34.48636061,0.974269445,0.93967471,81.99857638,"262,574","249,376","13,198",5.0,1981.772317,179654,100579
New Jersey,Ocean,290.3939256999999,43.02300878,1.5828124069999998,0.8108749190000001,79.15657505,"267,076","247,388","19,688",7.4,3342.711111,220941,63653
New Jersey,Passaic,252.698774,40.20842507,6.182604649,1.094881589,79.75774098,"248,896","228,359","20,537",8.3,4435.373399,159309,58804
