,FIPS_ST,FIPS_CTY,CPOPCRIM,COUNTY,STATE,Crime_Count,Crime_rate
81,2,180,3661,Nome,Alaska ,165,4506.965310024583
82,2,185,9596,North Slope,Alaska ,420,4376.823676531888
83,2,188,3257,Northwest Arctic,Alaska ,443,13601.473748848633
84,2,201,1222,Prince of Wales-Outer Ketchikan,Alaska ,90,7364.975450081833
85,2,220,9037,Sitka,Alaska ,431,4769.281841319022
86,2,232,936,Skagway-Hoonah-Angoon,Alaska ,44,4700.854700854701
87,2,240,0,Southeast Fairbanks,Alaska ,0,
88,2,261,6324,Valdez-Cordova,Alaska ,282,4459.203036053131
89,2,270,0,Wade Hampton,Alaska ,0,
90,2,280,5411,Wrangell-Petersburg,Alaska ,356,6579.190537793384
91,2,282,0,Yakutat,Alaska ,0,
92,2,290,0,Yukon-Koyukuk,Alaska ,0,
93,4,1,69001,Apache,Arizona,914,1324.61848379009
94,4,3,128028,Cochise,Arizona,8136,6354.859874402474
95,4,5,136324,Coconino,Arizona,10366,7603.943546257446
96,4,7,53327,Gila,Arizona,2615,4903.707315243685
97,4,9,28046,Graham,Arizona,1368,4877.700919917279
98,4,11,3358,Greenlee,Arizona,68,2025.0148898153661
99,4,12,17652,La Paz,Arizona,1032,5846.363018354861
100,4,13,3871155,Maricopa,Arizona,319186,8245.239469873979
101,4,15,203020,Mohave,Arizona,13777,6786.030932913013
102,4,17,108970,Navajo,Arizona,5459,5009.635679544828
103,4,19,994140,Pima,Arizona,56777,5711.1674412054645
104,4,21,378213,Pinal,Arizona,21938,5800.435204501167
105,4,23,47165,Santa Cruz,Arizona,1921,4072.9354394148204
106,4,25,214020,Yavapai,Arizona,10614,4959.349593495935
107,4,27,172656,Yuma,Arizona,8911,5161.129645074599
108,5,1,19163,Arkansas,Arkansas,1515,7905.860251526379
109,5,3,22018,Ashley,Arkansas,1201,5454.6280316105
110,5,5,41827,Baxter,Arkansas,2538,6067.850909699477
111,5,7,222499,Benton,Arkansas,10791,4849.909437795226
112,5,9,36394,Boone,Arkansas,2164,5946.035060724295
113,5,11,10759,Bradley,Arkansas,479,4452.086625151036
114,5,13,5409,Calhoun,Arkansas,97,1793.3074505453874
115,5,15,27654,Carroll,Arkansas,1502,5431.402328777031
116,5,17,11889,Chicot,Arkansas,392,3297.1654470518965
117,5,19,23169,Clark,Arkansas,1529,6599.335318744874
118,5,21,16205,Clay,Arkansas,473,2918.8522061092253
119,5,23,26166,Cleburne,Arkansas,1895,7242.222731789346
120,5,25,8755,Cleveland,Arkansas,270,3083.952027412907
121,5,27,24738,Columbia,Arkansas,1534,6200.986336809766
122,5,29,21434,Conway,Arkansas,1722,8033.964728935336
123,5,31,93737,Craighead,Arkansas,8538,9108.463040208242
124,5,33,62417,Crawford,Arkansas,3082,4937.757341749844
125,5,35,51287,Crittenden,Arkansas,9180,17899.272720182504
126,5,37,18005,Cross,Arkansas,891,4948.625381838378
127,5,39,8177,Dallas,Arkansas,410,5014.063837593249
128,5,41,9362,Desha,Arkansas,666,7113.864558854946
129,5,43,18649,Drew,Arkansas,1424,7635.798166121507
130,5,45,114094,Faulkner,Arkansas,8570,7511.350290111663
131,5,47,18262,Franklin,Arkansas,822,4501.149928813931
132,5,49,12338,Fulton,Arkansas,599,4854.919760090776
133,5,51,96750,Garland,Arkansas,10958,11326.09819121447
134,5,53,17988,Grant,Arkansas,697,3874.805425839448
135,5,55,42408,Greene,Arkansas,4654,10974.34446330881
136,5,57,22780,Hempstead,Arkansas,1973,8661.106233538192
137,5,59,10396,Hot Spring,Arkansas,528,5078.8764909580605
138,5,61,13893,Howard,Arkansas,671,4829.770387965162
139,5,63,36924,Independence,Arkansas,3452,9348.932943343083
140,5,65,13800,Izard,Arkansas,437,3166.666666666667
141,5,67,18133,Jackson,Arkansas,1544,8514.862405558926
142,5,69,77030,Jefferson,Arkansas,11058,14355.445930157082
143,5,71,25733,Johnson,Arkansas,1426,5541.5225585823655
144,5,73,7703,Lafayette,Arkansas,274,3557.0556925873034
145,5,75,17547,Lawrence,Arkansas,541,3083.148116487149
146,5,77,10503,Lee,Arkansas,438,4170.237075121394
147,5,79,13398,Lincoln,Arkansas,255,1903.2691446484553
148,5,81,13271,Little River,Arkansas,613,4619.094265692111
149,5,83,22522,Logan,Arkansas,1371,6087.381227244472
150,5,85,66027,Lonoke,Arkansas,4826,7309.131113029518
151,5,87,13472,Madison,Arkansas,288,2137.7672209026127
152,5,89,16779,Marion,Arkansas,740,4410.274748197151
153,5,91,43791,Miller,Arkansas,5628,12851.95588134548
154,5,93,46832,Mississippi,Arkansas,5716,12205.329689101469
155,5,95,8211,Monroe,Arkansas,553,6734.867860187553
156,5,97,9559,Montgomery,Arkansas,46,481.22188513442825
157,5,99,9065,Nevada,Arkansas,524,5780.474351902923
158,5,101,8393,Newton,Arkansas,179,2132.7296556654355
159,5,103,26318,Ouachita,Arkansas,1497,5688.12219773539
160,5,105,10524,Perry,Arkansas,444,4218.928164196123
161,5,107,13570,Phillips,Arkansas,2293,16897.568165070006
162,5,109,11376,Pike,Arkansas,202,1775.6680731364274
163,5,111,24769,Poinsett,Arkansas,1802,7275.22306108442
164,5,113,20818,Polk,Arkansas,1101,5288.692477663561
165,5,115,62221,Pope,Arkansas,3936,6325.838543257099
166,5,117,8157,Prairie,Arkansas,147,1802.133137182788
167,5,119,385643,Pulaski,Arkansas,62146,16114.904198961216
168,5,121,18105,Randolph,Arkansas,132,729.0803645401822
169,5,123,28472,St Francis,Arkansas,3410,11976.678842371452
170,5,125,107928,Saline,Arkansas,7208,6678.52642502409
171,5,127,10899,Scott,Arkansas,620,5688.595283971006
172,5,129,8257,Searcy,Arkansas,74,896.2092769771104
173,5,131,125966,Sebastian,Arkansas,12009,9533.524919422702
174,5,133,17187,Sevier,Arkansas,653,3799.383254785594
175,5,135,8446,Sharp,Arkansas,633,7494.672034098981
176,5,137,12488,Stone,Arkansas,453,3627.482383087764
177,5,139,40075,Union,Arkansas,3691,9210.230817217716
178,5,141,17426,Van Buren,Arkansas,725,4160.449902444623
179,5,143,201933,Washington,Arkansas,14933,7395.02706343193
180,5,145,77053,White,Arkansas,5663,7349.486716935097
181,5,147,3958,Woodruff,Arkansas,28,707.4279939363315
182,5,149,22353,Yell,Arkansas,1041,4657.09300764998
183,6,1,1528026,Alameda,California ,127181,8323.22224883608
184,6,3,1189,Alpine,California ,224,18839.36080740118
185,6,5,38539,Amador,California ,2148,5573.574820311892
186,6,7,222586,Butte,California ,11951,5369.160683960357
187,6,9,46114,Calaveras,California ,2552,5534.111115930086
188,6,11,21671,Colusa,California ,1086,5011.305431221448
189,6,13,1061357,Contra Costa,California ,67984,6405.384804547386
190,6,15,28946,Del Norte,California ,1848,6384.3018033579765
191,6,17,183187,El Dorado,California ,6979,3809.7681604043955
192,6,19,926724,Fresno,California ,91350,9857.303792714984
193,6,21,28453,Glenn,California ,1419,4987.171827223843
194,6,23,136206,Humboldt,California ,9357,6869.741421082772
195,6,25,168784,Imperial,California ,12341,7311.7120106171205
196,6,27,18764,Inyo,California ,675,3597.3140055425283
197,6,29,849502,Kern,California ,69549,8187.031931649366
198,6,31,154780,Kings,California ,7990,5162.165654477323
199,6,33,65425,Lake,California ,4157,6353.840275124188
200,6,35,35305,Lassen,California ,1201,3401.7844497946467
201,6,37,9934033,Los Angeles,California ,550792,5544.495372624593
202,6,39,152639,Madera,California ,9230,6046.947372558782
203,6,41,255376,Marin,California ,10467,4098.662364513501
204,6,43,18466,Mariposa,California ,841,4554.316040290263
205,6,45,88874,Mendocino,California ,4015,4517.631703310304
206,6,47,258800,Merced,California ,21150,8172.333848531684
207,6,49,9800,Modoc,California ,389,3969.3877551020405
208,6,51,14369,Mono,California ,721,5017.746537685295
209,6,53,419936,Monterey,California ,23773,5661.100739160253
210,6,55,138089,Napa,California ,6517,4719.420084148629
211,6,57,99925,Nevada,California ,3419,3421.566174630973
212,6,59,3045620,Orange,California ,136664,4487.230842981068
213,6,61,352528,Placer,California ,16666,4727.567739300141
214,6,63,20242,Plumas,California ,987,4876.000395217864
215,6,65,2215382,Riverside,California ,143033,6456.358316534123
216,6,67,1435467,Sacramento,California ,106118,7392.576771183177
217,6,69,55919,San Benito,California ,2235,3996.852590353905
218,6,71,2059136,San Bernardino,California ,131985,6409.727186548144
219,6,73,3131701,San Diego,California ,152536,4870.707644184422
220,6,75,814701,San Francisco,California ,78651,9653.971211524227
221,6,77,693362,San Joaquin,California ,69831,10071.362434053208
222,6,79,272807,San Luis Obispo,California ,13804,5059.987463664788
223,6,81,726897,San Mateo,California ,31106,4279.285786019202
224,6,83,428878,Santa Barbara,California ,21553,5025.438469681354
225,6,85,1802587,Santa Clara,California ,87350,4845.813267265325
226,6,87,265467,Santa Cruz,California ,19865,7483.039323155044
227,6,89,179306,Shasta,California ,12521,6983.034588915039
228,6,91,3278,Sierra,California ,124,3782.7943868212324
229,6,93,45428,Siskiyou,California ,2041,4492.823809104518
230,6,95,418203,Solano,California ,27885,6667.814434616681
231,6,97,489566,Sonoma,California ,20078,4101.183497219987
232,6,99,520501,Stanislaus,California ,43499,8357.140524225699
233,6,101,95851,Sutter,California ,6107,6371.347195125768
234,6,103,64209,Tehama,California ,3612,5625.379619679484
235,6,105,13948,Trinity,California ,344,2466.3034126756525
236,6,107,447377,Tulare,California ,34373,7683.229133370736
237,6,109,56016,Tuolumne,California ,2748,4905.741216795202
238,6,111,832997,Ventura,California ,31859,3824.623618092262
239,6,113,203210,Yolo,California ,11770,5792.037793415679
240,6,115,73003,Yuba,California ,4720,6465.487719682753
241,8,1,449293,Adams,Colorado ,29165,6491.309679874825
242,8,3,15714,Alamosa,Colorado ,1449,9221.076746849943
243,8,5,581966,Arapahoe,Colorado ,35084,6028.530876374221
244,8,7,12294,Archuleta,Colorado ,418,3400.0325361965183
245,8,9,3854,Baca,Colorado ,34,882.2003113648157
246,8,11,6612,Bent,Colorado ,97,1467.0296430732003
247,8,13,299698,Boulder,Colorado ,13409,4474.170665136237
248,8,14,56862,Broomfield,Colorado ,2279,4007.9490696774646
249,8,15,18119,Chaffee,Colorado ,585,3228.6550030354874
250,8,17,1868,Cheyenne,Colorado ,6,321.19914346895075
251,8,19,8194,Clear Creek,Colorado ,346,4222.601903832073
252,8,21,8400,Conejos,Colorado ,18,214.2857142857143
253,8,23,0,Costilla,Colorado ,0,
254,8,25,5924,Crowley,Colorado ,6,101.28291694800811
255,8,27,4329,Custer,Colorado ,82,1894.2018942018944
256,8,29,30015,Delta,Colorado ,1117,3721.472597034816
257,8,31,610612,Denver,Colorado ,53112,8698.158568780174
258,8,33,2100,Dolores,Colorado ,52,2476.190476190476
259,8,35,290437,Douglas,Colorado ,7633,2628.1086776133893
260,8,37,53106,Eagle,Colorado ,2162,4071.1030768651376
261,8,39,2118,Elbert,Colorado ,126,5949.008498583569
262,8,41,632311,El Paso,Colorado ,42811,6770.560689281066
263,8,43,47640,Fremont,Colorado ,1713,3595.717884130983
264,8,45,48039,Garfield,Colorado ,1512,3147.4427028039718
265,8,47,5536,Gilpin,Colorado ,405,7315.751445086706
266,8,49,15102,Grand,Colorado ,499,3304.198119454377
267,8,51,15591,Gunnison,Colorado ,832,5336.412032582901
268,8,53,858,Hinsdale,Colorado ,26,3030.3030303030305
269,8,55,6014,Huerfano,Colorado ,244,4057.1998669770537
270,8,57,1418,Jackson,Colorado ,13,916.7842031029619
271,8,59,543854,Jefferson,Colorado ,30977,5695.830130880714
272,8,61,1422,Kiowa,Colorado ,0,0.0
273,8,63,8414,Kit Carson,Colorado ,240,2852.388875683385
274,8,65,7437,Lake,Colorado ,211,2837.165523732688
275,8,67,20264,La Plata,Colorado ,1980,9771.022502960916
276,8,69,304849,Larimer,Colorado ,16608,5447.943080016664
277,8,71,6523,Las Animas,Colorado ,0,0.0
278,8,73,5562,Lincoln,Colorado ,44,791.0823444804028
279,8,75,23105,Logan,Colorado ,977,4228.5219649426535
280,8,77,148559,Mesa,Colorado ,9000,6058.199099347734
281,8,79,724,Mineral,Colorado ,7,966.8508287292817
282,8,81,14035,Moffat,Colorado ,633,4510.153188457428
283,8,83,25980,Montezuma,Colorado ,1155,4445.7274826789835
284,8,85,41995,Montrose,Colorado ,1847,4398.142636028098
285,8,87,27740,Morgan,Colorado ,890,3208.3633741888966
286,8,89,18717,Otero,Colorado ,703,3755.9437944114975
287,8,91,3573,Ouray,Colorado ,92,2574.867058494263
288,8,93,16488,Park,Colorado ,279,1692.1397379912664
289,8,95,4519,Phillips,Colorado ,57,1261.3410046470458
290,8,97,17447,Pitkin,Colorado ,808,4631.1686822949505
291,8,99,12770,Prowers,Colorado ,582,4557.556773688332
292,8,101,161834,Pueblo,Colorado ,16081,9936.725286404588
293,8,103,6782,Rio Blanco,Colorado ,140,2064.287820701858
294,8,105,12191,Rio Grande,Colorado ,444,3642.0310064801906
295,8,107,23019,Routt,Colorado ,915,3974.977192753812
296,8,109,6214,Saguache,Colorado ,242,3894.4319279047313
297,8,111,711,San Juan,Colorado ,55,7735.583684950774
298,8,113,7487,San Miguel,Colorado ,381,5088.820622412181
299,8,115,2420,Sedgwick,Colorado ,48,1983.4710743801654
300,8,117,28482,Summit,Colorado ,1674,5877.396250263324
301,8,119,23757,Teller,Colorado ,613,2580.292124426485
302,8,121,4898,Washington,Colorado ,180,3674.969375255206
303,8,123,252423,Weld,Colorado ,12113,4798.691085994541
304,8,125,10218,Yuma,Colorado ,140,1370.1311411235074
305,9,1,901031,Fairfield,Connecticut,40240,4465.995065652569
306,9,3,872660,Hartford,Connecticut,50081,5738.890289459812
307,9,5,118631,Litchfield,Connecticut,4698,3960.179042577404
308,9,7,107822,Middlesex,Connecticut,4621,4285.767283114763
309,9,9,810372,New Haven,Connecticut,54307,6701.490179818652
310,9,11,146560,New London,Connecticut,7548,5150.109170305677
311,9,13,41691,Tolland,Connecticut,1717,4118.394857403277
312,9,15,42805,Windham,Connecticut,1542,3602.382899194019
313,10,1,163973,Kent,Delaware,14324,8735.58451696316
314,10,3,543997,New Castle,Delaware,41940,7709.601339713271
315,10,5,199165,Sussex,Delaware,16642,8355.885823312328
316,11,1,617996,District of Columbia,District of Columbia,74235,12012.2136712859
317,12,1,250707,Alachua,Florida,21037,8391.070053887606
318,12,3,27485,Baker,Florida,719,2615.9723485537565
319,12,5,171153,Bay,Florida,16686,9749.171793658305
320,12,7,28169,Bradford,Florida,1537,5456.3527281763645
321,12,9,550781,Brevard,Florida,42918,7792.207792207792
322,12,11,1771889,Broward,Florida,157733,8901.968464164516
323,12,13,14824,Calhoun,Florida,246,1659.4711279007017
324,12,15,162158,Charlotte,Florida,8881,5476.757236769077
325,12,17,143161,Citrus,Florida,7190,5022.317530612387
326,12,19,193466,Clay,Florida,11100,5737.442237912605
327,12,21,325902,Collier,Florida,14224,4364.502212321495
328,12,23,68451,Columbia,Florida,5598,8178.112810623658
329,12,27,35337,De Soto,Florida,2000,5659.7900217901915
330,12,29,16646,Dixie,Florida,1021,6133.60567103208
331,12,31,876042,Duval,Florida,89164,10178.05082404725
332,12,33,301675,Escambia,Florida,32127,10649.540067953923
333,12,35,97000,Flagler,Florida,4756,4903.092783505154
334,12,37,11706,Franklin,Florida,704,6014.009909448146
335,12,39,46411,Gadsden,Florida,2225,4794.122083126845
336,12,41,17170,Gilchrist,Florida,592,3447.8741991846246
337,12,43,13060,Glades,Florida,622,4762.633996937213
338,12,45,16079,Gulf,Florida,515,3202.9355059394243
339,12,47,15001,Hamilton,Florida,786,5239.650689954003
340,12,49,28109,Hardee,Florida,1753,6236.436728449963
341,12,51,39673,Hendry,Florida,3147,7932.346936203463
342,12,53,175133,Hernando,Florida,11458,6542.456304637047
343,12,55,100132,Highlands,Florida,6370,6361.602684456518
344,12,57,1245978,Hillsborough,Florida,74442,5974.583820902134
345,12,59,20199,Holmes,Florida,649,3213.030348037031
346,12,61,139909,Indian River,Florida,8823,6306.241914387209
347,12,63,49478,Jackson,Florida,2571,5196.248837867335
348,12,65,14962,Jefferson,Florida,619,4137.147440181794
349,12,67,8991,Lafayette,Florida,152,1690.579468357246
350,12,69,301100,Lake,Florida,17842,5925.606110926603
351,12,71,627187,Lee,Florida,39490,6296.367749969308
352,12,73,279241,Leon,Florida,27870,9980.626054196913
353,12,75,41357,Levy,Florida,3037,7343.375970210605
354,12,77,8479,Liberty,Florida,90,1061.4459252270315
355,12,79,19486,Madison,Florida,1208,6199.322590577851
356,12,81,327233,Manatee,Florida,29683,9070.906662836573
357,12,83,335813,Marion,Florida,20113,5989.345260606349
358,12,85,148312,Martin,Florida,8092,5456.06559145585
359,12,86,2530459,Miami-Dade,Florida,276237,10916.47799865558
360,12,87,74086,Monroe,Florida,7162,9667.14358988203
361,12,89,74313,Nassau,Florida,3273,4404.343789108231
362,12,91,183286,Okaloosa,Florida,12073,6586.973364032168
363,12,93,40541,Okeechobee,Florida,3199,7890.777237857971
364,12,95,1161574,Orange,Florida,119378,10277.261715568702
365,12,97,272347,Osceola,Florida,22591,8294.932567643484
366,12,99,1338125,Palm Beach,Florida,104911,7840.149462867818
367,12,101,471030,Pasco,Florida,32175,6830.775109865614
368,12,103,929033,Pinellas,Florida,81862,8811.527685238307
369,12,105,610301,Polk,Florida,45331,7427.64635810854
370,13,1,18476,Appling,Georgia,1603,8676.120372374973
371,13,3,8485,Atkinson,Georgia,328,3865.6452563347084
372,13,5,3512,Bacon,Georgia,388,11047.835990888383
373,13,7,3496,Baker,Georgia,86,2459.954233409611
374,13,9,46322,Baldwin,Georgia,3845,8300.591511592764
375,13,11,18637,Banks,Georgia,1455,7807.050490958846
376,13,13,70280,Barrow,Georgia,4055,5769.7780307342055
377,13,15,100797,Bartow,Georgia,9342,9268.132980148219
378,13,17,17866,Ben Hill,Georgia,1367,7651.404903168029
379,13,19,19540,Berrien,Georgia,1241,6351.074718526101
380,13,21,157374,Bibb,Georgia,23498,14931.310127467053
381,13,23,13235,Bleckley,Georgia,991,7487.721949376652
382,13,25,18653,Brantley,Georgia,749,4015.4398756232245
383,13,27,15885,Brooks,Georgia,1168,7352.848599307523
384,13,29,30631,Bryan,Georgia,1627,5311.61241879142
385,13,31,71142,Bulloch,Georgia,4730,6648.674482021871
386,13,33,23623,Burke,Georgia,1951,8258.900224357618
387,13,35,23966,Butts,Georgia,1539,6421.597262788951
388,13,37,6782,Calhoun,Georgia,217,3199.64612208788
389,13,39,49747,Camden,Georgia,3515,7065.7527087060525
390,13,43,11143,Candler,Georgia,552,4953.782643812258
391,13,45,111982,Carroll,Georgia,7543,6735.9039845689485
392,13,47,64784,Catoosa,Georgia,3947,6092.5537169671525
393,13,49,12331,Charlton,Georgia,573,4646.8250750141915
394,13,51,268619,Chatham,Georgia,24978,9298.672096910494
395,13,53,11415,Chattahoochee,Georgia,146,1279.0188348664037
396,13,55,25811,Chattooga,Georgia,984,3812.3280771763975
397,13,57,217168,Cherokee,Georgia,7224,3326.4569365652396
398,13,59,118251,Clarke,Georgia,11412,9650.65834538397
399,13,61,3225,Clay,Georgia,32,992.2480620155039
400,13,63,262840,Clayton,Georgia,29819,11344.924669000151
401,13,65,6888,Clinch,Georgia,459,6663.76306620209
402,13,67,697138,Cobb,Georgia,38219,5482.27180271338
403,13,69,29967,Coffee,Georgia,1940,6473.787833283279
404,13,71,44328,Colquitt,Georgia,4103,9256.000721891356
405,13,73,125686,Columbia,Georgia,5670,4511.242302245279
406,13,75,16555,Cook,Georgia,1052,6354.575656901239
407,13,77,128993,Coweta,Georgia,6372,4939.802935042987
408,13,79,12796,Crawford,Georgia,1143,8932.478899656142
409,13,81,23748,Crisp,Georgia,3121,13142.159339733873
410,13,83,16852,Dade,Georgia,743,4408.972228815571
411,13,85,22624,Dawson,Georgia,1132,5003.5360678925035
412,13,87,28209,Decatur,Georgia,1783,6320.67779786593
413,13,89,693350,De Kalb,Georgia,82679,11924.569120934593
414,13,91,20466,Dodge,Georgia,1990,9723.443760383074
415,13,93,10715,Dooly,Georgia,428,3994.400373308446
416,13,95,95810,Dougherty,Georgia,12382,12923.49441603173
417,13,97,134146,Douglas,Georgia,9352,6971.508654749303
418,13,99,10896,Early,Georgia,806,7397.209985315712
419,13,101,4087,Echols,Georgia,78,1908.4903352091999
420,13,103,52938,Effingham,Georgia,1395,2635.158109486569
421,13,105,20432,Elbert,Georgia,2022,9896.24119028974
422,13,107,20653,Emanuel,Georgia,1554,7524.330605723139
423,13,109,11145,Evans,Georgia,458,4109.466128308659
424,13,111,22687,Fannin,Georgia,1158,5104.244721646758
425,13,113,107970,Fayette,Georgia,3478,3221.2651662498843
426,13,115,97585,Floyd,Georgia,8455,8664.241430547727
427,13,117,177822,Forsyth,Georgia,5114,2875.9096174826514
428,13,119,22375,Franklin,Georgia,1303,5823.463687150838
429,13,121,932702,Fulton,Georgia,119802,12844.617037381715
430,13,123,28665,Gilmer,Georgia,958,3342.0547706261996
431,13,125,0,Glascock,Georgia,0,
432,13,127,80674,Glynn,Georgia,9937,12317.475270843146
433,13,129,55362,Gordon,Georgia,3516,6350.926628373252
434,13,131,25340,Grady,Georgia,1102,4348.8555643251775
435,13,133,16205,Greene,Georgia,1028,6343.721073742672
436,13,135,815925,Gwinnett,Georgia,44329,5432.974844501639
437,13,137,43608,Habersham,Georgia,1830,4196.477710511833
438,13,139,182050,Hall,Georgia,9598,5272.177973084317
439,13,141,9553,Hancock,Georgia,284,2972.8880979796922
440,13,143,29159,Haralson,Georgia,2429,8330.189649850818
441,13,145,31417,Harris,Georgia,820,2610.0518827386445
442,13,147,25545,Hart,Georgia,2026,7931.101976903504
443,13,149,11990,Heard,Georgia,453,3778.1484570475395
444,13,151,206607,Henry,Georgia,12456,6028.837357882357
445,13,153,141742,Houston,Georgia,12856,9070.000423304315
446,13,155,9664,Irwin,Georgia,686,7098.509933774834
447,13,157,59886,Jackson,Georgia,3163,5281.701900277193
448,13,159,14083,Jasper,Georgia,988,7015.55066392104
449,13,161,15266,Jeff Davis,Georgia,1194,7821.302240272501
450,13,163,16419,Jefferson,Georgia,966,5883.427736159328
451,13,165,3161,Jenkins,Georgia,313,9901.929769060423
452,13,167,9712,Johnson,Georgia,419,4314.250411861614
453,13,169,29046,Jones,Georgia,1280,4406.803002134546
454,13,171,17940,Lamar,Georgia,1198,6677.814938684503
455,13,173,10211,Lanier,Georgia,490,4798.746449906964
456,13,175,49072,Laurens,Georgia,4597,9367.867623084447
457,13,177,28088,Lee,Georgia,1527,5436.485331814298
458,13,179,64288,Liberty,Georgia,4707,7321.739671478347
459,13,181,1587,Lincoln,Georgia,90,5671.077504725898
460,13,183,1725,Long,Georgia,100,5797.101449275362
461,13,185,109928,Lowndes,Georgia,7966,7246.5613856342325
462,13,187,30361,Lumpkin,Georgia,1340,4413.556865715886
