,FIPS_ST,FIPS_CTY,CPOPCRIM,COUNTY,STATE,Crime_Count,Crime_rate
35,1,71,52481,Jackson,Alabama,2068,3940.4736952420876
36,1,73,635108,Jefferson,Alabama,77762,12243.901824571569
37,1,75,13515,Lamar,Alabama,148,1095.0795412504626
38,1,77,92709,Lauderdale,Alabama,4871,5254.074577441241
39,1,79,34339,Lawrence,Alabama,282,821.2236815282915
40,1,81,140247,Lee,Alabama,7573,5399.758996627379
41,1,83,82782,Limestone,Alabama,3162,3819.670942958614
42,1,85,11299,Lowndes,Alabama,518,4584.47650234534
43,1,87,21452,Macon,Alabama,2020,9416.371433898938
44,1,89,331505,Madison,Alabama,29334,8848.735313192863
45,1,91,20897,Marengo,Alabama,1376,6584.677226396134
46,1,93,30776,Marion,Alabama,1292,4198.076423186899
47,1,95,93019,Marshall,Alabama,6241,6709.3819542244055
48,1,97,412992,Mobile,Alabama,45502,11017.64683093135
49,1,99,21458,Monroe,Alabama,1273,5932.519340106254
50,1,101,229363,Montgomery,Alabama,25130,10956.431508133395
51,1,103,119490,Morgan,Alabama,8332,6972.968449242614
52,1,105,5461,Perry,Alabama,0,0.0
53,1,107,19138,Pickens,Alabama,452,2361.793290834988
54,1,109,32899,Pike,Alabama,2865,8708.471382108879
55,1,111,22162,Randolph,Alabama,900,4061.005324429203
56,1,113,52394,Russell,Alabama,4192,8000.9161354353555
57,1,115,83593,St Clair,Alabama,3286,3930.951156197289
58,1,117,194398,Shelby,Alabama,8284,4261.360713587588
59,1,119,6023,Sumter,Alabama,490,8135.480657479661
60,1,121,82291,Talladega,Alabama,6854,8328.978867676904
61,1,123,41402,Tallapoosa,Alabama,2572,6212.260277281291
62,1,125,194656,Tuscaloosa,Alabama,17912,9201.874075291797
63,1,127,67023,Walker,Alabama,3759,5608.522447518017
64,1,129,17581,Washington,Alabama,479,2724.5321654058357
65,1,131,11670,Wilcox,Alabama,200,1713.796058269066
66,1,133,24484,Winston,Alabama,983,4014.8668518215977
67,2,13,0,Aleutians East,Alaska ,0,
68,2,16,4855,Aleutians West,Alaska ,206,4243.048403707518
69,2,20,291826,Anchorage,Alaska ,25744,8821.695119694612
70,2,50,6080,Bethel,Alaska ,431,7088.815789473685
71,2,60,997,Bristol Bay,Alaska ,106,10631.895687061184
72,2,70,2329,Dillingham,Alaska ,248,10648.34693001288
73,2,90,33652,Fairbanks North Star,Alaska ,3711,11027.57636990372
74,2,100,1713,Haines,Alaska ,56,3269.118505545826
75,2,110,31275,Juneau,Alaska ,3318,10609.112709832134
76,2,122,18959,Kenai Peninsula,Alaska ,1977,10427.765177488265
77,2,130,8050,Ketchikan Gateway,Alaska ,869,10795.031055900621
78,2,150,6130,Kodiak Island,Alaska ,584,9526.916802610114
79,2,164,0,Lake and Peninsula,Alaska ,0,
80,2,170,15680,Matanuska-Susitna,Alaska ,1403,8947.704081632653
81,2,180,3598,Nome,Alaska ,194,5391.884380211229
82,2,185,9430,North Slope,Alaska ,357,3785.7900318133616
83,2,188,3201,Northwest Arctic,Alaska ,263,8216.182442986566
84,2,201,1201,Prince of Wales-Outer Ketchikan,Alaska ,50,4163.197335553706
85,2,220,8881,Sitka,Alaska ,511,5753.856547686071
86,2,232,920,Skagway-Hoonah-Angoon,Alaska ,58,6304.347826086956
87,2,240,0,Southeast Fairbanks,Alaska ,0,
88,2,261,6215,Valdez-Cordova,Alaska ,302,4859.211584875302
89,2,270,0,Wade Hampton,Alaska ,0,
90,2,280,5317,Wrangell-Petersburg,Alaska ,259,4871.167951852549
91,2,282,0,Yakutat,Alaska ,0,
92,2,290,0,Yukon-Koyukuk,Alaska ,0,
93,4,1,71518,Apache,Arizona,1168,1633.1552895774491
94,4,3,126241,Cochise,Arizona,8203,6497.888958420798
95,4,5,134421,Coconino,Arizona,9880,7350.042032122957
96,4,7,52582,Gila,Arizona,2629,4999.809820851242
97,4,9,37220,Graham,Arizona,2278,6120.365394948952
98,4,11,3311,Greenlee,Arizona,78,2355.7837511325883
99,4,12,20489,La Paz,Arizona,1305,6369.2713163160715
100,4,13,3817117,Maricopa,Arizona,307382,8052.726704473559
101,4,15,200186,Mohave,Arizona,14100,7043.449591879553
102,4,17,107449,Navajo,Arizona,6009,5592.420590233506
103,4,19,980263,Pima,Arizona,57855,5901.987527836917
104,4,21,372933,Pinal,Arizona,22537,6043.176656396725
105,4,23,46507,Santa Cruz,Arizona,2265,4870.23458834154
106,4,25,211033,Yavapai,Arizona,10255,4859.429567887487
107,4,27,170246,Yuma,Arizona,9767,5736.992352243225
108,5,1,19019,Arkansas,Arkansas,1606,8444.187391555814
109,5,3,21853,Ashley,Arkansas,1238,5665.126069647188
110,5,5,41513,Baxter,Arkansas,2083,5017.705297135837
111,5,7,220828,Benton,Arkansas,9882,4474.975999420363
112,5,9,36903,Boone,Arkansas,1924,5213.668265452674
113,5,11,10678,Bradley,Arkansas,357,3343.3227196104144
114,5,13,5368,Calhoun,Arkansas,85,1583.457526080477
115,5,15,27446,Carroll,Arkansas,1469,5352.328208117759
116,5,17,11800,Chicot,Arkansas,767,6500.0
117,5,19,22995,Clark,Arkansas,1626,7071.102413568167
118,5,21,16083,Clay,Arkansas,695,4321.333084623515
119,5,23,25970,Cleburne,Arkansas,1701,6549.865229110512
120,5,25,8689,Cleveland,Arkansas,253,2911.7274715157096
121,5,27,24552,Columbia,Arkansas,1511,6154.284783317041
122,5,29,21273,Conway,Arkansas,1736,8160.579137874301
123,5,31,95164,Craighead,Arkansas,7749,8142.7850867975285
124,5,33,61948,Crawford,Arkansas,3516,5675.728029960612
125,5,35,50902,Crittenden,Arkansas,8566,16828.415386428824
126,5,37,17870,Cross,Arkansas,857,4795.747062115277
127,5,39,8116,Dallas,Arkansas,343,4226.219812715623
128,5,41,9291,Desha,Arkansas,832,8954.902593908084
129,5,43,18509,Drew,Arkansas,1174,6342.8602301583005
130,5,45,113237,Faulkner,Arkansas,8006,7070.127255225765
131,5,47,18125,Franklin,Arkansas,725,4000.0
132,5,49,12245,Fulton,Arkansas,423,3454.471212739894
133,5,51,96024,Garland,Arkansas,12351,12862.409397650586
134,5,53,17853,Grant,Arkansas,782,4380.216210160757
135,5,55,42090,Greene,Arkansas,4150,9859.824186267522
136,5,57,22609,Hempstead,Arkansas,1675,7408.554115617674
137,5,59,10318,Hot Spring,Arkansas,608,5892.614847838729
138,5,61,12656,Howard,Arkansas,710,5609.987357774969
139,5,63,36647,Independence,Arkansas,3287,8969.35629110159
140,5,65,13696,Izard,Arkansas,308,2248.8317757009345
141,5,67,17199,Jackson,Arkansas,1534,8919.123204837491
142,5,69,76451,Jefferson,Arkansas,10275,13439.98116440596
143,5,71,25540,Johnson,Arkansas,1306,5113.547376664056
144,5,73,7645,Lafayette,Arkansas,199,2603.0085022890776
145,5,75,17415,Lawrence,Arkansas,599,3439.5635946023544
146,5,77,10424,Lee,Arkansas,544,5218.726016884113
147,5,79,13297,Lincoln,Arkansas,200,1504.098668872678
148,5,81,13171,Little River,Arkansas,496,3765.849214182674
149,5,83,22353,Logan,Arkansas,1130,5055.249854605646
150,5,85,65531,Lonoke,Arkansas,4741,7234.7438616837835
151,5,87,13371,Madison,Arkansas,272,2034.2532346122205
152,5,89,16653,Marion,Arkansas,496,2978.4423227046177
153,5,91,43462,Miller,Arkansas,4907,11290.322580645161
154,5,93,44487,Mississippi,Arkansas,4989,11214.512104659789
155,5,95,8149,Monroe,Arkansas,400,4908.577739599951
156,5,97,9487,Montgomery,Arkansas,46,484.87403815747865
157,5,99,8997,Nevada,Arkansas,417,4634.878292764254
158,5,101,8330,Newton,Arkansas,224,2689.075630252101
159,5,103,26120,Ouachita,Arkansas,1573,6022.205206738131
160,5,105,10445,Perry,Arkansas,215,2058.40114887506
161,5,107,13468,Phillips,Arkansas,1767,13119.988119988122
162,5,109,11291,Pike,Arkansas,224,1983.8809671419715
163,5,111,24583,Poinsett,Arkansas,1723,7008.9085953707845
164,5,113,20662,Polk,Arkansas,1110,5372.180815022747
165,5,115,61754,Pope,Arkansas,3908,6328.335006639246
166,5,117,8096,Prairie,Arkansas,241,2976.7786561264825
167,5,119,382748,Pulaski,Arkansas,58109,15182.051898377
168,5,121,17969,Randolph,Arkansas,259,1441.3712504869497
169,5,123,28258,St Francis,Arkansas,3504,12400.028310566919
170,5,125,47369,Saline,Arkansas,4510,9520.99474339758
171,5,127,10817,Scott,Arkansas,547,5056.8549505408155
172,5,129,8195,Searcy,Arkansas,77,939.5973154362415
173,5,131,125021,Sebastian,Arkansas,12250,9798.353876548741
174,5,133,17058,Sevier,Arkansas,807,4730.918044319381
175,5,135,8689,Sharp,Arkansas,448,5155.944297387501
176,5,137,12394,Stone,Arkansas,399,3219.2996611263516
177,5,139,39774,Union,Arkansas,3400,8548.297883039171
178,5,141,17295,Van Buren,Arkansas,744,4301.82133564614
179,5,143,203065,Washington,Arkansas,13324,6561.445842464235
180,5,145,76475,White,Arkansas,5594,7314.808761033018
181,5,147,3928,Woodruff,Arkansas,40,1018.3299389002037
182,5,149,22185,Yell,Arkansas,639,2880.3245436105476
183,6,1,1510271,Alameda,California ,121974,8076.298889404617
184,6,3,1175,Alpine,California ,174,14808.510638297872
185,6,5,38091,Amador,California ,1903,4995.9307973012
186,6,7,220000,Butte,California ,13502,6137.272727272727
187,6,9,45578,Calaveras,California ,1838,4032.6473298521214
188,6,11,21419,Colusa,California ,1101,5140.295998879499
189,6,13,1049025,Contra Costa,California ,70208,6692.690831963014
190,6,15,28610,Del Norte,California ,1721,6015.379238028661
191,6,17,181058,El Dorado,California ,6542,3613.206817704824
192,6,19,930450,Fresno,California ,89196,9586.32919555054
193,6,21,28122,Glenn,California ,1369,4868.074816869354
194,6,23,134623,Humboldt,California ,9740,7235.019276052383
195,6,25,174528,Imperial,California ,12819,7344.953245324533
196,6,27,18546,Inyo,California ,635,3423.9189043459505
197,6,29,839631,Kern,California ,71370,8500.1625714153
198,6,31,152982,Kings,California ,7013,4584.199448301108
199,6,33,64665,Lake,California ,4314,6671.305961493854
200,6,35,34895,Lassen,California ,1254,3593.6380570282276
201,6,37,9818605,Los Angeles,California ,569073,5795.864076414114
202,6,39,150865,Madera,California ,7949,5268.949060418255
203,6,41,252409,Marin,California ,11452,4537.080690466663
204,6,43,18251,Mariposa,California ,701,3840.885430935291
205,6,45,87841,Mendocino,California ,4037,4595.803781833085
206,6,47,255793,Merced,California ,19444,7601.458992232
207,6,49,9686,Modoc,California ,291,3004.3361552756555
208,6,51,14202,Mono,California ,726,5111.956062526405
209,6,53,415057,Monterey,California ,24952,6011.70441650183
210,6,55,136484,Napa,California ,6963,5101.696902200991
211,6,57,98764,Nevada,California ,3535,3579.239398971285
212,6,59,3010232,Orange,California ,135937,4515.831337916812
213,6,61,348432,Placer,California ,17139,4918.893787023006
214,6,63,20007,Plumas,California ,947,4733.343329834558
215,6,65,2189641,Riverside,California ,131540,6007.377465073042
216,6,67,1418788,Sacramento,California ,118831,8375.528972616064
217,6,69,55269,San Benito,California ,2954,5344.768314968608
218,6,71,2035210,San Bernardino,California ,128827,6329.911900983191
219,6,73,3095313,San Diego,California ,159334,5147.5892744934035
220,6,75,805235,San Francisco,California ,78173,9708.097636093811
221,6,77,685306,San Joaquin,California ,67773,9889.450843856614
222,6,79,269637,San Luis Obispo,California ,13845,5134.681071217971
223,6,81,718451,San Mateo,California ,34242,4766.087040034741
224,6,83,423895,Santa Barbara,California ,21132,4985.19680581276
225,6,85,1781642,Santa Clara,California ,90634,5087.105041304594
226,6,87,262382,Santa Cruz,California ,19222,7325.9598600513755
227,6,89,177223,Shasta,California ,12501,7053.8248421480275
228,6,91,3240,Sierra,California ,130,4012.3456790123455
229,6,93,44900,Siskiyou,California ,1984,4418.708240534521
230,6,95,413344,Solano,California ,29009,7018.1253387009365
231,6,97,483878,Sonoma,California ,21462,4435.415538627505
232,6,99,514453,Stanislaus,California ,47169,9168.767603648923
233,6,101,94737,Sutter,California ,5682,5997.656670572215
234,6,103,63463,Tehama,California ,3933,6197.31181948537
235,6,105,13786,Trinity,California ,336,2437.255186421007
236,6,107,442179,Tulare,California ,35727,8079.759554388607
237,6,109,55365,Tuolumne,California ,2684,4847.828050212228
238,6,111,823318,Ventura,California ,35645,4329.432855834562
239,6,113,200849,Yolo,California ,12944,6444.642492618834
240,6,115,72155,Yuba,California ,3912,5421.661700505855
241,8,1,441603,Adams,Colorado ,31475,7127.442521903157
242,8,3,15445,Alamosa,Colorado ,1346,8714.794431854969
243,8,5,572003,Arapahoe,Colorado ,36580,6395.071354520867
244,8,7,12084,Archuleta,Colorado ,296,2449.5200264812975
245,8,9,3788,Baca,Colorado ,36,950.3695881731784
246,8,11,6499,Bent,Colorado ,233,3585.166948761348
247,8,13,294567,Boulder,Colorado ,15151,5143.481788523493
248,8,14,55889,Broomfield,Colorado ,2430,4347.903880906798
249,8,15,17809,Chaffee,Colorado ,533,2992.8687742152847
250,8,17,1836,Cheyenne,Colorado ,6,326.79738562091507
251,8,19,8054,Clear Creek,Colorado ,443,5500.37248572138
252,8,21,0,Conejos,Colorado ,0,
253,8,23,0,Costilla,Colorado ,0,
254,8,25,5823,Crowley,Colorado ,8,137.38622703074017
255,8,27,4255,Custer,Colorado ,72,1692.126909518214
256,8,29,30952,Delta,Colorado ,1421,4590.979581287154
257,8,31,600158,Denver,Colorado ,48921,8151.353476917746
258,8,33,2064,Dolores,Colorado ,56,2713.1782945736436
259,8,35,285465,Douglas,Colorado ,7458,2612.5794755924544
260,8,37,52197,Eagle,Colorado ,2358,4517.501005804931
261,8,39,2081,Elbert,Colorado ,129,6198.942815953868
262,8,41,593217,El Paso,Colorado ,44381,7481.410681082977
263,8,43,46824,Fremont,Colorado ,1390,2968.563130018794
264,8,45,18147,Garfield,Colorado ,1053,5802.612001983799
265,8,47,5441,Gilpin,Colorado ,507,9318.140047785333
266,8,49,14843,Grand,Colorado ,547,3685.2388331199895
267,8,51,15324,Gunnison,Colorado ,901,5879.6658835813105
268,8,53,843,Hinsdale,Colorado ,48,5693.9501779359425
269,8,55,5911,Huerfano,Colorado ,251,4246.320419556759
270,8,57,1394,Jackson,Colorado ,21,1506.4562410329986
271,8,59,534543,Jefferson,Colorado ,32074,6000.265647478313
272,8,61,1398,Kiowa,Colorado ,4,286.1230329041488
273,8,63,7612,Kit Carson,Colorado ,244,3205.465055176038
274,8,65,7310,Lake,Colorado ,187,2558.139534883721
275,8,67,51334,La Plata,Colorado ,2493,4856.430435968364
276,8,69,299630,Larimer,Colorado ,16996,5672.329206020759
277,8,71,15507,Las Animas,Colorado ,405,2611.72373766686
278,8,73,4737,Lincoln,Colorado ,30,633.3122229259025
279,8,75,22709,Logan,Colorado ,1145,5042.053811264256
280,8,77,146015,Mesa,Colorado ,8402,5754.2033352737735
281,8,79,712,Mineral,Colorado ,13,1825.8426966292134
282,8,81,13795,Moffat,Colorado ,687,4980.065241029359
283,8,83,25535,Montezuma,Colorado ,1121,4390.0528686117095
284,8,85,41276,Montrose,Colorado ,1894,4588.622928578351
285,8,87,27266,Morgan,Colorado ,944,3462.187339543754
286,8,89,17215,Otero,Colorado ,890,5169.909962242231
287,8,91,1000,Ouray,Colorado ,44,4400.0
288,8,93,16206,Park,Colorado ,330,2036.2828582006664
289,8,95,4442,Phillips,Colorado ,74,1665.9162539396668
290,8,97,17148,Pitkin,Colorado ,1014,5913.226032190342
291,8,99,12551,Prowers,Colorado ,352,2804.5574057843996
292,8,101,159063,Pueblo,Colorado ,15258,9592.425642669885
293,8,103,6666,Rio Blanco,Colorado ,157,2355.235523552355
294,8,105,11596,Rio Grande,Colorado ,358,3087.271472921697
295,8,107,22625,Routt,Colorado ,911,4026.5193370165744
296,8,109,6108,Saguache,Colorado ,184,3012.4426981008514
297,8,111,699,San Juan,Colorado ,34,4864.0915593705295
298,8,113,7359,San Miguel,Colorado ,396,5381.165919282512
299,8,115,2379,Sedgwick,Colorado ,30,1261.034047919294
300,8,117,27145,Summit,Colorado ,1747,6435.807699392153
301,8,119,23350,Teller,Colorado ,559,2394.0042826552462
302,8,121,4814,Washington,Colorado ,171,3552.1395928541756
303,8,123,248099,Weld,Colorado ,12515,5044.357292854868
304,8,125,10043,Yuma,Colorado ,157,1563.2779050084637
305,9,1,899367,Fairfield,Connecticut,37168,4132.6844324953
306,9,3,871047,Hartford,Connecticut,51597,5923.5609559530085
307,9,5,118411,Litchfield,Connecticut,4774,4031.720026011097
308,9,7,107622,Middlesex,Connecticut,5096,4735.091338202226
309,9,9,808873,New Haven,Connecticut,56176,6944.971583919848
310,9,11,146290,New London,Connecticut,7765,5307.949962403445
311,9,13,41614,Tolland,Connecticut,1645,3952.9965876868364
312,9,15,42726,Windham,Connecticut,1784,4175.443523849646
313,10,1,162310,Kent,Delaware,13083,8060.501509457212
314,10,3,538479,New Castle,Delaware,44664,8294.473879204203
315,10,5,197145,Sussex,Delaware,15928,8079.332471023866
316,11,1,601723,District of Columbia,District of Columbia,73705,12248.991645657554
317,12,1,246321,Alachua,Florida,21576,8759.301886562656
318,12,3,27115,Baker,Florida,789,2909.82850820579
319,12,5,168852,Bay,Florida,16847,9977.376637528723
320,12,7,28520,Bradford,Florida,1367,4793.12762973352
321,12,9,543376,Brevard,Florida,40759,7501.067400842143
322,12,11,1748066,Broward,Florida,152116,8701.959765821199
323,12,13,14625,Calhoun,Florida,260,1777.7777777777778
324,12,15,159978,Charlotte,Florida,9171,5732.663241195664
325,12,17,141236,Citrus,Florida,7857,5563.029255997055
326,12,19,190865,Clay,Florida,10451,5475.597935713725
327,12,21,321520,Collier,Florida,13537,4210.313510823587
328,12,23,67531,Columbia,Florida,4858,7193.733248434052
329,12,27,34862,De Soto,Florida,2657,7621.478974241294
330,12,29,16422,Dixie,Florida,1255,7642.187309706491
331,12,31,864263,Duval,Florida,92148,10662.032274897803
332,12,33,297619,Escambia,Florida,30972,10406.593665054987
333,12,35,95696,Flagler,Florida,4958,5180.989801036616
334,12,37,11549,Franklin,Florida,567,4909.515975409126
335,12,39,45787,Gadsden,Florida,3476,7591.674492759953
336,12,41,14940,Gilchrist,Florida,348,2329.3172690763054
337,12,43,12884,Glades,Florida,569,4416.330332194971
338,12,45,15863,Gulf,Florida,394,2483.767257139255
339,12,47,14799,Hamilton,Florida,804,5432.799513480641
340,12,49,25904,Hardee,Florida,1843,7114.731315626931
341,12,51,39140,Hendry,Florida,3275,8367.399080224834
342,12,53,172778,Hernando,Florida,10935,6328.930766648531
343,12,55,98786,Highlands,Florida,5823,5894.5599578887695
344,12,57,1229226,Hillsborough,Florida,85258,6935.90926322743
345,12,59,19927,Holmes,Florida,585,2935.7153610678974
346,12,61,138028,Indian River,Florida,9400,6810.21242066827
347,12,63,48813,Jackson,Florida,3060,6268.821830250139
348,12,65,14761,Jefferson,Florida,775,5250.3217939164015
349,12,67,8870,Lafayette,Florida,118,1330.32694475761
350,12,69,297052,Lake,Florida,16784,5650.189192464619
351,12,71,618754,Lee,Florida,37147,6003.516744942255
352,12,73,275487,Leon,Florida,26221,9518.05348346746
353,12,75,40801,Levy,Florida,3171,7771.868336560378
354,12,77,8365,Liberty,Florida,144,1721.4584578601314
355,12,79,19224,Madison,Florida,1375,7152.517686225551
356,12,81,322833,Manatee,Florida,29875,9254.010587517385
357,12,83,331298,Marion,Florida,20190,6094.211253916414
358,12,85,146318,Martin,Florida,7834,5354.091772714225
359,12,86,2496435,Miami-Dade,Florida,273107,10939.88026926397
360,12,87,73090,Monroe,Florida,8236,11268.299356957175
361,12,89,73314,Nassau,Florida,3393,4628.038301006629
362,12,91,180822,Okaloosa,Florida,11818,6535.709150435235
363,12,93,39996,Okeechobee,Florida,3165,7913.291329132912
364,12,95,1145956,Orange,Florida,114670,10006.492395868601
365,12,97,268685,Osceola,Florida,23231,8646.184193386307
366,12,99,1320134,Palm Beach,Florida,106479,8065.772111012972
367,12,101,464697,Pasco,Florida,33384,7184.036049296638
368,12,103,916542,Pinellas,Florida,87266,9521.22215894089
369,12,105,598378,Polk,Florida,46452,7762.985938654161
370,13,1,4400,Appling,Georgia,581,13204.545454545454
371,13,3,3508,Atkinson,Georgia,361,10290.763968072975
372,13,5,3466,Bacon,Georgia,313,9030.58280438546
373,13,7,3451,Baker,Georgia,16,463.6337293538105
374,13,9,45720,Baldwin,Georgia,4711,10304.024496937884
375,13,11,18395,Banks,Georgia,1230,6686.599619461809
376,13,13,69367,Barrow,Georgia,4838,6974.497960125131
377,13,15,99487,Bartow,Georgia,8176,8218.159156472706
378,13,17,8581,Ben Hill,Georgia,476,5547.139028085305
379,13,19,18618,Berrien,Georgia,1096,5886.7762380491995
380,13,21,155329,Bibb,Georgia,22085,14218.207804080372
381,13,23,13063,Bleckley,Georgia,943,7218.862435887621
382,13,25,18411,Brantley,Georgia,731,3970.452446906741
383,13,27,15678,Brooks,Georgia,1390,8865.926776374537
384,13,29,30233,Bryan,Georgia,1286,4253.630139251811
385,13,31,70217,Bulloch,Georgia,5519,7859.919962402268
386,13,33,22317,Burke,Georgia,2388,10700.362952009678
387,13,35,23655,Butts,Georgia,1431,6049.461001902346
388,13,37,6694,Calhoun,Georgia,218,3256.6477442485807
389,13,39,49101,Camden,Georgia,3258,6635.302743324984
390,13,43,10998,Candler,Georgia,616,5601.0183669758135
391,13,45,110527,Carroll,Georgia,8840,7998.045726383599
392,13,47,63942,Catoosa,Georgia,3778,5908.479559600888
393,13,49,12171,Charlton,Georgia,444,3648.0157752033524
394,13,51,265128,Chatham,Georgia,24753,9336.245134425635
395,13,53,0,Chattahoochee,Georgia,0,
396,13,55,20941,Chattooga,Georgia,568,2712.382407716919
397,13,57,213747,Cherokee,Georgia,6940,3246.829195263559
398,13,59,116714,Clarke,Georgia,11442,9803.451171239098
399,13,61,3183,Clay,Georgia,16,502.6704366949419
400,13,63,259424,Clayton,Georgia,28976,11169.35981250771
401,13,65,6798,Clinch,Georgia,440,6472.491909385113
402,13,67,688078,Cobb,Georgia,39322,5714.759082545874
403,13,69,41167,Coffee,Georgia,3739,9082.517550465178
404,13,71,14831,Colquitt,Georgia,2857,19263.704402939788
405,13,73,124053,Columbia,Georgia,5477,4415.048406729382
406,13,75,14287,Cook,Georgia,960,6719.3952544271015
407,13,77,127317,Coweta,Georgia,6030,4736.209618511275
408,13,79,12630,Crawford,Georgia,1066,8440.221694378464
409,13,81,23439,Crisp,Georgia,2715,11583.258671445028
410,13,83,16633,Dade,Georgia,559,3360.788793362592
411,13,85,22330,Dawson,Georgia,994,4451.41065830721
412,13,87,27842,Decatur,Georgia,2110,7578.478557574887
413,13,89,684339,De Kalb,Georgia,83307,12173.352680469769
414,13,91,19494,Dodge,Georgia,1919,9844.054580896685
415,13,93,10576,Dooly,Georgia,588,5559.757942511346
416,13,95,94565,Dougherty,Georgia,13161,13917.411304393803
417,13,97,132403,Douglas,Georgia,9799,7400.889707937132
418,13,99,10754,Early,Georgia,674,6267.435372884508
419,13,101,4034,Echols,Georgia,106,2627.664848785325
420,13,103,52250,Effingham,Georgia,1289,2466.9856459330144
421,13,105,20166,Elbert,Georgia,2518,12486.363185559852
422,13,107,12576,Emanuel,Georgia,808,6424.936386768449
423,13,109,11000,Evans,Georgia,496,4509.090909090909
424,13,111,22392,Fannin,Georgia,995,4443.551268310111
425,13,113,106567,Fayette,Georgia,3252,3051.6013400020643
426,13,115,96317,Floyd,Georgia,7723,8018.314523915819
427,13,117,175511,Forsyth,Georgia,4794,2731.4527294585523
428,13,119,21323,Franklin,Georgia,1134,5318.201003611124
429,13,121,920581,Fulton,Georgia,118809,12905.87140077842
430,13,123,28292,Gilmer,Georgia,906,3202.3186766577123
431,13,125,2419,Glascock,Georgia,40,1653.5758577924762
432,13,127,79626,Glynn,Georgia,10148,12744.580915781278
433,13,129,54642,Gordon,Georgia,3307,6052.121079023462
434,13,131,25011,Grady,Georgia,1008,4030.2267002518893
435,13,133,15994,Greene,Georgia,996,6227.335250719019
436,13,135,805321,Gwinnett,Georgia,47113,5850.213765690948
437,13,137,41218,Habersham,Georgia,1724,4182.638653015672
438,13,139,179684,Hall,Georgia,9704,5400.5921506645
439,13,141,9429,Hancock,Georgia,286,3033.1954608123874
440,13,143,28780,Haralson,Georgia,2102,7303.683113273106
441,13,145,31008,Harris,Georgia,1190,3837.719298245614
442,13,147,25170,Hart,Georgia,1834,7286.452125546285
443,13,149,11834,Heard,Georgia,474,4005.4081460199427
444,13,151,203922,Henry,Georgia,11861,5816.439619070036
445,13,153,139900,Houston,Georgia,10999,7862.04431736955
446,13,155,9538,Irwin,Georgia,729,7643.111763472427
447,13,157,58686,Jackson,Georgia,2816,4798.418702927444
448,13,159,11243,Jasper,Georgia,488,4340.47851996798
449,13,161,15068,Jeff Davis,Georgia,1206,8003.71648526679
450,13,163,11652,Jefferson,Georgia,684,5870.236869207003
451,13,165,3120,Jenkins,Georgia,272,8717.948717948717
452,13,167,9586,Johnson,Georgia,391,4078.8650114750676
453,13,169,28669,Jones,Georgia,1371,4782.168893229621
454,13,171,17707,Lamar,Georgia,1191,6726.153498616366
455,13,173,6712,Lanier,Georgia,214,3188.319427890346
456,13,175,48434,Laurens,Georgia,4965,10251.063302638642
457,13,177,27723,Lee,Georgia,1318,4754.175233560582
458,13,179,63453,Liberty,Georgia,4858,7656.060391155658
459,13,181,1566,Lincoln,Georgia,100,6385.6960408684545
460,13,183,14464,Long,Georgia,987,6823.838495575222
461,13,185,107377,Lowndes,Georgia,8473,7890.88911033089
462,13,187,29966,Lumpkin,Georgia,1150,3837.68270706801
463,13,189,21875,McDuffie,Georgia,1466,6701.714285714286
