STATE,COUNTY,YEAR,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age,Civilian_labor_force,Employed,Unemployed,Unemployment_rate,Crime_rate,Total Income,Median income
Alabama,Morgan,2009,330.7001617,70.80327089,1.849849612,3.178444502,76.05365825,56388,50294,6094,10.8,7759.489993,46465,38890
Alabama,Shelby,2009,246.897867,57.09800407,1.412057276,1.773209481,78.88481176,99773,92015,7758,7.8,4016.581271,74004,64371
Alabama,Talladega,2009,349.0620149,83.7151417,3.355562983,2.276591682,73.78932976,37787,32348,5439,14.4,10267.03214,31191,36526
Alabama,Tuscaloosa,2009,312.9818036,67.45350576,3.025053788,1.552458436,75.52198664,89100,80043,9057,10.2,10387.93269,67914,41743
Alabama,Walker,2009,351.5347476,108.3756689,2.268186656,2.184744046,71.9017345,28190,24910,3280,11.6,8288.100511,29251,36892
Arizona,Apache,2009,207.1796028,50.60490434,3.336903336,3.744485896,74.21224472,22938,19319,3619,15.8,1080.949778,19026,26396
Arizona,Cochise,2009,253.7945765,50.47994473,1.221465759,1.321750529,78.48252272,63049,58022,5027,8,6758.750272,48839,45706
Arizona,Coconino,2009,200.6955321,47.49301719,1.670085799,2.107035303,78.73865876,74805,68429,6376,8.5,7584.061621,44132,50769
Arizona,Maricopa,2009,216.1818796,49.93823001,2.619335902,0.724226615,79.45238041,1966607,1787374,179233,9.1,8148.616343,1359164,53284
Arizona,Mohave,2009,300.7944234,74.06395036,2.658731648,2.241672305,75.34516346,91554,81120,10434,11.4,7256.796338,73864,40946
Arizona,Navajo,2009,230.7732819,51.81621213,2.072014227,2.376045868,75.58333671,41199,34893,6306,15.3,5163.689031,35112,34547
Arizona,Pima,2009,229.1099191,52.34575973,2.557545595,0.914522398,78.70133041,485850,441837,44013,9.1,5744.111506,367987,43137
Arizona,Pinal,2009,190.9380031,52.25241019,2.195236697,0.691173971,79.51791963,126779,111192,15587,12.3,6511.808586,112985,48851
Arizona,Yavapai,2009,216.7069137,54.95716111,1.397458492,1.270823529,78.8450198,98309,88034,10275,10.5,4806.370119,87846,40402
Arizona,Yuma,2009,195.2793519,48.94554045,1.84124671,1.100068856,79.95640195,87808,67617,20191,23,6143.880829,71680,38681
Arkansas,Benton,2009,273.6576481,51.06625167,1.292773787,0.779078843,79.24553129,107694,100774,6920,6.4,4675.319892,77174,48764
Arkansas,Craighead,2009,345.4904641,75.39150849,2.322886219,1.597095269,75.88660138,46769,43482,3287,7,8853.190251,37125,40028
Arkansas,Faulkner,2009,275.3114584,63.73523482,1.668120829,2.554981493,77.28161762,56404,52485,3919,6.9,7538.251366,38845,49018
Arkansas,Garland,2009,296.5977643,74.27708256,2.97923617,1.899830766,75.64733516,42565,39321,3244,7.6,13897.39702,38203,37678
Arkansas,Jefferson,2009,396.7027111,57.28716387,4.978005324,3.967091237,74.05269946,35629,32128,3501,9.8,14603.14985,30080,33957
Arkansas,Lonoke,2009,321.9755512,76.77111505,1.66290618,1.789830319,75.62564446,32345,30321,2024,6.3,6425.144179,24048,52211
Arkansas,Pulaski,2009,294.3679224,58.21715692,5.175145293,3.31029113,76.10379931,189945,177280,12665,6.7,16531.13322,157284,41594
Arkansas,Saline,2009,256.4898049,59.3158567,1.775700745,1.967426727,77.86704099,49591,46320,3271,6.6,9511.657833,37446,51394
Arkansas,Sebastian,2009,334.0927623,67.22323285,2.728298519,1.661938805,76.22412002,60582,55949,4633,7.6,10331.96811,48426,38838
Arkansas,Washington,2009,284.639867,63.59196555,1.525164417,1.848139941,77.78513524,99482,93231,6251,6.3,6955.605584,74569,40532
Arkansas,White,2009,354.5118545,75.30536706,1.469269332,1.606979295,75.78673228,34059,31269,2790,8.2,7251.943542,28750,38161
California,Alameda,2009,218.2846749,39.53020857,3.88507988,0.632050774,80.523074,760888,682852,78036,10.3,9207.431653,517795,68405
California,Butte,2009,276.2305188,69.01696411,2.054868902,1.625098405,77.61188988,103739,91000,12739,12.3,6601.707657,84440,41786
California,Contra Costa,2009,215.104799,45.79161537,2.587196116,0.802686775,80.46937215,524795,472577,52218,10,6846.265555,364556,75139
California,El Dorado,2009,216.2231996,49.9517406,1.388026741,1.264974806,80.41043875,91670,81716,9954,10.9,3577.297078,65569,70449
California,Fresno,2009,285.8074019,48.31791502,3.924769956,0.91396449,78.12757549,434044,370321,63723,14.7,8812.356456,280846,45661
California,Humboldt,2009,265.1179826,71.48620674,2.677603699,2.160938083,76.81855862,60835,54333,6502,10.7,7158.268914,52316,35745
California,Imperial,2009,234.161281,37.03528976,2.926264816,1.819606456,79.77577094,75569,54889,20680,27.4,7535.484493,48540,38594
California,Kern,2009,322.7388516,77.96657866,2.676156448,0.71770934,76.84648009,362714,311707,51007,14.1,8994.666771,241764,47368
California,Kings,2009,278.576912,61.72631922,2.147235281,1.452909671,78.44973298,60489,51876,8613,14.2,5478.040273,38669,44506
California,Lake,2009,312.3284919,83.47542615,3.270036726,1.443458499,75.36744277,25372,21565,3807,15,6186.528814,26670,39343
California,Los Angeles,2009,249.5555953,41.32037782,4.494849285,0.368288816,80.12946761,4914702,4345182,569520,11.6,6042.122163,3166126,54467
California,Madera,2009,260.6920159,51.07231176,2.496239258,0.884753471,78.8519012,66473,57597,8876,13.4,5122.766082,43393,44135
California,Marin,2009,171.8094798,31.43378036,2.285135125,0.725609093,83.01482617,131981,122061,9920,7.5,4808.800884,101263,89019
California,Mendocino,2009,258.9969109,60.22828474,2.321652326,1.642460055,78.04767031,43306,38955,4351,10,4402.537687,33507,41867
California,Merced,2009,270.1333831,57.57527527,2.570275491,1.294363788,78.30447066,105373,87863,17510,16.6,8028.641073,74166,39535
California,Monterey,2009,211.6894141,40.98130569,2.193959385,0.926129849,81.07688972,215363,190585,24778,11.5,6562.052808,128025,58448
California,Napa,2009,245.6847854,49.59788869,1.885623052,0.512068508,79.78586873,75560,69240,6320,8.4,5526.284367,49014,68541
California,Nevada,2009,202.6521172,48.92828392,1.250809053,0.830093291,80.89181586,50379,45205,5174,10.3,3604.0943,39718,57884
California,Orange,2009,220.8215345,38.90530865,1.862519962,0.310651967,81.56735608,1589259,1451687,137572,8.7,4530.427455,975967,71865
California,Placer,2009,221.6589527,47.12153671,1.068996626,0.688616876,80.86858974,179718,161416,18302,10.2,4915.076417,126437,70568
California,Riverside,2009,256.8468622,53.20570708,3.248193224,0.447933969,79.36158823,915787,795813,119974,13.1,6322.80503,649505,55352
California,Sacramento,2009,260.7881551,49.472284,3.209062812,0.676402699,78.6899192,681094,606070,75024,11,8700.917152,507357,52504
California,San Bernardino,2009,302.416305,66.3354922,2.717683642,0.842456425,77.80542304,857696,749142,108554,12.7,6694.014197,592207,52320
California,San Diego,2009,225.547549,42.19813382,3.06003654,0.955342479,80.53144636,1554333,1408347,145986,9.4,5494.177009,1048975,60231
California,San Joaquin,2009,284.9478548,57.25737219,2.998352272,0.580397803,77.99392608,297806,253310,44496,14.9,10053.39903,208513,52789
California,San Luis Obispo,2009,231.1137122,47.04549079,1.534049857,0.889586681,80.88648563,136378,124372,12006,8.8,5041.631942,103011,56661
California,San Mateo,2009,194.2675496,34.58426747,2.307044859,0.352035428,82.15510868,374199,343493,30706,8.2,5039.066732,251448,85213
California,Santa Barbara,2009,228.2052614,39.99507485,1.936691763,0.820852682,81.0906949,219990,201872,18118,8.2,5358.453633,140128,59051
California,Santa Clara,2009,181.093622,33.3372456,1.539552984,0.422113113,82.3070364,874982,782384,92598,10.6,5428.339603,587208,85215
California,Santa Cruz,2009,234.7289547,46.51048089,2.104614642,0.792390624,80.57638354,147664,131302,16362,11.1,8181.724373,92227,61499
California,Shasta,2009,288.7273251,82.16988946,1.801983166,1.851170822,76.57993891,83960,71919,12041,14.3,6537.859756,69738,42889
California,Solano,2009,224.7903481,53.31756192,3.554929975,0.887920075,78.9015009,214520,192225,22295,10.4,7558.176649,139186,65783
California,Sonoma,2009,236.622956,47.80528877,2.829397114,0.795241214,80.28001655,256523,232398,24125,9.4,4898.557631,180378,62368
California,Stanislaus,2009,297.6128152,55.70168769,2.424245657,0.798016739,77.99115231,234462,198102,36360,15.5,9486.604765,161083,48716
California,Sutter,2009,286.1409031,64.19072455,1.736589135,1.27296918,78.41959967,41882,34991,6891,16.5,5220.080029,31158,50333
California,Tulare,2009,301.8290991,60.65334003,2.433723654,1.566174159,77.80132763,203168,172996,30172,14.9,8318.740271,126409,39997
California,Ventura,2009,228.0906594,44.48550073,1.535271658,0.928280066,80.89120201,430294,388824,41470,9.6,4353.279246,260249,71723
California,Yolo,2009,222.5918949,60.41171691,1.962719388,0.698142216,79.82445427,98742,87862,10880,11,6343.160648,67350,57634
California,Yuba,2009,327.4886504,85.91896658,2.149300006,1.445136496,75.93916461,28348,23574,4774,16.8,4808.700562,24647,45117
Colorado,Adams,2009,208.0512421,59.841142,2.442419054,1.360011883,79.45420305,228327,209001,19326,8.5,7188.398182,148359,53790
Colorado,Arapahoe,2009,208.0512421,59.841142,2.442419054,1.360011883,79.45420305,312497,289832,22665,7.3,6358.902357,215803,55430
Colorado,Boulder,2009,208.0512421,59.841142,2.442419054,1.360011883,79.45420305,175518,164765,10753,6.1,5344.872414,117222,63431
Colorado,Douglas,2009,159.3154022,39.20330403,0.48737726,1.072140699,82.94751266,161345,151397,9948,6.2,2446.1104,96465,99409
Colorado,El Paso,2009,224.9263351,60.70037137,1.156941654,1.236419518,79.41209382,300226,276585,23641,7.9,6855.666612,227162,55700
Colorado,Jefferson,2009,208.0512421,59.841142,2.442419054,1.360011883,79.45420305,303936,282267,21669,7.1,6241.974404,217998,66012
Colorado,Larimer,2009,199.266898,46.84048448,0.736785958,1.857849677,81.42520701,176900,165822,11078,6.3,6113.241219,117719,55676
Colorado,Mesa,2009,237.545792,71.20053598,1.055473681,2.098379375,78.62420326,82067,75199,6868,8.4,6777.631831,56448,52882
Colorado,Pueblo,2009,239.6332078,78.24956758,1.6508879,1.950030895,77.25035339,74643,68533,6110,8.2,7166.433602,59987,38780
Colorado,Weld,2009,208.0512421,59.841142,2.442419054,1.360011883,79.45420305,120964,111070,9894,8.2,5274.668979,86083,54710
Connecticut,Fairfield,2009,213.8140295,35.49748752,2.89097722,0.932279791,81.46393543,471953,436665,35288,7.5,4584.699522,329241,79063
Connecticut,Hartford,2009,236.4156842,44.94592498,5.102239911,0.948391486,79.60199035,464754,425976,38778,8.3,6387.58908,339899,62030
Connecticut,Litchfield,2009,235.2141042,51.95454198,1.27565688,1.079525082,80.40190256,105724,97384,8340,7.9,3704.689687,72733,67835
Connecticut,Middlesex,2009,202.4689906,43.83701143,1.499217698,0.726960046,80.66724798,95148,88811,6337,6.7,4999.861933,64611,74947
Connecticut,New Haven,2009,228.7709982,45.53672203,4.268433192,0.879339984,79.54714026,450853,412211,38642,8.6,7477.365815,321692,60601
Connecticut,New London,2009,237.0900851,55.40313034,2.393416511,0.648025002,79.55667915,150961,139704,11257,7.5,5980.766317,103623,64148
Connecticut,Tolland,2009,227.6665678,47.55498662,1.368106144,1.028607135,81.16352406,86559,80813,5746,6.6,3938.663642,53276,80078
Connecticut,Windham,2009,267.1051531,63.11353282,2.300860301,0.754270641,78.65270014,65133,59411,5722,8.8,4754.046643,41254,58459
Delaware,Kent,2009,302.0766162,62.75297059,4.5880331,1.243855553,76.94934141,73786,67788,5998,8.1,8542.375862,58053,51485
Delaware,New Castle,2009,252.0809959,50.53574718,6.738470968,1.187278201,78.3388979,271289,248704,22585,8.3,7993.09819,196192,62293
Delaware,Sussex,2009,256.0273289,51.07261114,3.03110917,1.563038241,78.23080685,92424,84819,7605,8.2,7717.650978,73007,50729
Florida,Alachua,2009,225.2014037,53.73611722,5.749255531,1.264051738,77.99649115,129815,120579,9236,7.1,10664.95209,95694,38019
Florida,Bay,2009,285.6428917,77.48085436,4.533753027,1.549180556,76.39549938,88810,80695,8115,9.1,9933.790955,65948,44357
Florida,Brevard,2009,231.1277385,54.11008966,3.62385561,0.700634331,78.5474095,266755,238983,27772,10.4,8027.533154,220290,45391
Florida,Broward,2009,248.4195365,41.45038194,11.50816383,0.406262561,79.15777882,980551,891041,89510,9.1,8938.021229,651477,48844
Florida,Charlotte,2009,200.3222778,46.41231934,2.548876056,0.491607958,80.03731569,68858,60681,8177,11.9,6180.165731,75902,40362
Florida,Citrus,2009,283.6920398,66.36646619,2.480917384,0.531212201,76.87810881,56762,49892,6870,12.1,5061.147958,60522,38128
Florida,Clay,2009,268.0692284,72.43920572,2.320406828,1.350185063,77.71662153,94785,85993,8792,9.3,6034.094223,68158,57783
Florida,Collier,2009,145.8477612,32.04968368,3.387632981,0.461375031,82.46436037,143337,127434,15903,11.1,4323.743412,113378,52988
Florida,Columbia,2009,294.3632788,86.94858685,6.005158329,1.901134852,75.02427439,31597,28674,2923,9.3,7421.110524,23230,37321
Florida,Duval,2009,295.7897943,64.30145432,10.45790509,2.171629977,75.82641271,441641,395185,46456,10.5,12308.06804,333566,47024
Florida,Escambia,2009,302.2177501,70.35258116,7.259601124,1.344219213,75.83401952,137044,123507,13537,9.9,10310.54828,115052,40922
Florida,Flagler,2009,194.4591352,42.21345919,3.757755925,1.255334123,79.52285936,32733,27910,4823,14.7,5361.486312,35459,50180
Florida,Hernando,2009,258.6542207,61.13303168,3.514379742,0.552928744,76.95612551,62318,54056,8262,13.3,6681.611025,68340,40728
Florida,Highlands,2009,222.7786937,57.406511,4.532651617,0.62871356,78.67214829,40483,36113,4370,10.8,6318.57211,39062,33225
Florida,Hillsborough,2009,265.5165834,56.39351146,7.2043147,1.05224272,77.62635522,596872,533687,63185,10.6,8403.530574,455602,47168
Florida,Indian River,2009,202.7842886,40.27632083,3.880559988,0.546387177,79.7673488,62299,54261,8038,12.9,6726.128017,61398,42712
Florida,Lake,2009,236.4900123,46.7753089,4.04667067,0.878913338,78.56809763,135874,120749,15125,11.1,5770.418842,119455,42081
Florida,Lee,2009,196.3978153,41.23660732,3.925368284,0.553040505,80.15372522,278817,244526,34291,12.3,6766.949487,238137,45353
Florida,Leon,2009,238.6242297,49.92204403,6.050327772,1.174465188,78.82286208,147363,136962,10401,7.1,9727.841257,110270,39873
Florida,Manatee,2009,228.6939801,40.88716092,4.200971475,0.473085273,79.81980259,142403,125901,16502,11.6,9924.716826,129073,45419
Florida,Marion,2009,251.9362369,54.47850258,4.196085164,0.631906621,77.43863881,135282,118007,17275,12.8,6199.579043,134545,39035
Florida,Martin,2009,177.6548854,45.26760712,3.212095066,0.48402272,80.57168131,62927,56024,6903,11,6051.106883,56780,49530
Florida,Miami-Dade,2009,241.3678449,35.45442806,12.66057737,0.445691439,79.72324294,1209622,1083804,125818,10.4,11492.67025,812800,41533
Florida,Monroe,2009,210.2781853,41.28185275,9.317571324,1.021462432,78.19440183,45385,42279,3106,6.8,12548.33884,28335,49721
Florida,Nassau,2009,250.0217845,69.19992212,2.778012526,1.334095084,77.24275028,35920,32469,3451,9.6,6031.018283,27476,49830
Florida,Okaloosa,2009,252.8877787,72.89949915,1.821764694,1.169991766,77.91867325,96418,89500,6918,7.2,6375.660933,73316,49207
Florida,Orange,2009,236.7387983,51.24241435,6.799056446,1.02897243,79.00347575,596021,533867,62154,10.4,11774.43609,388522,46897
Florida,Osceola,2009,258.419154,53.20841698,4.097551776,1.021881894,78.70394239,138807,123212,15595,11.2,8550.43713,89149,42753
Florida,Palm Beach,2009,199.5052065,32.35839856,8.678170453,0.342615073,80.61240721,615500,549671,65829,10.7,9468.043453,506414,49580
Florida,Pasco,2009,271.5599562,62.06402117,3.377560767,0.686852378,77.38088257,195279,172016,23263,11.9,7293.672385,172261,40154
Florida,Pinellas,2009,269.7247128,51.01776193,5.610234621,0.666968764,78.06540573,440723,393139,47584,10.8,10929.41425,395205,43225
Florida,Polk,2009,260.0628079,58.84945469,5.349351638,0.642637077,77.72868245,273152,242326,30826,11.3,8379.652516,222239,41911
Georgia,Barrow,2009,299.439538,90.80256271,1.722992763,1.37050766,76.14548642,35215,31479,3736,10.6,6541.211275,25168,46180
Georgia,Bartow,2009,303.1730412,79.38002741,2.524842821,2.277725999,75.74403129,46443,40810,5633,12.1,8164.497657,32110,46202
Georgia,Bibb,2009,383.5512409,69.58653045,8.74147333,2.452035357,73.61887736,74638,67382,7256,9.7,13720.43957,58412,37707
Georgia,Bulloch,2009,280.6970736,67.46084047,4.815107393,2.170675701,76.7230384,32964,29867,3097,9.4,8840.396649,24172,32185
Georgia,Carroll,2009,343.3408518,74.2724326,2.671147407,2.087427523,75.32239156,52693,46910,5783,11,7825.20587,39435,45380
Georgia,Chatham,2009,292.3046899,58.05489744,9.930927951,1.673005441,76.50981777,131170,119831,11339,8.6,11139.08992,98767,42364
Georgia,Cherokee,2009,243.3549045,58.90623348,1.594740739,1.576109564,79.40484167,110242,100467,9775,8.9,2788.443035,73974,64922
Georgia,Clarke,2009,274.3154344,54.44084457,4.546901421,1.386170421,77.88012219,64085,59216,4869,7.6,11408.23045,39873,32422
Georgia,Clayton,2009,315.9853584,63.76550502,7.374522556,1.807286041,76.34926999,133143,117459,15684,11.8,10768.90277,85756,43583
Georgia,Cobb,2009,238.7617106,49.96830609,3.048741531,1.195611851,79.3972899,374868,340632,34236,9.1,5768.039125,250897,63514
Georgia,Columbia,2009,234.6729675,52.71763091,1.922265451,1.937740549,79.15372389,60883,56676,4207,6.9,4684.852517,39623,68851
Georgia,Coweta,2009,262.5344245,66.69581635,2.94348814,1.754208477,77.77619252,61330,55295,6035,9.8,4703.30052,43662,59341
Georgia,Dougherty,2009,304.4953955,65.84996664,13.45772899,1.753793778,74.79631238,42209,37762,4447,10.5,13118.74436,35834,33906
Georgia,Douglas,2009,326.4451577,64.38082891,3.787131678,1.484406916,76.41932431,65190,58135,7055,10.8,6547.44321,43083,49544
Georgia,Fayette,2009,209.3653741,48.54181056,1.699631255,0.976538006,80.69057896,51081,46776,4305,8.4,3361.555172,36892,76633
Georgia,Floyd,2009,337.9067589,69.09020311,3.4808716,2.489020901,75.44713205,49526,44302,5224,10.5,7432.523792,34566,38957
Georgia,Forsyth,2009,233.7226937,52.99541858,0.920204901,1.143883162,80.53066138,87995,80815,7180,8.2,2716.888277,59144,83000
Georgia,Fulton,2009,280.3957888,43.54081832,16.91312443,1.730093085,76.62560782,486983,437746,49237,10.1,12439.26921,367721,56162
Georgia,Glynn,2009,254.2926774,72.82338449,5.783673077,1.697307815,76.46916083,40419,37002,3417,8.5,12385.3211,30293,47751
Georgia,Gwinnett,2009,224.8167028,53.0550454,2.691668431,1.417234255,79.83498635,417641,380094,37547,9,6285.846056,256761,58566
Georgia,Hall,2009,264.1132256,61.31042409,2.053789345,1.402904476,78.09313462,89690,81284,8406,9.4,5131.328471,60021,49015
Georgia,Henry,2009,291.9707197,72.79181151,3.413127882,1.601114725,76.9535957,97375,87884,9491,9.7,5706.878069,64436,63660
Georgia,Houston,2009,279.0299463,60.80436857,3.399903555,2.005517699,77.13372464,70793,65701,5092,7.2,8478.498758,52771,49965
Georgia,Lowndes,2009,334.4754588,76.10616192,7.729863976,2.339829632,75.48668075,53907,49335,4572,8.5,8375.345585,42467,38422
Georgia,Muscogee,2009,328.9006471,71.36139189,9.230519406,2.621578311,74.54955824,86098,78276,7822,9.1,17156.75745,74569,39438
Georgia,Newton,2009,325.8798457,69.94915834,4.721971529,1.771858547,75.88318936,47101,41333,5768,12.2,6212.613311,32178,50207
Georgia,Paulding,2009,263.9138861,65.64809566,1.924342283,1.509875524,77.56363057,67939,61065,6874,10.1,5113.624156,46881,62302
Georgia,Richmond,2009,324.7260708,67.91741112,13.34161057,2.964672793,73.68911274,91254,82033,9221,10.1,15466.65861,74510,34398
Georgia,Rockdale,2009,268.1453431,60.71094484,4.90960863,1.582817757,77.69263059,40153,35680,4473,11.1,8729.914206,29120,49447
Georgia,Walton,2009,315.9138391,69.46470347,2.485861407,1.53111561,76.43474789,41476,37166,4310,10.4,4597.753012,30663,47466
Georgia,Whitfield,2009,275.0432661,68.86710466,2.279961745,1.889121806,76.74266982,44109,38481,5628,12.8,7082.725088,30559,39145
Hawaii,Hawaii,2009,237.5989122,33.24200928,1.99555975,0.68711092,79.53061599,83897,75348,8549,10.2,6964.645335,65798,53828
Hawaii,Maui,2009,207.1789283,33.2271639,1.601352193,0.904226712,80.58644461,76043,69097,6946,9.1,8372.041736,48326,60502
Idaho,Ada,2009,210.7700027,55.55632078,0.799167973,1.291592682,80.40230429,196383,178892,17491,8.9,4716.930217,144847,53631
Idaho,Bannock,2009,291.0845858,65.13632806,0.829153551,1.473521675,77.89768159,39350,36263,3087,7.8,6134.583359,29991,45878
Idaho,Bonneville,2009,245.746063,62.21320304,0.749280101,1.240896549,78.73848593,50059,46872,3187,6.4,5575.193121,34517,47414
Idaho,Canyon,2009,236.8752269,62.33188921,1.14507141,1.239660855,78.70621279,85238,75643,9595,11.3,4543.443918,61410,38653
Idaho,Kootenai,2009,229.6757256,61.86036142,0.714621345,1.54555137,79.16916395,70972,63805,7167,10.1,6047.290079,54456,47431
Idaho,Twin Falls,2009,234.267179,73.60325456,0.725071123,1.623171374,77.74104669,39024,36292,2732,7,5305.307969,26515,40631
Illinois,Adams,2009,268.0577892,69.59550353,1.22800929,1.827236016,78.26692894,38261,35468,2793,7.3,8161.679948,28861,40699
Illinois,Champaign,2009,219.3278388,50.77630767,1.832889988,1.828815301,79.82161757,105240,96480,8760,8.3,6250.489324,78023,41198
Illinois,Cook,2009,282.2668573,40.64596633,4.500355366,1.144022027,77.93940832,2604692,2330033,274659,10.5,9143.552956,1931361,52539
Illinois,Kane,2009,226.8867009,44.97820817,1.401816177,1.076307723,80.21776872,271256,242898,28358,10.5,5219.525598,162532,66604
Illinois,Kankakee,2009,300.5896767,60.70813945,1.798006699,1.346433513,76.6011733,56196,49319,6877,12.2,6999.669287,39005,50858
Illinois,Kendall,2009,218.7228504,49.39644964,0.9291193,1.131178786,80.71858228,60357,54244,6113,10.1,3158.42246,33211,81826
Illinois,Lake,2009,216.138683,46.61336368,1.04465381,1.227249138,80.61690924,363170,327443,35727,9.8,4609.244953,233162,76375
Illinois,Macon,2009,266.3006948,57.41600996,2.165039009,1.277013875,77.80877589,54824,48534,6290,11.5,8203.500481,45621,44105
Illinois,Madison,2009,294.3096296,66.23451197,1.698141599,0.997823819,77.20618436,138514,124337,14177,10.2,5489.389766,108796,50653
Illinois,McHenry,2009,238.8189383,57.01839161,0.676399634,1.037770597,79.91612043,181149,163369,17780,9.8,3417.499586,108315,74498
Illinois,McLean,2009,236.2634403,57.21947427,1.338853093,1.10272524,79.64814881,91493,84871,6622,7.2,5408.544752,63982,56027
Illinois,Peoria,2009,267.2302419,60.65672505,2.010326655,1.260800093,77.84623266,97678,86910,10768,11,9079.313185,74439,46961
Illinois,Rock Island,2009,274.7362242,57.74169357,1.425363774,0.911714517,78.61455078,77840,70668,7172,9.2,7791.425628,59634,49486
Illinois,Sangamon,2009,276.3946165,62.27149451,1.80090537,1.815344226,77.65219038,107780,99740,8040,7.5,13282.91436,83016,52753
Illinois,Tazewell,2009,261.4284222,56.47525329,1.100349981,1.588865669,78.48369139,73081,65372,7709,10.5,5170.504872,53802,53515
Illinois,Vermilion,2009,324.4931015,82.45195196,1.94931569,2.823031901,76.26316882,37138,32854,4284,11.5,8906.857293,31472,35012
Illinois,Will,2009,260.902957,46.01559786,1.230424033,1.183650924,79.4744832,366938,329028,37910,10.3,4071.359015,216703,72186
Illinois,Williamson,2009,281.8379959,71.66596418,1.36882819,2.352066417,76.65619431,34652,31447,3205,9.2,3713.905775,26982,39169
Illinois,Winnebago,2009,271.4670588,57.65881227,2.042391748,1.120437007,77.88949008,144984,123174,21810,15,10353.13974,115195,43746
Indiana,Allen,2009,258.1954862,64.40482771,1.718373538,1.729095325,78.17729974,178193,159522,18671,10.5,6687.564421,134983,47328
Indiana,Bartholomew,2009,275.4252909,71.46864019,1.184665144,1.721453533,77.71164074,38446,34763,3683,9.6,7112.223016,28780,49415
Indiana,Clark,2009,323.7349778,74.54416211,2.003120312,1.786570671,76.10559796,56018,51137,4881,8.7,8164.380011,42022,48605
Indiana,Delaware,2009,284.4648711,80.78447377,1.718352439,2.101519037,76.8830679,55337,49432,5905,10.7,6671.035959,45988,34781
Indiana,Elkhart,2009,276.4335521,59.75616139,1.245973433,1.409248053,78.56214539,90688,74478,16210,17.9,5585.004645,69058,42781
Indiana,Floyd,2009,293.9449237,70.76189139,1.853309192,1.604916801,76.99071273,37975,34731,3244,8.5,8118.011586,29410,52109
Indiana,Grant,2009,285.8125642,86.3123918,1.628712837,1.86804429,76.24900598,33063,29181,3882,11.7,6408.583867,27243,39006
Indiana,Hamilton,2009,217.6620022,50.66919925,0.849998657,1.678259608,81.14423834,145126,135556,9570,6.6,3113.687129,98571,74931
Indiana,Hancock,2009,267.5117071,64.99628201,0.96340742,1.557758597,78.60355411,36104,33024,3080,8.5,2559.893071,26165,56096
Indiana,Hendricks,2009,244.8246004,66.57926898,0.944548101,1.479857702,79.73347172,73661,68044,5617,7.6,5109.002454,52082,65805
Indiana,Howard,2009,293.9333137,71.54290539,1.815018908,1.558114858,77.03128538,35612,30352,5260,14.8,7675.417547,34497,47668
Indiana,Johnson,2009,298.7314836,84.80226715,0.793266025,0.93605664,78.26151762,74520,68356,6164,8.3,5629.63941,51249,56671
Indiana,Kosciusko,2009,266.4149418,62.24353751,0.914426317,1.278646191,78.33041976,41388,36272,5116,12.4,3673.256345,31497,46494
Indiana,Lake,2009,312.397179,56.84634656,3.04396163,1.855972859,76.15150149,226034,201966,24068,10.6,7915.307006,181897,47075
