STATE,COUNTY,YEAR,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age,Civilian_labor_force,Employed,Unemployed,Unemployment_rate,Crime_rate
Arizona,Mohave,2014,295.4071295,71.97346859,1.987433716,2.379517116,75.70979169,"78,060","71,264","6,796",8.7,6752.610494
Arizona,Navajo,2014,233.7709734,50.92812683,1.453051526,2.381704871,75.71379494,"41,527","36,937","4,590",11.1,4093.383197
Arizona,Pima,2014,213.4262691,49.95356533,1.925267131,0.8620749,79.4578924,"461,348","433,561","27,787",6,9810.028585
Arizona,Pinal,2014,180.6991823,50.29363902,1.510991591,0.641113349,80.17215444,"153,156","142,463","10,693",7,4281.229579
Arizona,Santa Cruz,2014,169.7428941,30.18488878,0.778285579,0.776309514,81.97463277,"20,217","17,608","2,609",12.9,3596.892625
Arizona,Yavapai,2014,212.9299629,56.86618361,1.001986057,1.390264511,79.02284263,"93,950","87,992","5,958",6.3,6084.52219
Arizona,Yuma,2014,184.9491953,45.07870202,1.36133544,1.000374316,80.68009173,"93,020","71,756","21,264",22.9,5920.991312
Arkansas,Arkansas,2014,410.4964707,76.37829488,1.516409806,2.634589144,74.57059047,"9,466","8,958",508,5.4,8282.97952
Arkansas,Ashley,2014,384.5032575,61.73286052,2.086100483,3.241026343,74.71536326,"8,476","7,692",784,9.2,7114.45612
Arkansas,Baxter,2014,272.9457216,66.59314367,0.846765938,1.368789011,76.94078823,"15,986","14,919","1,067",6.7,6247.393853
Arkansas,Benton,2014,261.1220886,53.32588137,0.868065115,0.719787279,79.38662393,"115,420","110,115","5,305",4.6,4051.055096
Arkansas,Boone,2014,333.9190718,62.68168375,0.792570786,1.321704805,77.2202734,"15,664","14,727",937,6,6319.692685
Arkansas,Bradley,2014,458.0022111,54.94533567,2.375910332,2.59389216,74.48573322,"4,153","3,806",347,8.4,2889.087657
Arkansas,Calhoun,2014,310.2436281,68.99741256,1.708498455,2.26160565,75.70708091,"2,367","2,211",156,6.6,2205.600307
Arkansas,Carroll,2014,266.2515912,57.91689414,1.051624807,1.259960937,77.97311975,"12,542","11,894",648,5.2,4941.996193
Arkansas,Chicot,2014,420.6094787,57.51328415,3.513893759,3.038962769,73.34736724,"3,850","3,448",402,10.4,8018.194791
Arkansas,Clark,2014,355.564366,62.40230168,1.727260189,3.243166798,75.89627149,"9,522","8,859",663,7,5050.727834
Arkansas,Clay,2014,404.915588,72.78232476,0.743739747,1.815413743,74.76613272,"6,414","5,913",501,7.8,4655.897032
Arkansas,Cleburne,2014,311.956409,70.58539145,0.983176136,1.427329505,77.42769049,"9,745","8,940",805,8.3,7140.623779
Arkansas,Cleveland,2014,353.8796579,72.46974382,0.884480617,1.905738142,76.09457829,"3,455","3,220",235,6.8,2452.984464
Arkansas,Columbia,2014,380.4302888,68.11474074,3.111988337,2.302156438,74.64962803,"9,538","8,857",681,7.1,4578.785101
Arkansas,Conway,2014,309.8167345,64.44667262,1.382032172,2.10215073,76.13151688,"8,596","7,982",614,7.1,6540.074448
Arkansas,Craighead,2014,340.7685787,79.35093716,1.738497836,1.693524389,76.04490344,"49,477","46,789","2,688",5.4,8013.292145
Arkansas,Crawford,2014,345.2716505,78.26227839,1.002746675,1.70784604,75.97051346,"26,803","25,200","1,603",6,5689.893487
Arkansas,Crittenden,2014,371.4182148,80.98894878,7.865481263,2.405123173,72.30517454,"21,433","19,853","1,580",7.4,12046.31485
Arkansas,Cross,2014,351.6806147,94.2981489,1.937240374,3.535628485,73.87152431,"8,098","7,584",514,6.3,9680.375759
Arkansas,Dallas,2014,384.2691069,67.54076063,2.555045779,2.937817357,74.43590659,"2,878","2,610",268,9.3,6436.898125
Arkansas,Desha,2014,468.8367667,50.52613633,2.371347183,4.478311138,73.8319499,"5,552","5,104",448,8.1,7423.285199
Arkansas,Drew,2014,339.3800084,61.21743704,1.792844089,3.997336988,75.68926943,"7,985","7,313",672,8.4,6693.269487
Arkansas,Faulkner,2014,278.6365072,67.91400986,1.298677221,3.288196838,77.23094383,"59,046","55,769","3,277",5.5,8142.63258
Arkansas,Franklin,2014,333.6872871,85.96311277,0.945588792,1.056232652,75.51222371,"7,287","6,875",412,5.7,4351.692325
Arkansas,Fulton,2014,315.2207757,78.66967327,0.708862497,1.992538726,76.31101789,"4,801","4,524",277,5.8,2712.359916
Arkansas,Garland,2014,299.4603554,76.90246471,2.33389623,1.971549649,75.65631474,"40,339","37,789","2,550",6.3,7891.315653
Arkansas,Grant,2014,323.770979,78.27894314,1.041703151,2.666188585,75.93258825,"8,222","7,774",448,5.4,4352.64763
Arkansas,Greene,2014,375.9255326,107.6449892,1.074811348,2.445049641,75.05616482,"19,627","18,387","1,240",6.3,10867.75714
Arkansas,Hempstead,2014,402.2750858,57.18594422,1.776004649,3.289773582,75.07852467,"9,927","9,335",592,6,8092.562868
Arkansas,Hot Spring,2014,327.86958,77.28519487,1.606335222,3.486900554,75.6140479,"13,978","13,171",807,5.8,
Arkansas,Howard,2014,392.0535281,70.8499005,1.344086079,2.829054033,74.84335901,"6,196","5,837",359,5.8,4656.499852
Arkansas,Independence,2014,342.936287,70.12438725,1.219283458,1.269254124,75.69194784,"15,482","14,278","1,204",7.8,8116.944527
Arkansas,Izard,2014,309.8917037,72.61250721,1.011814187,2.110684531,75.92335293,"4,917","4,547",370,7.5,5399.502975
Arkansas,Jackson,2014,411.8380511,91.09867652,1.694074031,2.265751525,73.75773605,"6,191","5,621",570,9.2,10536.84752
Arkansas,Jefferson,2014,397.9243181,57.04678687,3.795682484,4.386751703,74.18306713,"29,502","26,928","2,574",8.7,10947.66031
Arkansas,Johnson,2014,307.9017037,72.84351008,1.280117833,1.301272892,76.4827293,"10,297","9,624",673,6.5,4996.331905
Arkansas,Lafayette,2014,381.0707057,65.22381265,1.843373962,3.27875044,74.13817498,"2,663","2,455",208,7.8,3718.719418
Arkansas,Lawrence,2014,345.6273025,93.35595995,1.052691858,1.983291242,74.82653385,"7,085","6,573",512,7.2,2518.667773
Arkansas,Lee,2014,353.7224111,58.30898559,4.943132619,2.891189785,73.71096011,"3,252","3,006",246,7.6,3711.17386
Arkansas,Lincoln,2014,362.4855238,59.4273637,1.205709702,3.132760184,76.26923828,"4,214","3,916",298,7.1,2005.996573
Arkansas,Little River,2014,367.0332229,72.5307563,1.61720016,2.71153925,74.98476429,"5,543","5,181",362,6.5,5364.500792
Arkansas,Logan,2014,361.5123908,70.03174721,1.478634764,1.311323305,75.60417143,"9,079","8,537",542,6,9853.671634
Arkansas,Lonoke,2014,314.9209177,77.35910323,1.275092702,1.899436283,75.86463348,"32,747","31,077","1,670",5.1,5415.197944
Arkansas,Madison,2014,336.0091771,69.90176405,0.723604932,1.382032095,76.41757722,"6,967","6,631",336,4.8,2358.18993
Arkansas,Marion,2014,279.4261032,64.67377198,0.652573172,1.212029197,76.56685817,"6,536","6,126",410,6.3,4797.701992
Arkansas,Miller,2014,327.5979108,69.20947846,2.704220658,3.612167356,75.69439445,"19,372","18,247","1,125",5.8,10888.78119
Arkansas,Mississippi,2014,428.5767655,91.03085751,3.32889389,2.419062381,72.65610955,"19,075","17,320","1,755",9.2,11757.27498
Arkansas,Monroe,2014,407.0918449,60.05820995,2.747863895,2.464440837,73.72422602,"3,093","2,885",208,6.7,3633.240851
Arkansas,Montgomery,2014,322.4161607,77.60812624,0.835608292,2.226552856,77.10114438,"3,349","3,082",267,8,2884.300229
Arkansas,Nevada,2014,360.9897708,68.1963894,1.554501406,2.806326403,74.71824086,"3,684","3,461",223,6.1,4229.054749
Arkansas,Newton,2014,297.974631,54.5773569,0.989102871,1.363182157,77.56455112,"3,363","3,167",196,5.8,2452.452452
Arkansas,Ouachita,2014,410.8415687,68.8873605,3.197043525,3.117539704,73.37219813,"9,954","9,160",794,8,9629.27299
Arkansas,Perry,2014,313.1927298,81.21660089,1.170468781,2.309327926,75.5119989,"4,231","3,905",326,7.7,5857.821744
Arkansas,Phillips,2014,435.852262,80.14007256,4.042069294,3.19999941,71.27714861,"7,228","6,535",693,9.6,14855.13046
Arkansas,Pike,2014,340.8058325,92.30369232,0.879332363,1.945114255,75.72995231,"4,207","3,898",309,7.3,3356.969751
Arkansas,Poinsett,2014,438.5895426,111.4892935,1.652100248,1.72586849,72.13829595,"10,103","9,404",699,6.9,7654.768544
Arkansas,Polk,2014,344.5843529,93.82821527,1.079212679,2.187765051,75.60356129,"8,457","7,928",529,6.3,5266.266365
Arkansas,Pope,2014,307.8258397,79.43767057,1.169257986,1.446532303,76.81381268,"29,615","27,764","1,851",6.3,6913.958912
Arkansas,Prairie,2014,316.2861251,71.89510757,1.458956827,1.708531333,76.10375435,"3,813","3,593",220,5.8,3149.891383
Arkansas,Pulaski,2014,291.7695424,56.7103043,4.329188397,3.757296396,76.48142235,"184,549","174,401","10,148",5.5,13605.53048
Arkansas,Randolph,2014,317.1243825,76.81285395,0.799763674,2.385454608,76.05298705,"6,551","6,034",517,7.9,6535.687922
Arkansas,Saline,2014,253.8222997,61.40974135,1.52047943,2.289763847,77.9065511,"54,611","51,972","2,639",4.8,5961.571601
Arkansas,Scott,2014,380.0080138,61.95611605,1.137063511,1.418538429,75.90558551,"4,543","4,315",228,5,5068.859985
Arkansas,Searcy,2014,339.1768654,62.10815107,0.884752747,1.367921338,76.27590253,"2,994","2,804",190,6.3,815.0470219
Arkansas,Sebastian,2014,328.7261099,72.13533055,2.07090179,1.655661098,76.19079573,"57,183","53,940","3,243",5.7,9302.05066
Arkansas,Sevier,2014,346.768931,90.19884435,1.137369807,1.97910918,75.24752824,"5,793","5,388",405,7,4647.555581
Arkansas,Sharp,2014,336.1958527,72.64493656,1.064788179,1.762882654,75.39866716,"5,969","5,465",504,8.4,4209.383669
Arkansas,Stone,2014,284.9129669,81.20812605,0.802829302,1.551133086,76.64483713,"4,701","4,343",358,7.6,4726.407613
Arkansas,Union,2014,334.8210657,83.32692832,5.873692357,2.869082281,73.64434776,"16,579","15,355","1,224",7.4,7389.454941
Arkansas,Van Buren,2014,280.8837637,70.74816984,0.931764522,1.487707189,77.09956478,"6,454","5,933",521,8.1,5402.353501
Arkansas,Washington,2014,287.7769823,63.33904369,1.064801968,1.747307938,78.11494349,"110,157","105,355","4,802",4.4,7241.7217
Arkansas,White,2014,350.9468162,78.72197928,1.08280224,1.614430056,75.87338913,"34,474","32,053","2,421",7,6257.195592
Arkansas,Woodruff,2014,444.3061661,87.05879216,2.320170951,1.879004207,73.26080026,"3,166","2,926",240,7.6,4528.624324
Arkansas,Yell,2014,380.1071003,84.88249168,1.353384629,1.676456009,75.4764002,"9,036","8,528",508,5.6,4943.820225
California,Alameda,2014,196.5928379,36.12465016,2.853491767,0.634489776,81.45976533,"809,983","762,878","47,105",5.8,8493.026554
California,Alpine,2014,250.2484747,42.85262705,0.683320144,1.172757954,79.0638122,512,470,42,8.2,4802.744425
California,Amador,2014,251.5206294,48.35784661,1.071008651,0.678449297,79.80151061,"14,382","13,188","1,194",8.3,3912.625361
California,Butte,2014,260.0467434,64.8637858,1.470843339,1.826006813,78.24305179,"101,483","92,708","8,775",8.6,6568.309526
California,Calaveras,2014,243.5741106,49.62412194,0.95396381,0.711414127,79.84153933,"20,292","18,668","1,624",8,4954.40866
California,Colusa,2014,220.2277219,55.27596573,0.859461895,1.826667912,80.18516192,"11,112","9,180","1,932",17.4,3645.347753
California,Contra Costa,2014,201.1846857,40.33657071,1.638255478,0.705229395,81.39449781,"540,891","507,521","33,370",6.2,6473.142359
California,Del Norte,2014,288.0464301,75.02306823,1.089359185,2.475791502,76.37627978,"9,954","8,952","1,002",10.1,5869.893014
California,El Dorado,2014,203.7347747,46.02666943,0.914847188,1.264658173,81.06414486,"88,114","81,968","6,146",7,3885.878628
California,Fresno,2014,275.9386974,46.21881878,2.979256607,0.998403402,78.76388306,"439,300","388,435","50,865",11.6,7725.437806
California,Glenn,2014,239.301789,65.65992583,1.110953017,1.607168687,78.28644217,"12,834","11,466","1,368",10.7,4680.092675
California,Humboldt,2014,273.6705561,70.47425592,1.875500893,2.068540931,77.20811759,"62,505","58,346","4,159",6.7,7852.062378
California,Imperial,2014,223.3512311,32.49077317,2.352099304,2.046039461,80.41937447,"78,445","59,598","18,847",24,7180.728244
California,Inyo,2014,275.3249676,58.59582733,0.811452088,1.189575175,78.83049895,"9,234","8,604",630,6.8,4419.770388
California,Kern,2014,311.738762,72.71101703,1.714720303,0.677494938,77.25980354,"393,459","352,504","40,955",10.4,7562.110559
California,Kings,2014,250.1075157,57.5898873,1.481795883,1.445425683,79.21074117,"57,578","50,717","6,861",11.9,5521.107787
California,Lake,2014,306.0881656,81.47994218,2.27797156,1.386190189,75.80169776,"29,352","26,727","2,625",8.9,6719.799969
California,Lassen,2014,259.7205092,64.90806478,0.703434921,1.887008895,78.94176874,"10,843","9,856",987,9.1,4182.30563
California,Los Angeles,2014,218.7848367,34.94064092,3.382094106,0.382060799,81.35807988,"5,004,087","4,591,068","413,019",8.3,5161.328823
California,Madera,2014,254.8487319,50.03530597,1.827642987,0.870555642,79.34930981,"61,953","55,013","6,940",11.2,5574.9492
California,Marin,2014,160.5140691,27.66118202,1.360110508,0.654287339,83.80002265,"139,122","133,186","5,936",4.3,3862.174579
California,Mariposa,2014,224.1145169,48.61846106,0.687753266,1.427082127,80.09509905,"8,110","7,398",712,8.8,3914.490383
California,Mendocino,2014,254.663533,58.58931851,1.676116697,1.682127338,78.54100759,"40,479","37,647","2,832",7,4731.875614
California,Merced,2014,261.7081657,53.47693867,1.871985631,1.238809701,78.9238756,"114,589","99,887","14,702",12.8,6489.581378
California,Modoc,2014,267.3445016,77.17274552,0.675029722,1.611004433,77.50070031,"3,374","3,028",346,10.3,4755.599691
California,Mono,2014,163.2435657,31.52248146,0.642091812,1.10588758,82.9617474,"8,260","7,678",582,7,3119.018927
California,Monterey,2014,196.1367735,37.59555617,1.470985425,0.859668529,81.84677223,"218,226","198,499","19,727",9,5732.29347
California,Napa,2014,227.7283676,44.85008546,1.13724459,0.445611811,80.49355885,"73,592","69,417","4,175",5.7,4112.945816
California,Nevada,2014,202.0141692,47.08944637,0.880446911,0.800146236,81.29504835,"47,961","44,820","3,141",6.5,3860.937294
California,Orange,2014,205.7995386,35.14851061,1.279763549,0.298420463,82.27429948,"1,572,653","1,486,383","86,270",5.5,3872.812409
California,Placer,2014,203.3251473,42.85450069,0.746033582,0.635858509,81.4637242,"175,888","164,871","11,017",6.3,3882.432881
California,Plumas,2014,244.8879763,71.37410835,0.751392612,2.138345772,78.33346915,"8,118","7,182",936,11.5,4313.662604
California,Riverside,2014,237.6138131,50.71936172,2.468201958,0.45611524,80.21369372,"1,013,481","930,412","83,069",8.2,5825.263149
California,Sacramento,2014,251.7752036,49.14670007,2.459399116,0.675557094,79.11699482,"680,676","630,973","49,703",7.3,6461.208233
California,San Benito,2014,204.1725404,39.83626991,0.803685117,0.726673274,81.76589581,"29,241","26,513","2,728",9.3,3195.784575
California,San Bernardino,2014,269.749552,63.23774678,2.24595355,0.926684224,78.65355011,"907,537","834,901","72,636",8,5992.193874
California,San Diego,2014,205.9982999,38.90823176,2.19298197,1.095242318,81.42787948,"1,544,314","1,445,086","99,228",6.4,4288.492321
California,San Joaquin,2014,274.7236292,57.97849428,2.603689321,0.557248838,78.10445402,"312,782","279,832","32,950",10.5,8563.061047
California,San Luis Obispo,2014,227.4370589,44.23318968,1.068806855,0.868173583,81.37256158,"140,565","132,727","7,838",5.6,4918.677672
California,San Mateo,2014,175.518856,30.47041248,1.391372695,0.299451283,83.11294121,"427,907","409,873","18,034",4.2,4161.707232
California,Santa Barbara,2014,214.7520634,36.34053151,1.426572841,0.759814999,81.65392829,"218,314","204,973","13,341",6.1,4718.88051
California,Santa Clara,2014,170.2823928,29.6808326,1.007034382,0.368484753,83.13961024,"992,221","941,097","51,124",5.2,5060.990887
California,Santa Cruz,2014,213.4900508,39.94503856,1.378299725,0.744628248,81.36632656,"142,647","130,163","12,484",8.8,6815.913095
California,Shasta,2014,290.9519331,84.22968552,1.324244996,1.77534897,76.68418018,"75,047","67,830","7,217",9.6,7759.165438
California,Sierra,2014,226.4990464,52.95948445,0.525229949,1.470716262,79.01367593,"1,416","1,273",143,10.1,2647.253475
California,Siskiyou,2014,254.4716546,67.65623514,1.223175402,1.470068765,77.65546325,"18,046","16,046","2,000",11.1,3949.533736
California,Solano,2014,206.9471752,50.48489926,2.506575102,0.801269604,79.65057096,"203,266","187,972","15,294",7.5,7263.62118
California,Sonoma,2014,220.2179331,42.21082039,1.838354322,0.777804943,81.09476535,"256,742","242,339","14,403",5.6,4171.729121
California,Stanislaus,2014,297.8374675,54.92991384,1.866846692,0.721651413,78.25066562,"241,157","214,219","26,938",11.2,8076.562376
California,Sutter,2014,272.9416675,60.90230235,1.136465284,1.228717364,78.98803939,"44,394","38,781","5,613",12.6,5607.457168
California,Tehama,2014,258.9333889,76.43201214,1.100090415,1.566803312,77.74387965,"25,144","22,726","2,418",9.6,6049.82769
California,Trinity,2014,236.3950912,66.33364403,1.094930409,2.676661419,77.27537841,"5,182","4,693",489,9.4,3108.731221
California,Tulare,2014,292.1125326,56.06011863,1.842068906,1.458109304,78.29661869,"198,635","172,550","26,085",13.1,5798.24653
California,Tuolumne,2014,242.9479523,51.77936382,0.982426067,1.128191822,79.2774625,"21,628","19,757","1,871",8.7,4876.146619
California,Ventura,2014,204.9197135,39.40685759,1.095864449,0.874459162,81.70825701,"431,107","402,455","28,652",6.6,4421.093598
California,Yolo,2014,204.7718619,56.99721086,1.229813319,0.696258199,80.54803351,"102,474","94,763","7,711",7.5,6098.416832
California,Yuba,2014,331.618104,88.78867328,1.511296547,1.444325727,76.11979345,"27,962","24,829","3,133",11.2,6596.83741
Colorado,Adams,2014,210.7570906,57.92818716,1.612742518,1.4082468,80.01678824,"244,862","230,839","14,023",5.7,6480.5702
Colorado,Alamosa,2014,256.5239598,88.02629066,1.004344979,2.127993145,77.42863223,"7,507","6,966",541,7.2,2779.820562
Colorado,Arapahoe,2014,210.7570906,57.92818716,1.612742518,1.4082468,80.01678824,"330,982","314,763","16,219",4.9,5615.011277
Colorado,Archuleta,2014,149.8032003,44.93732783,0.51841983,1.491351709,82.08486667,"5,721","5,378",343,6,3927.787265
