STATE,COUNTY,YEAR,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age,Civilian_labor_force,Employed,Unemployed,Unemployment_rate,Crime_rate
Arkansas,Ashley,2012,384.4852779,61.18178773,2.039463039,3.064910787,74.91456084,"9,298","8,158","1,140",12.3,5479.011665
Arkansas,Baxter,2012,275.4032705,64.44606546,0.885516828,1.388101501,76.94173327,"16,373","14,994","1,379",8.4,6132.776898
Arkansas,Benton,2012,258.7047973,50.71702204,0.917008296,0.722645062,79.41379679,"110,768","104,109","6,659",6,4812.188075
Arkansas,Boone,2012,325.1585932,61.6235658,0.854309103,1.365008125,77.37706694,"16,523","15,264","1,259",7.6,6654.656915
Arkansas,Bradley,2012,453.1095336,53.92004464,2.309587838,2.515066013,74.63490437,"4,371","3,886",485,11.1,4294.638209
Arkansas,Calhoun,2012,306.018143,68.54332114,1.702797754,2.19654876,75.76364757,"2,511","2,282",229,9.1,1936.483346
Arkansas,Carroll,2012,265.9031897,56.9432566,1.083760964,1.228942057,77.99641614,"12,479","11,690",789,6.3,5609.067207
Arkansas,Chicot,2012,412.0285385,57.28684932,3.408099842,3.019299148,73.5067096,"4,062","3,600",462,11.4,5516.362091
Arkansas,Clark,2012,352.8563887,61.69570924,1.8324546,3.054129697,75.86496432,"10,140","9,118","1,022",10.1,6925.256047
Arkansas,Clay,2012,401.034601,72.10399499,0.774558364,1.795323211,74.78319375,"6,869","6,115",754,11,2528.230866
Arkansas,Cleburne,2012,312.7706513,68.27871398,1.009144274,1.413687475,77.48438142,"10,390","9,504",886,8.5,7388.745721
Arkansas,Cleveland,2012,353.0835116,74.54156037,0.907193978,1.901630444,76.18935308,"3,751","3,475",276,7.4,3055.715106
Arkansas,Columbia,2012,370.5630886,65.32004968,3.034999501,2.181764202,74.73554756,"10,115","9,205",910,9,6397.485098
Arkansas,Conway,2012,305.8032292,64.80341871,1.439560844,2.047173369,76.15932335,"8,704","7,902",802,9.2,6135.544003
Arkansas,Craighead,2012,329.1193083,75.86094448,1.718177288,1.666895202,76.33294164,"49,059","45,688","3,371",6.9,8345.492866
Arkansas,Crawford,2012,335.7871662,76.40536141,1.038291228,1.762168282,76.01003061,"27,610","25,412","2,198",8,5730.230464
Arkansas,Crittenden,2012,371.8556686,77.30913011,7.157444665,2.240302327,72.45931265,"22,103","19,987","2,116",9.6,17000.21689
Arkansas,Cross,2012,350.6827753,90.03923991,1.94208106,3.528161048,73.85560737,"8,531","7,854",677,7.9,5664.500224
Arkansas,Dallas,2012,376.4843525,67.02506836,2.638774478,2.833761099,74.50363664,"3,182","2,815",367,11.5,6676.539553
Arkansas,Desha,2012,457.7498502,50.19060451,2.407665406,4.453370564,73.92811895,"5,930","5,343",587,9.9,7604.895105
Arkansas,Drew,2012,323.3463359,59.45627425,1.773519617,3.694943778,76.00998142,"8,369","7,477",892,10.7,7185.628743
Arkansas,Faulkner,2012,270.7809396,64.82963219,1.339866275,3.349090829,77.33918193,"59,723","55,766","3,957",6.6,7703.966297
Arkansas,Franklin,2012,326.022723,81.60533836,0.966930593,1.040258069,75.81944949,"7,669","7,125",544,7.1,5172.223449
Arkansas,Fulton,2012,306.7223915,75.98699823,0.741097887,2.00626829,76.39063296,"5,110","4,743",367,7.2,3427.043668
Arkansas,Garland,2012,293.3627077,73.90386009,2.368860407,2.150713356,75.91758484,"41,203","37,949","3,254",7.9,11508.51856
Arkansas,Grant,2012,321.0849732,76.06637816,1.039557109,2.590146116,76.13636423,"8,425","7,852",573,6.8,4829.419584
Arkansas,Greene,2012,381.6839748,104.1640354,1.104180799,2.497249013,75.00145409,"20,006","18,275","1,731",8.7,9232.311926
Arkansas,Hempstead,2012,396.5444799,55.14957621,1.798427367,3.151145577,75.17396988,"10,851","10,060",791,7.3,10138.33031
Arkansas,Hot Spring,2012,316.9285625,73.70392647,1.499938489,3.329183194,75.86663772,"14,485","13,441","1,044",7.2,3179.972936
Arkansas,Howard,2012,386.6387472,68.84171092,1.430165002,2.746468779,74.85624535,"6,434","6,003",431,6.7,6650.405338
Arkansas,Independence,2012,331.955792,67.29813457,1.264580186,1.309947713,75.89242539,"16,041","14,563","1,478",9.2,9580.82214
Arkansas,Izard,2012,296.403224,70.12288629,1.021612269,2.058120224,76.08507378,"5,163","4,709",454,8.8,5768.374165
Arkansas,Jackson,2012,402.3965272,87.87570509,1.695153303,2.195986223,73.95369322,"6,470","5,774",696,10.8,10137.16962
Arkansas,Jefferson,2012,387.648497,56.30948973,3.798246698,4.185390098,74.41721238,"32,469","29,222","3,247",10,12241.45816
Arkansas,Johnson,2012,307.3510343,71.03397223,1.319899029,1.313379857,76.52241096,"10,807","10,011",796,7.4,6041.021672
Arkansas,Lafayette,2012,369.9510551,64.07739841,1.930554863,3.195959233,74.18607475,"2,886","2,612",274,9.5,4519.198097
Arkansas,Lawrence,2012,334.5357258,88.40673144,1.092159254,1.967633589,75.01564933,"7,235","6,576",659,9.1,2482.166676
Arkansas,Lee,2012,351.3327821,58.33055746,4.84976116,2.878443235,73.68572423,"3,521","3,187",334,9.5,5267.727931
Arkansas,Lincoln,2012,352.9674173,58.9973804,1.172416368,2.973025374,76.38422628,"4,586","4,185",401,8.7,2133.864428
Arkansas,Little River,2012,363.3369983,70.28842367,1.704873034,2.698580419,75.17688793,"5,979","5,543",436,7.3,4177.845918
Arkansas,Logan,2012,348.9719913,66.09027181,1.537224553,1.300524462,75.84684175,"9,627","8,858",769,8,4858.100559
Arkansas,Lonoke,2012,317.3852335,76.75031472,1.277040733,1.909239525,75.68699395,"33,083","30,982","2,101",6.4,6775.472674
Arkansas,Madison,2012,328.5476304,68.34025037,0.768564627,1.45701853,76.58925512,"6,971","6,563",408,5.9,2680.228673
Arkansas,Marion,2012,277.1032576,62.12602724,0.675817951,1.233785635,76.75280766,"6,608","6,065",543,8.2,4418.129358
Arkansas,Miller,2012,328.5349511,69.85448617,2.59158532,3.38905454,75.65669118,"20,260","19,055","1,205",5.9,11988.61696
Arkansas,Mississippi,2012,413.8042009,88.56353151,3.448736178,2.303835712,72.7106459,"20,267","18,046","2,221",11,11367.57694
Arkansas,Monroe,2012,398.7505377,58.82784404,2.747435736,2.481340809,73.85985715,"3,270","2,974",296,9.1,5551.443375
Arkansas,Montgomery,2012,313.2003751,75.32315193,0.868157058,2.260202148,77.2154826,"3,586","3,282",304,8.5,337.9448727
Arkansas,Nevada,2012,350.0570476,65.30981492,1.584892906,2.651912273,74.81246355,"4,129","3,808",321,7.8,4673.516738
Arkansas,Newton,2012,301.768769,55.08608888,1.061287688,1.48792937,77.62947592,"3,628","3,362",266,7.3,578.6618445
Arkansas,Ouachita,2012,404.9658451,66.99316494,3.215494947,3.029465186,73.55386158,"10,498","9,395","1,103",10.5,6228.347063
Arkansas,Perry,2012,310.5429344,80.17791161,1.175487238,2.30194996,75.65942376,"4,416","4,015",401,9.1,3849.099962
Arkansas,Phillips,2012,429.3985958,78.75841587,4.071708012,3.151516131,71.30839433,"7,970","7,048",922,11.6,16886.82077
Arkansas,Pike,2012,343.2471805,88.73101133,0.908476773,1.936963081,75.88360792,"4,366","3,969",397,9.1,1911.166165
Arkansas,Poinsett,2012,426.5208115,105.7749645,1.623299113,1.695126128,72.39762586,"10,387","9,486",901,8.7,6067.379201
Arkansas,Polk,2012,338.7123979,89.59158337,1.106637247,2.134907048,75.80625685,"8,701","8,054",647,7.4,6283.83604
Arkansas,Pope,2012,307.5854349,76.54417296,1.202005694,1.442079892,76.81762531,"29,999","27,815","2,184",7.3,6512.91395
Arkansas,Prairie,2012,314.1734146,70.5043818,1.481273876,1.724228218,76.25566285,"3,825","3,536",289,7.6,3433.129118
Arkansas,Pulaski,2012,288.6517812,57.09574988,3.853264675,3.399478865,76.20427619,"188,484","175,552","12,932",6.9,15835.48672
Arkansas,Randolph,2012,313.6513505,74.52219533,0.836636448,2.330967354,76.18762142,"6,867","6,124",743,10.8,752.0044236
Arkansas,Saline,2012,248.9508832,59.37466763,1.484365095,2.22257752,78.14668886,"54,388","51,067","3,321",6.1,6419.748595
Arkansas,Scott,2012,367.5066512,59.63101415,1.178843219,1.391878377,75.94872006,"4,647","4,335",312,6.7,6407.423774
Arkansas,Searcy,2012,327.5637258,60.15805168,0.938783776,1.384898694,76.43333333,"3,219","2,955",264,8.2,1227.222016
Arkansas,Sebastian,2012,326.1284256,69.77954921,2.111019769,1.681905977,76.17133418,"59,025","54,392","4,633",7.8,9482.015516
Arkansas,Sevier,2012,343.4604164,87.69926733,1.194333515,1.936624228,75.32708759,"6,131","5,593",538,8.8,5098.219944
Arkansas,Sharp,2012,325.7746255,70.48381711,1.09320323,1.738719669,75.56846979,"6,105","5,486",619,10.1,5657.041839
Arkansas,Stone,2012,282.4989944,78.11269275,0.824973353,1.5329702,76.81551882,"5,052","4,636",416,8.2,3825.784523
Arkansas,Union,2012,321.1486704,79.56593559,5.609735134,2.730297456,74.0167417,"16,755","15,211","1,544",9.2,8234.731383
Arkansas,Van Buren,2012,283.3232783,69.80633075,0.949591722,1.455853028,77.18606252,"6,604","5,935",669,10.1,4274.550968
Arkansas,Washington,2012,279.4078634,65.50722121,1.127427964,1.810959811,78.08686934,"105,383","99,464","5,919",5.6,7301.652833
Arkansas,White,2012,348.9068132,75.45731363,1.136139035,1.649283225,75.909994,"36,246","33,396","2,850",7.9,6928.017945
Arkansas,Woodruff,2012,434.1618529,84.35111648,2.209139988,1.809128908,73.4148934,"3,383","3,038",345,10.2,3765.903308
Arkansas,Yell,2012,384.8939575,82.60649878,1.375271883,1.651066219,75.49435612,"9,266","8,642",624,6.7,4732.65896
California,Alameda,2012,210.7592446,38.01743212,2.825674117,0.615654101,81.03790192,"798,416","729,049","69,367",8.7,9610.818737
California,Alpine,2012,240.5613028,42.80649125,0.718522559,1.1836049,79.03928801,544,483,61,11.2,9172.661871
California,Amador,2012,246.0962428,48.64009495,1.095600843,0.683355636,79.77039906,"14,672","12,873","1,799",12.3,4845.320454
California,Butte,2012,266.4924868,67.86983504,1.554318548,1.962735476,77.82056103,"100,990","88,718","12,272",12.2,5734.360732
California,Calaveras,2012,240.4172738,50.45874129,0.991906479,0.749777484,79.84450628,"20,201","17,705","2,496",12.4,5502.52914
California,Colusa,2012,222.9666594,55.88824081,0.91469644,1.788112339,80.01185973,"11,272","8,935","2,337",20.7,5535.886707
California,Contra Costa,2012,202.5663583,42.84624793,1.964282118,0.737623887,81.0700735,"535,786","487,887","47,899",8.9,6924.465279
California,Del Norte,2012,280.2588059,73.73142515,1.169824513,2.509514407,76.43761302,"10,496","9,076","1,420",13.5,5842.696629
California,El Dorado,2012,208.4179335,48.14014119,0.973680364,1.217361259,80.94339056,"89,051","79,958","9,093",10.2,3724.755772
California,Fresno,2012,274.9098043,46.96533187,3.168553723,0.931193549,78.63765642,"440,031","373,457","66,574",15.1,10009.79449
California,Glenn,2012,235.5749794,65.4308653,1.18034208,1.6159594,78.37088376,"13,148","11,283","1,865",14.2,5731.093029
California,Humboldt,2012,270.8741908,70.12867885,1.982510331,2.365689439,77.16340314,"64,279","58,120","6,159",9.6,7739.079927
California,Imperial,2012,227.4714875,33.6900814,2.19114006,1.888612284,80.32495257,"79,265","57,586","21,679",27.4,7923.075122
California,Inyo,2012,274.2792471,59.99142079,0.857322653,1.235362135,78.71480832,"9,557","8,690",867,9.1,4375.569736
California,Kern,2012,296.3558291,72.583111,1.933685825,0.715265748,77.44588245,"391,888","340,355","51,533",13.1,9313.896567
California,Kings,2012,254.3084015,58.855321,1.590312,1.547781133,79.06188198,"58,807","50,049","8,758",14.9,5443.614643
California,Lake,2012,303.4591122,83.82598209,2.625159948,1.415959757,75.58262694,"29,509","25,738","3,771",12.8,7127.343305
California,Lassen,2012,254.7325222,65.4062367,0.767455833,1.865146163,78.80089819,"11,471","10,042","1,429",12.5,3867.659414
California,Los Angeles,2012,232.9156823,35.84084205,3.335392475,0.385893351,80.95457028,"4,915,263","4,378,392","536,871",10.9,5569.256921
California,Madera,2012,259.6984835,50.16539673,1.835963405,0.857945823,79.23860583,"62,530","53,495","9,035",14.4,6422.707865
California,Marin,2012,162.8545715,29.2207361,1.453575065,0.680410858,83.46257848,"136,911","128,310","8,601",6.3,4352.825996
California,Mariposa,2012,222.3816962,49.29809042,0.736595899,1.472596788,79.94336714,"8,375","7,352","1,023",12.2,4444.444444
California,Mendocino,2012,254.2538036,59.58605236,1.733262119,1.701694273,78.52731856,"40,953","36,841","4,112",10,4777.909806
California,Merced,2012,257.4303375,54.95778711,1.911188706,1.277592299,78.70647853,"115,016","96,236","18,780",16.3,9123.24443
California,Modoc,2012,262.2846494,76.5148584,0.723277109,1.619628403,77.54661202,"3,612","3,092",520,14.4,4653.826132
California,Mono,2012,160.9851009,32.32703165,0.690394136,1.145495162,82.83783117,"8,401","7,532",869,10.3,4189.170475
California,Monterey,2012,201.6789155,38.6147448,1.679543329,0.881785332,81.64735381,"217,796","192,600","25,196",11.6,5728.376506
California,Napa,2012,233.2719529,45.90657206,1.246150949,0.47928976,80.34991001,"71,816","65,755","6,061",8.4,4812.43901
California,Nevada,2012,198.3308926,47.92297793,0.920087807,0.812704088,81.15676939,"48,363","43,649","4,714",9.7,4205.936137
California,Orange,2012,210.274723,36.94190687,1.503184739,0.272870915,81.96002461,"1,562,136","1,439,270","122,866",7.9,4848.056844
California,Placer,2012,212.4991627,44.54243363,0.796288027,0.677385536,81.2273502,"174,919","158,545","16,374",9.4,4202.247191
California,Plumas,2012,237.3004778,69.5764313,0.810356411,2.106665071,78.37865912,"8,485","7,115","1,370",16.1,5464.206938
California,Riverside,2012,244.9768059,51.76461179,2.715026719,0.47033257,79.89872555,"987,076","872,251","114,825",11.6,6661.290009
California,Sacramento,2012,251.7449236,48.80441509,2.44606314,0.73355262,79.08661893,"681,281","609,691","71,590",10.5,7811.113672
California,San Benito,2012,207.0288818,41.31810107,0.843902171,0.779377497,81.5565817,"28,677","24,936","3,741",13,4403.449251
California,San Bernardino,2012,278.9721993,65.22540138,2.203852461,0.871298414,78.48356226,"892,212","790,420","101,792",11.4,6938.210023
California,San Diego,2012,209.5601736,41.02185788,2.304159616,0.911458519,81.02561326,"1,540,441","1,399,879","140,562",9.1,5151.857558
California,San Joaquin,2012,279.7854067,57.04943648,2.423389164,0.527682599,78.07304377,"311,818","267,059","44,759",14.4,10130.50223
California,San Luis Obispo,2012,233.1535104,45.06544956,1.126093907,0.902496431,81.20995583,"137,362","126,037","11,325",8.2,5247.166574
California,San Mateo,2012,188.1468454,32.08850146,1.555065958,0.337279938,82.72619339,"412,056","385,661","26,395",6.4,4405.19271
California,Santa Barbara,2012,222.0644964,36.70124239,1.45029647,0.783376403,81.45952257,"216,005","197,919","18,086",8.4,5493.505649
California,Santa Clara,2012,171.2083385,31.97376116,1.061556524,0.395746319,82.91837879,"958,281","882,982","75,299",7.9,5814.399208
California,Santa Cruz,2012,219.2758799,41.81949825,1.472212423,0.74179171,81.19351296,"142,063","125,257","16,806",11.8,7326.362985
California,Shasta,2012,287.3064536,80.0577914,1.321451649,1.916653027,76.82698255,"76,009","65,229","10,780",14.2,8466.584552
California,Sierra,2012,231.4022472,54.71208704,0.580607854,1.585016435,79.02512881,"1,469","1,258",211,14.4,4614.894971
California,Siskiyou,2012,252.2058678,66.10357224,1.235999417,1.471923869,77.74851723,"18,876","15,929","2,947",15.6,4113.98041
California,Solano,2012,208.2983294,50.8173549,2.890681814,0.877131706,79.5371155,"202,661","180,984","21,677",10.7,7182.40062
California,Sonoma,2012,221.1262273,45.42106506,2.142140243,0.806838011,80.86107089,"246,281","224,462","21,819",8.9,4196.556526
California,Stanislaus,2012,299.3803674,58.07825121,1.89955023,0.855323029,78.07538044,"241,965","205,940","36,025",14.9,9552.099058
California,Sutter,2012,276.3139288,61.89916458,1.310632279,1.271710572,78.81224577,"45,557","37,901","7,656",16.8,6591.926847
California,Tehama,2012,252.9539352,76.12131302,1.129071619,1.484129842,77.75281783,"25,248","21,780","3,468",13.7,5806.109891
California,Trinity,2012,237.3349116,67.33348466,1.150605322,2.670293211,77.25347609,"5,330","4,550",780,14.6,3003.610108
California,Tulare,2012,301.907144,57.9823695,1.860462896,1.453477138,78.09394173,"201,287","168,764","32,523",16.2,7724.643211
California,Tuolumne,2012,241.3707681,51.74557476,1.029801939,1.140116772,79.34533316,"22,315","19,419","2,896",13,4714.854948
California,Ventura,2012,206.4801462,41.14282273,1.235723064,0.913719727,81.58249906,"434,681","395,158","39,523",9.1,4204.72576
California,Yolo,2012,210.1296602,59.50339107,1.393776066,0.691537236,80.20148242,"102,610","91,689","10,921",10.6,6438.546938
California,Yuba,2012,327.9402277,86.75203426,1.583027772,1.494857922,76.28312244,"28,832","24,395","4,437",15.4,6311.176639
Colorado,Adams,2012,201.8384898,58.05260689,1.539663148,1.229939155,79.96979104,"239,471","216,923","22,548",9.4,6316.33915
Colorado,Alamosa,2012,249.7450326,84.42389861,1.042598328,2.187773841,77.44437832,"7,753","6,943",810,10.4,4056.005525
Colorado,Arapahoe,2012,201.8384898,58.05260689,1.539663148,1.229939155,79.96979104,"322,881","297,947","24,934",7.7,6029.272899
