STATE,COUNTY,YEAR,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age,Civilian_labor_force,Employed,Unemployed,Unemployment_rate,Crime_rate
Alabama,Lamar,2009,330.9917983,80.4358726,2.065351568,1.496365201,74.72864408,5546,4658,888,16,803.6391205
Alabama,Lauderdale,2009,267.3219582,72.80709808,1.757772705,1.252821142,76.46028842,43432,38804,4628,10.7,6318.877437
Alabama,Lawrence,2009,356.5949749,85.1337075,1.665899168,2.099864189,74.37802199,15788,13635,2153,13.6,3965.889843
Alabama,Lee,2009,290.3574278,66.18906274,3.717894143,1.538024061,76.83404269,64893,58787,6106,9.4,9237.344337
Alabama,Limestone,2009,311.2876175,63.46305403,3.033088143,1.582416724,76.94866708,38288,34543,3745,9.8,4233.634878
Alabama,Lowndes,2009,401.7689541,55.56729539,7.428332227,3.552986884,72.5377407,4921,3970,951,19.3,7850.911975
Alabama,Macon,2009,379.0641693,43.69492528,7.759769095,2.786012088,72.52001716,9345,8203,1142,12.2,11919.99279
Alabama,Madison,2009,240.3688465,60.81519375,2.682280305,2.136853396,77.65985713,168887,155310,13577,8,8946.157386
Alabama,Marengo,2009,373.7436435,60.7329037,2.781412404,2.079795685,74.44623506,8101,6950,1151,14.2,6779.49849
Alabama,Marion,2009,365.4363435,80.27355495,1.667442901,1.471366059,74.55772128,12361,10311,2050,16.6,3376.058206
Alabama,Marshall,2009,354.5654038,96.40558076,1.74912222,2.200877332,74.28797894,40743,36604,4139,10.2,8293.151174
Alabama,Mobile,2009,334.392562,64.30598247,7.116246993,1.217273691,74.58457896,186825,165725,21100,11.3,11287.96329
Alabama,Monroe,2009,331.5884991,62.86535958,3.267969068,1.607852779,74.76794091,8666,6978,1688,19.5,5915.079224
Alabama,Montgomery,2009,281.9055695,64.43180173,7.675231344,2.843951977,75.53875629,105106,94078,11028,10.5,11397.83328
Alabama,Morgan,2009,330.7001617,70.80327089,1.849849612,3.178444502,76.05365825,56388,50294,6094,10.8,7759.489993
Alabama,Perry,2009,389.3814944,64.49543198,3.571982056,2.203411801,72.4611908,3770,3021,749,19.9,7096.224808
Alabama,Pickens,2009,345.5971785,60.84126514,3.004409996,1.64085101,74.42962234,8042,6942,1100,13.7,2866.978369
Alabama,Pike,2009,337.96449,70.40594228,5.539484884,1.935598539,74.64953443,15803,14300,1503,9.5,8274.216222
Alabama,Randolph,2009,357.0544728,69.47894703,2.534811854,3.035821684,74.62870901,9415,8014,1401,14.9,4829.146866
Alabama,Russell,2009,331.4463183,78.90431791,5.392036233,2.571298482,73.54335097,21566,18903,2663,12.3,8594.364867
Alabama,Shelby,2009,246.897867,57.09800407,1.412057276,1.773209481,78.88481176,99773,92015,7758,7.8,4016.581271
Alabama,Sumter,2009,330.399932,51.82216249,5.444665907,2.070807664,74.41941922,4761,4051,710,14.9,11308.00146
Alabama,Talladega,2009,349.0620149,83.7151417,3.355562983,2.276591682,73.78932976,37787,32348,5439,14.4,10267.03214
Alabama,Tallapoosa,2009,334.9033891,77.38862044,3.18049833,3.228200837,74.71988988,18149,15687,2462,13.6,7457.134411
Alabama,Tuscaloosa,2009,312.9818036,67.45350576,3.025053788,1.552458436,75.52198664,89100,80043,9057,10.2,10387.93269
Alabama,Walker,2009,351.5347476,108.3756689,2.268186656,2.184744046,71.9017345,28190,24910,3280,11.6,8288.100511
Alabama,Washington,2009,355.4732782,63.6163286,2.842479122,1.289467682,74.5794611,6935,5889,1046,15.1,2234.896985
Alabama,Wilcox,2009,341.6172456,62.45542665,4.890963088,2.770463152,72.27457877,3648,2698,950,26,3224.047971
Alabama,Winston,2009,320.9655058,98.89523751,1.884102169,1.655594911,74.37897908,9519,7832,1687,17.7,4953.921855
Arizona,Apache,2009,207.1796028,50.60490434,3.336903336,3.744485896,74.21224472,22938,19319,3619,15.8,1080.949778
Arizona,Cochise,2009,253.7945765,50.47994473,1.221465759,1.321750529,78.48252272,63049,58022,5027,8,6758.750272
Arizona,Coconino,2009,200.6955321,47.49301719,1.670085799,2.107035303,78.73865876,74805,68429,6376,8.5,7584.061621
Arizona,Gila,2009,255.5874124,69.98358484,1.957744575,0.965077588,76.18139979,23275,20629,2646,11.4,5644.249648
Arizona,Graham,2009,250.0893571,58.47792453,1.553012033,1.583202049,77.21309716,15246,12952,2294,15,9745.168651
Arizona,Greenlee,2009,247.9154342,60.69642827,1.215738736,1.382234569,77.85281981,4396,3564,832,18.9,2952.405192
Arizona,La Paz,2009,195.2793519,48.94554045,1.84124671,1.100068856,79.95640195,7702,6941,761,9.9,7686.510927
Arizona,Maricopa,2009,216.1818796,49.93823001,2.619335902,0.724226615,79.45238041,1966607,1787374,179233,9.1,8148.616343
Arizona,Mohave,2009,300.7944234,74.06395036,2.658731648,2.241672305,75.34516346,91554,81120,10434,11.4,7256.796338
Arizona,Navajo,2009,230.7732819,51.81621213,2.072014227,2.376045868,75.58333671,41199,34893,6306,15.3,5163.689031
Arizona,Pima,2009,229.1099191,52.34575973,2.557545595,0.914522398,78.70133041,485850,441837,44013,9.1,5744.111506
Arizona,Pinal,2009,190.9380031,52.25241019,2.195236697,0.691173971,79.51791963,126779,111192,15587,12.3,6511.808586
Arizona,Santa Cruz,2009,185.3887779,33.76067197,1.253343449,0.922056846,81.29109702,18594,15655,2939,15.8,5683.327011
Arizona,Yavapai,2009,216.7069137,54.95716111,1.397458492,1.270823529,78.8450198,98309,88034,10275,10.5,4806.370119
Arizona,Yuma,2009,195.2793519,48.94554045,1.84124671,1.100068856,79.95640195,87808,67617,20191,23,6143.880829
Arkansas,Arkansas,2009,416.3246431,72.3618436,1.919669152,2.333744346,74.47145652,12305,10377,1928,15.7,8116.713644
Arkansas,Ashley,2009,388.9406056,61.464985,2.578537011,2.876792539,74.71297652,9344,8359,985,10.5,5330.982094
Arkansas,Baxter,2009,285.8780955,64.37959092,1.230005327,1.43949996,76.67983052,17328,15715,1613,9.3,6183.418791
Arkansas,Benton,2009,273.6576481,51.06625167,1.292773787,0.779078843,79.24553129,107694,100774,6920,6.4,4675.319892
Arkansas,Boone,2009,330.2171057,60.4545689,1.163796047,1.416088685,77.02153371,16987,15712,1275,7.5,5351.072088
Arkansas,Bradley,2009,474.6184194,53.49181947,2.993986175,2.415447455,74.30812708,5486,4951,535,9.8,4285.714286
Arkansas,Calhoun,2009,311.8359803,67.15926277,2.256289112,2.057704849,75.42212497,2583,2365,218,8.4,1732.399558
Arkansas,Carroll,2009,269.7905211,55.18100147,1.446737193,1.240914627,77.83287443,14013,13160,853,6.1,5648.685436
Arkansas,Chicot,2009,412.2555334,56.03121772,4.14845478,2.823680459,73.27772671,4873,4331,542,11.1,5351.707812
Arkansas,Clark,2009,355.8265624,61.45335292,2.367451389,2.965917819,75.75143393,10782,9910,872,8.1,6559.833507
Arkansas,Clay,2009,396.4270253,68.84363589,1.071578176,1.745439571,74.80207671,6671,5914,757,11.3,2841.884417
Arkansas,Cleburne,2009,328.5094481,65.74501736,1.401912883,1.43587582,77.15161335,11794,10911,883,7.5,6024.566192
Arkansas,Cleveland,2009,361.9709828,75.20832997,1.239987709,1.894822352,75.98466733,4043,3715,328,8.1,2616.779525
Arkansas,Columbia,2009,375.4677941,63.58294763,3.962764562,2.083837123,74.49881305,10618,9584,1034,9.7,6401.527732
Arkansas,Conway,2009,307.412215,62.39552051,1.949054546,1.926607609,76.09607672,10265,9491,774,7.5,7560.088097
Arkansas,Craighead,2009,345.4904641,75.39150849,2.322886219,1.597095269,75.88660138,46769,43482,3287,7,8853.190251
Arkansas,Crawford,2009,358.7310453,74.01803306,1.414554019,1.718103719,75.80354989,27945,25758,2187,7.8,6876.608832
Arkansas,Crittenden,2009,373.1937295,74.82976662,8.876044679,2.163945774,72.19318722,22055,19652,2403,10.9,14863.71621
Arkansas,Cross,2009,346.7724833,83.59696859,2.479478725,3.282657504,73.97230534,8537,7824,713,8.4,8070.175439
Arkansas,Dallas,2009,387.1937737,65.64519118,3.403229351,2.65445906,74.19937182,3940,3539,401,10.2,4980.79544
Arkansas,Desha,2009,452.9533373,50.10428187,3.08025311,4.005483579,73.61865274,5593,4960,633,11.3,8171.466845
Arkansas,Drew,2009,333.5049839,59.99426859,2.228021498,3.507496542,75.62523289,8224,7318,906,11,6691.211782
Arkansas,Faulkner,2009,275.3114584,63.73523482,1.668120829,2.554981493,77.28161762,56404,52485,3919,6.9,7538.251366
Arkansas,Franklin,2009,327.0172962,79.90475459,1.366568323,1.092631337,75.71498468,8183,7589,594,7.3,3933.136676
Arkansas,Fulton,2009,321.0203112,73.91376616,1.030892509,1.990750724,76.09659613,5253,4861,392,7.5,2925.682032
Arkansas,Garland,2009,296.5977643,74.27708256,2.97923617,1.899830766,75.64733516,42565,39321,3244,7.6,13897.39702
Arkansas,Grant,2009,331.9128591,73.07226891,1.334187073,2.39192075,75.98421783,8520,7913,607,7.1,4212.525839
Arkansas,Greene,2009,387.0397017,95.23520469,1.549510749,2.567009883,74.98735259,18767,16880,1887,10.1,10379.46429
Arkansas,Hempstead,2009,391.5380532,54.18590763,2.375892083,2.913504409,75.09520487,10703,9819,884,8.3,7413.386857
Arkansas,Hot Spring,2009,326.1658449,73.10845595,1.980760941,3.212738176,75.69779544,15337,14017,1320,8.6,0
Arkansas,Howard,2009,391.3345811,68.4849722,1.911193539,2.684374458,74.737279,6227,5727,500,8,6153.520829
Arkansas,Independence,2009,331.8685399,64.4742842,1.717507614,1.28110607,75.70827005,16876,15394,1482,8.8,8968.983343
Arkansas,Izard,2009,306.9565902,66.80752069,1.380426116,2.023046419,75.99946177,5349,4859,490,9.2,1798.339994
Arkansas,Jackson,2009,409.788588,85.48935273,2.182831654,2.124331071,73.8548286,7643,6807,836,10.9,8981.775207
Arkansas,Jefferson,2009,396.7027111,57.28716387,4.978005324,3.967091237,74.05269946,35629,32128,3501,9.8,14603.14985
Arkansas,Johnson,2009,306.9707328,68.68480577,1.748522459,1.319301717,76.41868912,11562,10731,831,7.2,4573.243351
Arkansas,Lafayette,2009,370.7284754,61.58559102,2.507858447,2.925232291,74.07463142,2991,2706,285,9.5,4915.675252
Arkansas,Lawrence,2009,353.1013117,86.21238792,1.460456719,1.843061756,74.77669743,7321,6648,673,9.2,3331.551755
Arkansas,Lee,2009,355.4606445,58.44111916,6.041340785,2.795960375,73.41115047,3534,3209,325,9.2,5044.148037
Arkansas,Lincoln,2009,370.7156123,58.8808616,1.58335451,2.826728721,76.06939213,4989,4495,494,9.9,2515.672721
Arkansas,Little River,2009,367.1679018,67.46861636,2.13703446,2.44774642,74.98552094,6774,6366,408,6,3962.101637
Arkansas,Logan,2009,364.0559629,66.56312099,1.984525198,1.277029722,75.52443341,10120,9186,934,9.2,5052.28787
Arkansas,Lonoke,2009,321.9755512,76.77111505,1.66290618,1.789830319,75.62564446,32345,30321,2024,6.3,6425.144179
Arkansas,Madison,2009,330.2405669,67.62192675,1.048418777,1.448129754,76.45660896,7396,6896,500,6.8,1601.131963
Arkansas,Marion,2009,277.4224319,60.46861687,0.942260882,1.233477802,76.61453186,6711,5917,794,11.8,3784.518952
Arkansas,Miller,2009,333.6854922,68.39963395,3.275966561,3.26669216,75.54886097,19952,18825,1127,5.6,14284.3021
Arkansas,Mississippi,2009,425.1359487,88.40869722,4.22725163,2.261527079,72.45404639,21532,18532,3000,13.9,11563.04474
Arkansas,Monroe,2009,404.8860407,57.24959929,3.422786011,2.267689111,73.49388131,3717,3415,302,8.1,4496.660305
Arkansas,Montgomery,2009,331.9584248,75.25476742,1.186376898,2.09715918,76.88961488,4168,3874,294,7.1,551.9372999
Arkansas,Nevada,2009,367.7227484,64.02146407,2.126138184,2.486302482,74.62623616,4250,3855,395,9.3,3895.96137
Arkansas,Newton,2009,315.8772125,55.76952735,1.471212388,1.545427055,77.32674053,3459,3184,275,8,3750.15073
Arkansas,Ouachita,2009,415.2464663,65.33201308,4.012567928,2.795972645,73.33383945,12136,11162,974,8,6512.555738
Arkansas,Perry,2009,317.7776078,77.54492422,1.578243181,2.117741508,75.31092842,4724,4353,371,7.9,2874.505643
Arkansas,Phillips,2009,434.1458884,76.51183644,5.114655133,2.972456529,70.98740235,8841,8001,840,9.5,15864.24019
Arkansas,Pike,2009,341.8189319,84.6431048,1.214929154,1.819124564,75.82206209,5051,4664,387,7.7,2437.872059
Arkansas,Poinsett,2009,430.8903931,102.6430505,2.087685597,1.651216746,72.34041796,10542,9607,935,8.9,7338.187702
Arkansas,Polk,2009,345.7094411,84.28410449,1.469988421,2.029621007,75.60524573,8797,8125,672,7.6,4371.342873
Arkansas,Pope,2009,302.2180676,73.47373189,1.58261676,1.430507496,76.82442375,29573,27343,2230,7.5,7440.407694
Arkansas,Prairie,2009,323.5769214,68.90423949,1.949344415,1.673748162,75.94490122,4294,3956,338,7.9,3102.655771
Arkansas,Pulaski,2009,294.3679224,58.21715692,5.175145293,3.31029113,76.10379931,189945,177280,12665,6.7,16531.13322
Arkansas,Randolph,2009,321.5199452,72.12314887,1.184617158,2.296295285,75.97187205,7664,6956,708,9.2,1626.105587
Arkansas,Saline,2009,256.4898049,59.3158567,1.775700745,1.967426727,77.86704099,49591,46320,3271,6.6,9511.657833
Arkansas,Scott,2009,378.7419683,58.95799581,1.578329277,1.384722739,75.78872584,4913,4577,336,6.8,4393.994874
Arkansas,Searcy,2009,336.2641023,58.92468818,1.241805972,1.362918015,76.27408361,3569,3294,275,7.7,1402.681231
Arkansas,Sebastian,2009,334.0927623,67.22323285,2.728298519,1.661938805,76.22412002,60582,55949,4633,7.6,10331.96811
Arkansas,Sevier,2009,359.7139833,82.17116086,1.563071667,1.806088735,75.11592709,7570,7126,444,5.9,6201.271441
Arkansas,Sharp,2009,326.5306049,67.31278236,1.523490163,1.733023828,75.62925796,6248,5673,575,9.2,5069.175429
Arkansas,Stone,2009,292.9194252,75.72522606,1.145905792,1.535454854,76.5515455,4597,4191,406,8.8,2933.704827
Arkansas,Union,2009,342.2801973,79.6154265,7.25690826,2.784852072,73.47241762,19175,17192,1983,10.3,10242.11725
Arkansas,Van Buren,2009,285.3613258,67.74856404,1.296470366,1.398790439,77.01666568,7029,6294,735,10.5,3578.707589
Arkansas,Washington,2009,284.639867,63.59196555,1.525164417,1.848139941,77.78513524,99482,93231,6251,6.3,6955.605584
Arkansas,White,2009,354.5118545,75.30536706,1.469269332,1.606979295,75.78673228,34059,31269,2790,8.2,7251.943542
Arkansas,Woodruff,2009,434.6944439,82.27218089,2.977150201,1.812119184,73.10182784,3368,2997,371,11,4075.067024
Arkansas,Yell,2009,394.8256261,79.84997638,1.827638536,1.659928511,75.45015343,10643,9769,874,8.2,4201.832378
California,Alameda,2009,218.2846749,39.53020857,3.88507988,0.632050774,80.523074,760888,682852,78036,10.3,9207.431653
California,Alpine,2009,230.7687837,42.3785444,0.918885913,1.053685721,78.69804769,446,383,63,14.1,14381.59156
California,Amador,2009,250.4680797,49.34149654,1.489356578,0.689746591,79.42542621,17817,15781,2036,11.4,5012.739847
California,Butte,2009,276.2305188,69.01696411,2.054868902,1.625098405,77.61188988,103739,91000,12739,12.3,6601.707657
California,Calaveras,2009,251.8305068,52.39589842,1.380989842,0.779314645,79.22539484,20327,17563,2764,13.6,3694.799443
California,Colusa,2009,234.9035401,57.77638943,1.296428141,1.804904762,79.42991353,11516,9490,2026,17.6,5487.320786
California,Contra Costa,2009,215.104799,45.79161537,2.587196116,0.802686775,80.46937215,524795,472577,52218,10,6846.265555
California,Del Norte,2009,292.7379455,75.25152868,1.566537476,2.308440183,76.04608643,11679,10303,1376,11.8,5163.611444
California,El Dorado,2009,216.2231996,49.9517406,1.388026741,1.264974806,80.41043875,91670,81716,9954,10.9,3577.297078
California,Fresno,2009,285.8074019,48.31791502,3.924769956,0.91396449,78.12757549,434044,370321,63723,14.7,8812.356456
California,Glenn,2009,249.8107176,67.37839147,1.592902921,1.601005127,77.89415416,12579,10800,1779,14.1,4374.823596
California,Humboldt,2009,265.1179826,71.48620674,2.677603699,2.160938083,76.81855862,60835,54333,6502,10.7,7158.268914
California,Imperial,2009,234.161281,37.03528976,2.926264816,1.819606456,79.77577094,75569,54889,20680,27.4,7535.484493
California,Inyo,2009,280.7555553,60.64594523,1.202395246,1.265815495,78.28760248,9388,8547,841,9,4125.228035
California,Kern,2009,322.7388516,77.96657866,2.676156448,0.71770934,76.84648009,362714,311707,51007,14.1,8994.666771
California,Kings,2009,278.576912,61.72631922,2.147235281,1.452909671,78.44973298,60489,51876,8613,14.2,5478.040273
California,Lake,2009,312.3284919,83.47542615,3.270036726,1.443458499,75.36744277,25372,21565,3807,15,6186.528814
California,Lassen,2009,264.6173976,68.1405767,1.110611694,1.908267781,78.35750563,13564,11893,1671,12.3,2642.62352
California,Los Angeles,2009,249.5555953,41.32037782,4.494849285,0.368288816,80.12946761,4914702,4345182,569520,11.6,6042.122163
California,Madera,2009,260.6920159,51.07231176,2.496239258,0.884753471,78.8519012,66473,57597,8876,13.4,5122.766082
California,Marin,2009,171.8094798,31.43378036,2.285135125,0.725609093,83.01482617,131981,122061,9920,7.5,4808.800884
California,Mariposa,2009,226.847895,50.19358687,0.996620251,1.47341705,79.61033713,9397,8431,966,10.3,3814.971124
California,Mendocino,2009,258.9969109,60.22828474,2.321652326,1.642460055,78.04767031,43306,38955,4351,10,4402.537687
California,Merced,2009,270.1333831,57.57527527,2.570275491,1.294363788,78.30447066,105373,87863,17510,16.6,8028.641073
California,Modoc,2009,269.6938229,77.51447484,1.003210563,1.62457056,77.19078832,4044,3555,489,12.1,2859.647201
California,Mono,2009,166.3936139,33.7571564,0.928976761,1.14600809,82.33013049,8736,7969,767,8.8,7195.093182
California,Monterey,2009,211.6894141,40.98130569,2.193959385,0.926129849,81.07688972,215363,190585,24778,11.5,6562.052808
California,Napa,2009,245.6847854,49.59788869,1.885623052,0.512068508,79.78586873,75560,69240,6320,8.4,5526.284367
California,Nevada,2009,202.6521172,48.92828392,1.250809053,0.830093291,80.89181586,50379,45205,5174,10.3,3604.0943
California,Orange,2009,220.8215345,38.90530865,1.862519962,0.310651967,81.56735608,1589259,1451687,137572,8.7,4530.427455
California,Placer,2009,221.6589527,47.12153671,1.068996626,0.688616876,80.86858974,179718,161416,18302,10.2,4915.076417
California,Plumas,2009,241.1106424,70.89149783,1.161318168,2.138862111,78.08846647,10016,8475,1541,15.4,4515.680826
California,Riverside,2009,256.8468622,53.20570708,3.248193224,0.447933969,79.36158823,915787,795813,119974,13.1,6322.80503
California,Sacramento,2009,260.7881551,49.472284,3.209062812,0.676402699,78.6899192,681094,606070,75024,11,8700.917152
California,San Benito,2009,217.6897091,43.25153134,1.177362223,0.798536084,81.06196746,24864,21392,3472,14,4977.20156
California,San Bernardino,2009,302.416305,66.3354922,2.717683642,0.842456425,77.80542304,857696,749142,108554,12.7,6694.014197
California,San Diego,2009,225.547549,42.19813382,3.06003654,0.955342479,80.53144636,1554333,1408347,145986,9.4,5494.177009
California,San Joaquin,2009,284.9478548,57.25737219,2.998352272,0.580397803,77.99392608,297806,253310,44496,14.9,10053.39903
California,San Luis Obispo,2009,231.1137122,47.04549079,1.534049857,0.889586681,80.88648563,136378,124372,12006,8.8,5041.631942
California,San Mateo,2009,194.2675496,34.58426747,2.307044859,0.352035428,82.15510868,374199,343493,30706,8.2,5039.066732
California,Santa Barbara,2009,228.2052614,39.99507485,1.936691763,0.820852682,81.0906949,219990,201872,18118,8.2,5358.453633
California,Santa Clara,2009,181.093622,33.3372456,1.539552984,0.422113113,82.3070364,874982,782384,92598,10.6,5428.339603
California,Santa Cruz,2009,234.7289547,46.51048089,2.104614642,0.792390624,80.57638354,147664,131302,16362,11.1,8181.724373
California,Shasta,2009,288.7273251,82.16988946,1.801983166,1.851170822,76.57993891,83960,71919,12041,14.3,6537.859756
California,Sierra,2009,245.4975829,58.57007371,0.827852944,1.662281629,78.73858429,1595,1357,238,14.9,3509.31677
California,Siskiyou,2009,263.2232276,66.38127668,1.664358592,1.437607633,77.33972829,19631,16835,2796,14.2,4459.502049
California,Solano,2009,224.7903481,53.31756192,3.554929975,0.887920075,78.9015009,214520,192225,22295,10.4,7558.176649
California,Sonoma,2009,236.622956,47.80528877,2.829397114,0.795241214,80.28001655,256523,232398,24125,9.4,4898.557631
California,Stanislaus,2009,297.6128152,55.70168769,2.424245657,0.798016739,77.99115231,234462,198102,36360,15.5,9486.604765
California,Sutter,2009,286.1409031,64.19072455,1.736589135,1.27296918,78.41959967,41882,34991,6891,16.5,5220.080029
California,Tehama,2009,266.1617537,76.64169058,1.60736685,1.531420262,77.3445361,25344,21887,3457,13.6,5640.007746
California,Trinity,2009,250.1672498,70.05345266,1.592418293,2.704756737,76.76316933,4985,4148,837,16.8,2413.147493
California,Tulare,2009,301.8290991,60.65334003,2.433723654,1.566174159,77.80132763,203168,172996,30172,14.9,8318.740271
California,Tuolumne,2009,242.971214,51.6351553,1.342894132,1.098387767,79.16523877,25724,22594,3130,12.2,5267.894102
California,Ventura,2009,228.0906594,44.48550073,1.535271658,0.928280066,80.89120201,430294,388824,41470,9.6,4353.279246
California,Yolo,2009,222.5918949,60.41171691,1.962719388,0.698142216,79.82445427,98742,87862,10880,11,6343.160648
California,Yuba,2009,327.4886504,85.91896658,2.149300006,1.445136496,75.93916461,28348,23574,4774,16.8,4808.700562
Colorado,Adams,2009,208.0512421,59.841142,2.442419054,1.360011883,79.45420305,228327,209001,19326,8.5,7188.398182
Colorado,Alamosa,2009,248.8150433,82.48466373,1.442022817,2.184014613,77.2929211,8936,8373,563,6.3,8416.161095
Colorado,Arapahoe,2009,208.0512421,59.841142,2.442419054,1.360011883,79.45420305,312497,289832,22665,7.3,6358.902357
Colorado,Archuleta,2009,161.4698834,48.27135439,0.767540559,1.675952614,81.52438869,6334,5862,472,7.5,3446.153846
Colorado,Baca,2009,279.1555656,60.80217111,0.782992456,2.302290981,77.75933151,2593,2498,95,3.7,1537.238272
Colorado,Bent,2009,259.0688028,120.9357596,1.582879775,3.01746368,76.56252479,2680,2506,174,6.5,2133.062468
Colorado,Boulder,2009,208.0512421,59.841142,2.442419054,1.360011883,79.45420305,175518,164765,10753,6.1,5344.872414
Colorado,Chaffee,2009,202.2017956,51.04939218,0.955194369,1.519057463,80.58284042,8576,8038,538,6.3,3631.366587
Colorado,Cheyenne,2009,222.9088521,82.5911064,0.776416716,3.789115479,79.30684197,1372,1337,35,2.6,351.4938489
Colorado,Clear Creek,2009,191.5994074,53.13593132,1.007035489,1.186903858,81.02226156,5426,5036,390,7.2,4236.641221
Colorado,Conejos,2009,242.5880987,62.85767585,1.18128529,2.061383535,77.81612561,3738,3461,277,7.4,
Colorado,Costilla,2009,206.0247996,44.32511011,1.640965854,1.980812236,77.60673261,1379,1254,125,9.1,
Colorado,Crowley,2009,238.7217559,110.1316811,1.272754006,1.822209267,77.56368125,1987,1816,171,8.6,31.04625893
Colorado,Custer,2009,167.5509729,46.42252427,0.732418688,1.722803211,81.02807301,2039,1912,127,6.2,2755.905512
Colorado,Delta,2009,248.3518507,62.69033695,0.836317629,1.707886046,78.65751694,16973,15760,1213,7.1,5142.036387
Colorado,Dolores,2009,209.3646629,73.52443173,0.591638269,1.333458365,79.24326153,1044,907,137,13.1,1894.317049
