STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009,Crime_Count,Crime_rate
Georgia,Towns,227.20315130000003,52.50423502,1.512360184,1.3850179390000001,78.29093045,5740.0,5241.0,499.0,8.7,448,4001.429082
Georgia,Treutlen,318.83950089999996,84.23840193,5.16884769,2.372404984,74.67845377,2927.0,2592.0,335.0,11.4,123,1740.483939
Georgia,Troup,338.9274856,65.83217999,5.560582899,2.12585223,74.65086461,30909.0,26923.0,3986.0,12.9,6180,9571.897652
Georgia,Turner,363.63860439999996,79.16276533,10.28242715,2.373008591,73.95798623,4626.0,3975.0,651.0,14.1,140,2832.288084
Georgia,Twiggs,392.1253517,68.9356097,5.5559270010000015,2.741778005,74.20753408,4654.0,4139.0,515.0,11.1,344,3813.3244649999997
Georgia,Union,227.33480189999997,52.32246695,1.40328829,1.370205774,78.39629517,10984.0,9944.0,1040.0,9.5,456,2097.033801
Georgia,Upson,409.2996882,89.20094324,6.199067976,2.69066261,73.66139199,11912.0,10371.0,1541.0,12.9,1805,6588.072122
Georgia,Walker,359.4655019,80.56451947,2.1883395930000002,1.982201448,75.16191262,32199.0,28683.0,3516.0,10.9,4145,6383.6013060000005
Georgia,Walton,315.9138391,69.46470347,2.485861407,1.53111561,76.43474789,41476.0,37166.0,4310.0,10.4,4076,4597.753012
Georgia,Ware,356.6163376,89.54857863,6.682705572000001,1.600608216,74.14292303,14894.0,13276.0,1618.0,10.9,4131,11548.7839
Georgia,Warren,302.4605071000001,68.34077707,6.843818142000001,2.7523165069999997,73.91503579,2623.0,2149.0,474.0,18.1,385,6672.443674
Georgia,Washington,329.4479371000001,63.07698793,4.948000016,1.896530054,74.72806939,7917.0,6831.0,1086.0,13.7,1418,6880.155264
Georgia,Wayne,349.8205686,80.47006739,3.8384042760000003,1.479352177,74.70197664,12050.0,10633.0,1417.0,11.8,2756,9273.528719
Georgia,Webster,237.049231,50.04824435,5.766920044,1.784380355,77.29988668,1193.0,1074.0,119.0,10.0,0,0.0
Georgia,Wheeler,306.2740045,72.73557029,4.0605396869999995,2.573525045,76.1903445,2930.0,2648.0,282.0,9.6,175,2524.888184
Georgia,White,266.8520548,63.27306224,1.674464021,1.4450422619999999,78.03962096,12387.0,11177.0,1210.0,9.8,1243,4811.116272
Georgia,Whitfield,275.04326610000004,68.86710466,2.279961745,1.889121806,76.74266982,44109.0,38481.0,5628.0,12.8,6453,7082.725087999999
Georgia,Wilcox,331.9650639,81.48769895,8.577886343,2.431608389,74.74980511,3252.0,2862.0,390.0,12.0,141,1914.720261
Georgia,Wilkes,338.72614080000005,66.11850935,4.774469508999999,2.675113741,74.49534731,4495.0,3959.0,536.0,11.9,410,4021.97371
Hawaii,Hawaii,237.5989122,33.24200928,1.99555975,0.68711092,79.53061599,83897.0,75348.0,8549.0,10.2,12450,6964.645334999999
Idaho,Ada,210.77000269999996,55.55632078,0.799167973,1.291592682,80.40230429,196383.0,178892.0,17491.0,8.9,18354,4716.930217
Idaho,Adams,217.5189432,45.74929711,0.525248524,1.906306929,80.23202832,2123.0,1776.0,347.0,16.3,88,2522.212668
Idaho,Bannock,291.0845858,65.13632806,0.829153551,1.473521675,77.89768159,39350.0,36263.0,3087.0,7.8,4973,6134.583359
Idaho,Bear Lake,270.24617830000005,59.57694487,0.6095992920000001,1.675572366,78.3709416,3365.0,3165.0,200.0,5.9,180,3153.468816
Idaho,Benewah,268.2927594,80.85158205,0.8430857420000001,1.6722332069999999,76.54097729,4174.0,3549.0,625.0,15.0,205,2196.742392
Idaho,Bingham,248.90203480000002,59.40902298,0.744581025,1.70331989,78.32506011,21828.0,20393.0,1435.0,6.6,1668,3793.8406950000003
Idaho,Blaine,151.4695612,38.70365778,0.468747765,1.8776266209999999,82.3972407,13348.0,12232.0,1116.0,8.4,582,2651.239067
Idaho,Boise,201.76102869999997,52.11632995,0.5022746339999999,1.287690442,80.53527553,3384.0,3080.0,304.0,9.0,197,2780.914737
Idaho,Bonner,241.9906246,52.51734251,0.808467645,1.062808186,79.00387043,20958.0,18630.0,2328.0,11.1,1432,3451.68366
Idaho,Bonneville,245.746063,62.21320304,0.749280101,1.2408965490000001,78.73848593,50059.0,46872.0,3187.0,6.4,5615,5575.193121
Idaho,Boundary,272.8936736,61.27155246,0.805665803,1.231050177,77.98358891,4410.0,3812.0,598.0,13.6,289,2617.753623
Idaho,Butte,280.22094689999994,63.95429518,0.466857074,2.335166886,78.32176967,1471.0,1387.0,84.0,5.7,22,807.6358297
Idaho,Camas,196.72791999999998,48.99702439,0.393732054,1.5757052580000002,80.50794092,598.0,535.0,63.0,10.5,24,2107.1115010000003
Idaho,Canyon,236.87522689999997,62.33188921,1.14507141,1.239660855,78.70621279,85238.0,75643.0,9595.0,11.3,8628,4543.443918
Idaho,Caribou,264.2727875,59.51049369,0.622431007,1.490750178,78.56413982,3464.0,3233.0,231.0,6.7,116,1719.2826440000001
Idaho,Cassia,258.9002219,61.52442198,0.6657669629999999,1.9931743919999998,78.53737614,10190.0,9581.0,609.0,6.0,1109,5217.59586
Idaho,Clark,277.48217769999997,70.74571418,0.55871153,2.073519325,77.79125721,549.0,516.0,33.0,6.0,26,2905.027933
Idaho,Clearwater,233.2386315,70.19198317,0.516450485,1.250325917,78.32736975,3523.0,3001.0,522.0,14.8,440,5454.320068999999
Idaho,Custer,211.1163,50.74932549,0.39915842,1.7359244319999998,79.84046084,2677.0,2514.0,163.0,6.1,26,614.9479659
Idaho,Elmore,255.12725869999997,66.21239298,0.67316549,1.6974317909999999,78.09299092,11408.0,10435.0,973.0,8.5,944,3270.17009
Idaho,Franklin,250.50047310000002,35.25908516,0.605313918,1.80146797,80.01110965,5794.0,5473.0,321.0,5.5,249,1987.230646
Idaho,Fremont,250.32244069999996,45.31456522,0.662678594,1.7434495230000002,79.56934646,5553.0,5059.0,494.0,8.9,334,2653.531421
Idaho,Gem,238.84667180000002,65.70425942,0.841944873,1.29376581,78.31211437,6985.0,6168.0,817.0,11.7,398,2398.3127449999997
Idaho,Gooding,258.82683399999996,61.74537622,0.934388432,1.936750445,78.01204889,8380.0,7857.0,523.0,6.2,228,1600.449249
Idaho,Idaho,234.1610924,58.96476994,0.475494738,1.4413312390000002,79.18027539,7358.0,6541.0,817.0,11.1,438,2847.113885
Idaho,Jefferson,221.8989264,49.1310284,0.6420598000000001,1.541569895,79.74426752,11502.0,10694.0,808.0,7.0,538,2210.17172
Idaho,Jerome,252.935664,66.2855008,0.804437253,1.841236788,78.13236847,10447.0,9705.0,742.0,7.1,772,3743.3932990000003
Idaho,Kootenai,229.6757256,61.86036142,0.714621345,1.54555137,79.16916395,70972.0,63805.0,7167.0,10.1,8491,6047.290079
Idaho,Latah,220.7381451,49.38916507,0.556250265,0.884153285,80.67301665,17794.0,16583.0,1211.0,6.8,1528,4259.589652000001
Idaho,Lemhi,229.80078230000004,66.60310882,0.46521426899999996,2.3259391419999997,79.05389974,3975.0,3617.0,358.0,9.0,115,1477.57934
Idaho,Lewis,225.26723760000002,59.94564449999999,0.551957578,1.692454205,78.21885969,1779.0,1671.0,108.0,6.1,188,5276.4524280000005
Idaho,Lincoln,234.18624469999997,61.53688294,0.579659768,1.857980585,78.06440443,2584.0,2275.0,309.0,12.0,44,1488.49797
Idaho,Madison,259.0107956,37.73867979999999,0.621708089,1.532306058,80.74628059,16049.0,15071.0,978.0,6.1,616,1595.111088
Idaho,Minidoka,251.2759863,53.12117760000001,0.732519866,2.23896583,78.29441229,9494.0,8857.0,637.0,6.7,747,4056.475699
Idaho,Nez Perce,247.3541693,62.47496983,0.666797902,1.134312548,78.01601691,18704.0,17435.0,1269.0,6.8,2648,6791.136643000001
Idaho,Oneida,240.94439029999998,45.73564425,0.43933819799999996,1.896830285,79.86611132,2221.0,2082.0,139.0,6.3,150,3647.859922
Idaho,Owyhee,238.1111733,65.53970788,0.677242243,1.635402152,78.24367189,4328.0,4135.0,193.0,4.5,326,3003.501013
Idaho,Payette,270.2962198,66.54738089,0.844019561,1.34108135,78.28751142,11007.0,9915.0,1092.0,9.9,942,4069.9935189999997
Idaho,Power,285.9593488,72.84235829,0.566066219,1.64809604,78.15821271,3458.0,3177.0,281.0,8.1,340,4431.699686999999
Idaho,Shoshone,312.8755386,75.57058159,0.6806819709999999,1.238813033,75.71183990000002,6304.0,5414.0,890.0,14.1,530,4149.377593
Idaho,Teton,191.84058080000003,35.82293758,0.604650591,1.544156207,81.51238417,5287.0,4920.0,367.0,6.9,215,2345.369259
Idaho,Twin Falls,234.267179,73.60325456,0.725071123,1.623171374,77.74104669,39024.0,36292.0,2732.0,7.0,3988,5305.3079689999995
Illinois,Adams,268.0577892,69.59550353,1.22800929,1.8272360159999999,78.26692894,38261.0,35468.0,2793.0,7.3,3257,8161.679948
Illinois,Alexander,371.4124358,77.61356171,2.235306039,1.867072777,74.05066513,3000.0,2632.0,368.0,12.3,0,0.0
Illinois,Bond,259.3331935,52.41955387,1.10939384,0.864020439,78.45818821,8563.0,7717.0,846.0,9.9,216,1993.9075050000001
Illinois,Boone,249.65524720000002,56.45840979,1.0041211840000002,1.241457742,79.54638173,26118.0,22086.0,4032.0,15.4,0,0.0
Illinois,Brown,300.6788143,59.42328875,1.560651859,1.58538875,78.67715298,3465.0,3309.0,156.0,4.5,0,0.0
Illinois,Bureau,265.7431059,51.17600511,0.989549991,1.383151674,79.11105427,19259.0,17230.0,2029.0,10.5,0,0.0
Illinois,Calhoun,321.79155160000005,56.32166772,0.625089442,1.602824594,78.53476318,2485.0,2236.0,249.0,10.0,0,0.0
Illinois,Carroll,272.82426139999995,56.37683355,0.65906937,0.971832648,78.67632415,8289.0,7388.0,901.0,10.9,134,5228.248147
Illinois,Cass,329.83993849999996,71.7882958,1.419250829,1.218364942,77.14289131,7683.0,7150.0,533.0,6.9,0,0.0
Illinois,Champaign,219.32783880000002,50.77630767,1.832889988,1.828815301,79.82161757,105240.0,96480.0,8760.0,8.3,11177,6250.489324
Illinois,Christian,279.8747245,55.94561236,1.04053456,1.262567463,77.691861,17721.0,15949.0,1772.0,10.0,720,5905.027475
Illinois,Clark,331.8069561000001,61.84541352,1.147332208,1.670690164,77.22793479,8112.0,7053.0,1059.0,13.1,0,0.0
Illinois,Clay,324.0772153,73.22373496,1.216360511,1.438290861,77.16719732,6467.0,5654.0,813.0,12.6,440,3225.333529
Illinois,Clinton,264.4996215,48.52829866,1.010406468,0.9010097429999999,79.09273413,18650.0,17070.0,1580.0,8.5,724,2818.546346
Illinois,Coles,296.4773333,74.46970896,1.3555962830000001,1.4474372690000001,78.06364119,27673.0,25159.0,2514.0,9.1,0,0.0
Illinois,Cook,282.2668573,40.64596633,4.500355366,1.144022027,77.93940832,2604692.0,2330033.0,274659.0,10.5,395501,9143.552956
Illinois,Crawford,325.8974061,65.1767567,1.231780953,1.141058359,77.39213408,9721.0,8755.0,966.0,9.9,0,0.0
Illinois,Cumberland,270.95748510000004,63.48531923,0.9332919390000001,1.4446699369999998,78.53959637,5568.0,5021.0,547.0,9.8,0,0.0
Illinois,De Witt,295.1432873,67.98873655,1.331236422,1.229532614,77.68609709,8817.0,8066.0,751.0,8.5,0,0.0
Illinois,Douglas,275.4352926,67.77535208,1.043908141,1.4390374959999999,78.65152195,10219.0,9326.0,893.0,8.7,101,1063.829787
Illinois,Edgar,355.5397584,80.27044396,0.98548662,1.159124895,77.08462198,10173.0,9128.0,1045.0,10.3,152,1540.17631
Illinois,Edwards,292.2572075,59.63999513,1.22861739,1.115103169,77.37282628,3108.0,2824.0,284.0,9.1,28,4575.163399
Illinois,Effingham,272.0385425,54.84407083,1.01108362,1.3313464659999998,78.79122221,18145.0,16685.0,1460.0,8.0,790,6321.011361999999
Illinois,Fayette,282.5960475,62.43068495,1.014316788,0.999250929,78.44081508,10119.0,9005.0,1114.0,11.0,0,0.0
Illinois,Ford,311.6475274,60.88265772,0.9155607859999999,1.980828667,77.32621727,7098.0,6389.0,709.0,10.0,0,0.0
Illinois,Franklin,270.83045739999994,94.29885244,1.2997679290000002,1.994119164,75.23125546,17682.0,15376.0,2306.0,13.0,570,6963.958461
Illinois,Fulton,270.44906560000004,61.69783669,1.150100455,1.313164972,77.66950425,18498.0,16395.0,2103.0,11.4,0,0.0
Illinois,Gallatin,354.43794130000015,74.57389006,1.330154869,1.377638839,75.20341502,2628.0,2365.0,263.0,10.0,0,0.0
Illinois,Greene,298.86496489999996,63.09126127,0.955556477,1.759026754,77.34838975,6775.0,6208.0,567.0,8.4,0,0.0
Illinois,Grundy,271.2876608,55.01302412,0.9196259529999999,1.14275738,78.36889936,26702.0,23440.0,3262.0,12.2,2159,5224.566838000001
Illinois,Hamilton,349.95435710000015,59.81101222,1.17105743,1.237100885,77.59111175,4070.0,3687.0,383.0,9.4,0,0.0
Illinois,Hancock,252.1556846,55.94306842,0.876856667,1.672988472,79.43430305,9438.0,8389.0,1049.0,11.1,0,0.0
Illinois,Hardin,336.3190906000001,87.83243367,1.153822402,1.8588901569999998,75.15909838,1760.0,1567.0,193.0,11.0,0,0.0
Illinois,Henderson,305.6911271,58.29484616,0.959437077,1.44635608,78.40442481,3800.0,3437.0,363.0,9.6,0,0.0
Illinois,Henry,273.1682294,56.74960998,0.7428377070000001,1.231340011,78.96662896,26772.0,24315.0,2457.0,9.2,1886,4901.120033
Illinois,Iroquois,304.5473446000001,56.390363199999996,0.875488052,1.486285738,77.5738932,16749.0,15144.0,1605.0,9.6,676,2384.984476
Illinois,Jackson,276.8593914,57.82973682,1.944303796,1.697602703,78.02213691,32119.0,29774.0,2345.0,7.3,3361,6972.161142
Illinois,Jasper,290.4566786000001,53.30976218,0.944619957,1.121976678,78.85884216,4942.0,4488.0,454.0,9.2,0,0.0
Illinois,Jefferson,272.1445643,70.53651771,1.740906834,2.253150799,77.03351085,20595.0,18627.0,1968.0,9.6,3192,7994.990607
Illinois,Jersey,303.3143740000001,53.73077521,0.874300438,1.7735016469999998,77.98416365,11544.0,10460.0,1084.0,9.4,0,0.0
Illinois,Jo Daviess,233.6765054,44.08472061,0.512155076,0.7129680270000001,80.45965848,13081.0,11908.0,1173.0,9.0,49,6234.096692
Illinois,Johnson,281.09063039999995,68.22178938,1.974203175,1.6176247369999999,77.83297893,5095.0,4559.0,536.0,10.5,0,0.0
Illinois,Kane,226.8867009,44.97820817,1.401816177,1.076307723,80.21776872,271256.0,242898.0,28358.0,10.5,14248,5219.525597999999
Illinois,Kankakee,300.5896767,60.70813945,1.798006699,1.346433513,76.6011733,56196.0,49319.0,6877.0,12.2,5503,6999.669287000001
Illinois,Kendall,218.72285040000003,49.39644964,0.9291193000000001,1.131178786,80.71858228,60357.0,54244.0,6113.0,10.1,2268,3158.4224600000002
Illinois,Knox,296.1694017,79.63123538,1.222934362,0.983588728,77.71352204,25980.0,23477.0,2503.0,9.6,3084,9977.353607
Illinois,Lake,216.13868300000001,46.61336368,1.04465381,1.227249138,80.61690924,363170.0,327443.0,35727.0,9.8,21598,4609.244953
Illinois,Lawrence,303.958223,72.6897693,1.9592789030000002,1.098796532,75.79051373,8182.0,7362.0,820.0,10.0,0,0.0
Illinois,Lee,271.8678158,59.39556052,1.7496234640000001,1.411104612,77.87644556,18308.0,16391.0,1917.0,10.5,1178,7396.709783
Illinois,Livingston,309.1192724,57.24526222,1.395548136,1.525063754,78.03713651,19293.0,17310.0,1983.0,10.3,527,2939.0441140000003
Illinois,Logan,249.2861486,60.41478218,1.690315836,1.364275109,78.25061655,13354.0,12116.0,1238.0,9.3,0,0.0
Illinois,Macon,266.30069480000003,57.41600996,2.165039009,1.277013875,77.80877589,54824.0,48534.0,6290.0,11.5,8193,8203.500481000001
Illinois,Macoupin,296.3240102,59.47360126,0.989659385,2.00128027,77.70938748,24007.0,21463.0,2544.0,10.6,4,835.0730689
Illinois,Madison,294.3096296,66.23451197,1.6981415990000002,0.9978238190000001,77.20618436,138514.0,124337.0,14177.0,10.2,7075,5489.389765999999
Illinois,Marion,314.1198762,79.67151068,1.527635748,1.331676396,76.58605766,18338.0,16151.0,2187.0,11.9,2676,7194.32197
Illinois,Marshall,288.6968467,53.41846175,0.89968347,1.242336353,78.1184887,7117.0,6370.0,747.0,10.5,0,0.0
Illinois,Mason,269.45190210000004,73.79337682,1.156337342,1.4867107869999998,77.20237791,7573.0,6642.0,931.0,12.3,0,0.0
Illinois,Massac,317.64565130000005,100.0659314,1.6419647590000002,2.027258446,75.76499716,7161.0,6518.0,643.0,9.0,0,0.0
Illinois,McDonough,296.3578115,59.14359638,1.181254394,1.335082492,79.38619969,16951.0,15496.0,1455.0,8.6,0,0.0
Illinois,McHenry,238.81893829999999,57.01839161,0.676399634,1.037770597,79.91612043,181149.0,163369.0,17780.0,9.8,4951,3417.499586
Illinois,McLean,236.26344029999998,57.21947427,1.338853093,1.10272524,79.64814881,91493.0,84871.0,6622.0,7.2,8521,5408.544752000001
Illinois,Menard,259.104605,57.91196087,1.073819738,1.524215993,78.30352925,6905.0,6394.0,511.0,7.4,0,0.0
Illinois,Mercer,270.0969923,68.06223082,0.7113087859999999,1.840312311,79.18332071,8648.0,7756.0,892.0,10.3,354,2840.863494
Illinois,Monroe,223.84990469999997,50.65878694,0.8606932140000001,1.099952,79.95000390000001,18415.0,16979.0,1436.0,7.8,138,1467.1486289999998
Illinois,Montgomery,282.0968112,53.53821632,1.277054383,1.027303066,77.55717845,13332.0,11749.0,1583.0,11.9,927,4919.59879
Illinois,Morgan,283.3168677,63.96011917,1.115856109,2.4176172940000002,78.07380838,17572.0,16153.0,1419.0,8.1,223,1952.0308120000002
Illinois,Moultrie,278.2650388,60.93634656,0.8882646259999999,1.182082373,78.05624735,7857.0,7173.0,684.0,8.7,96,1044.7273910000001
Illinois,Ogle,240.55108700000002,53.89115319,0.667975902,1.045628926,79.37927918,27507.0,24082.0,3425.0,12.5,616,1760.8552730000001
Illinois,Peoria,267.2302419,60.65672505,2.010326655,1.260800093,77.84623266,97678.0,86910.0,10768.0,11.0,14663,9079.313184999999
Illinois,Perry,283.4148818999999,67.41513427,1.589437025,1.574000799,77.29896116,9411.0,8283.0,1128.0,12.0,212,1814.291827
Illinois,Piatt,250.057288,50.93498293,1.285955194,1.500070525,79.12595849,8881.0,8170.0,711.0,8.0,250,2392.344498
Illinois,Pike,228.8242474,66.54496753,0.873115957,1.597055441,78.35040454,8469.0,7787.0,682.0,8.1,0,0.0
Illinois,Pope,290.4602211,67.36451170000001,1.0593113920000001,1.5836911919999999,77.85921918,1901.0,1704.0,197.0,10.4,0,0.0
Illinois,Pulaski,364.8039514,77.25568527,2.578729451,2.241438301,74.54311088,2845.0,2529.0,316.0,11.1,0,0.0
Illinois,Putnam,236.8986466,46.53963362,0.764667078,1.186173519,79.44916655,3306.0,2857.0,449.0,13.6,109,2351.6720600000003
Illinois,Randolph,293.3627737,60.71843122,1.3866524869999999,1.037350443,77.32234732,15203.0,13798.0,1405.0,9.2,170,2038.8582390000001
Illinois,Richland,283.9071081,53.73172636,1.1367203190000001,1.118319754,77.94603512,7275.0,6543.0,732.0,10.1,704,4573.507438000001
Illinois,Rock Island,274.7362242,57.74169357,1.425363774,0.9117145170000001,78.61455078,77840.0,70668.0,7172.0,9.2,9832,7791.425628
Illinois,Saline,352.7713025,83.02292649,1.807503074,1.3092675329999999,74.80668689,12658.0,11404.0,1254.0,9.9,1035,5291.411043
Illinois,Sangamon,276.3946165,62.27149451,1.80090537,1.815344226,77.65219038,107780.0,99740.0,8040.0,7.5,17458,13282.914359999999
Illinois,Schuyler,316.1049233,52.39814084,0.9995218790000001,1.150046543,78.47538935,4229.0,3945.0,284.0,6.7,0,0.0
Illinois,Scott,294.1121927,61.68540483,0.921650368,1.754456333,78.57877104,2710.0,2499.0,211.0,7.8,0,0.0
Illinois,Shelby,277.5952937,49.78965434,0.940231765,1.3502862519999999,79.48044767,11139.0,10042.0,1097.0,9.8,0,0.0
Illinois,Stark,264.8216808,64.10493471,1.091001328,1.296721697,78.17925006,2837.0,2543.0,294.0,10.4,144,2364.53202
Illinois,Stephenson,244.6515046,58.1952796,0.8748648109999999,1.182883649,79.21419983,25080.0,22221.0,2859.0,11.4,2426,9932.852932
Illinois,Tazewell,261.4284222,56.47525329,1.100349981,1.588865669,78.48369139,73081.0,65372.0,7709.0,10.5,3736,5170.5048719999995
Illinois,Union,308.3293383,68.27728323,1.00711174,1.46734136,76.33405206,8112.0,7204.0,908.0,11.2,192,1884.385121
Illinois,Vermilion,324.4931015,82.45195196,1.94931569,2.8230319010000002,76.26316882,37138.0,32854.0,4284.0,11.5,7127,8906.857293000001
Illinois,Wabash,237.9287614,68.46764466,1.189841414,1.206689002,78.13208829,6047.0,5419.0,628.0,10.4,254,3459.0766719999997
Illinois,Warren,327.1399997,60.15684358,1.089329828,2.068285469,78.21295268,9232.0,8543.0,689.0,7.5,0,0.0
Illinois,Washington,335.6084724,44.18102581,0.872241257,0.9699342120000001,78.74268034,8070.0,7417.0,653.0,8.1,291,2855.740922
Illinois,Washington,335.6084724,44.18102581,0.872241257,0.9699342120000001,78.74268034,8070.0,7417.0,653.0,8.1,234,2304.2836039999997
Illinois,Wayne,301.709272,69.87685679,1.2419727790000001,1.418964296,77.82302707,8135.0,7324.0,811.0,10.0,0,0.0
Illinois,White,319.94047689999996,77.58745469,1.267613487,1.526074692,76.79334102,7697.0,7035.0,662.0,8.6,290,3310.1244149999998
Illinois,Whiteside,273.5328685,59.57739237,0.9331045259999999,0.8637796090000001,78.55066173,30420.0,27271.0,3149.0,10.4,2276,5057.552998
Illinois,Will,260.90295699999996,46.01559786,1.230424033,1.1836509240000002,79.47448320000002,366938.0,329028.0,37910.0,10.3,21699,4071.359015
Illinois,Williamson,281.8379958999999,71.66596418,1.36882819,2.352066417,76.65619431,34652.0,31447.0,3205.0,9.2,1564,3713.905775
Indiana,Adams,267.7913883,46.14381644,0.747730421,1.911690136,79.53875364,15118.0,12911.0,2207.0,14.6,280,2005.0125309999999
Indiana,Allen,258.19548619999995,64.40482771,1.718373538,1.729095325,78.17729974,178193.0,159522.0,18671.0,10.5,23617,6687.564421
Indiana,Bartholomew,275.4252909,71.46864019,1.184665144,1.721453533,77.71164074,38446.0,34763.0,3683.0,9.6,5373,7112.223016
Indiana,Benton,282.5859933000001,73.09164633,0.73185283,1.228731273,78.13159591,4284.0,3857.0,427.0,10.0,24,1102.434543
Indiana,Blackford,292.871368,72.10434317,1.121146486,1.909453817,76.61443391,6413.0,5512.0,901.0,14.0,511,3965.5440009999998
Indiana,Boone,278.4829204,64.59887345,1.040972067,0.998685135,78.72411201,28281.0,26091.0,2190.0,7.7,2210,3933.994339
Indiana,Brown,237.671816,60.44779336,0.976730399,1.492799588,79.10640079999997,7450.0,6711.0,739.0,9.9,275,1893.0267780000001
Indiana,Carroll,237.83352459999998,62.13071538,0.8381854,1.329652793,79.41570920000002,10015.0,8953.0,1062.0,10.6,628,3161.179905
Indiana,Cass,292.03992610000006,67.51599476,1.036112305,1.5150778719999998,77.31399106,18725.0,16477.0,2248.0,12.0,2286,5863.041806
Indiana,Clark,323.73497779999997,74.54416211,2.003120312,1.786570671,76.10559796,56018.0,51137.0,4881.0,8.7,8819,8164.380011
Indiana,Clay,334.5018783000001,70.08722878,1.37228825,1.130391933,76.49050561,13005.0,11542.0,1463.0,11.2,386,4652.844744
Indiana,Clinton,313.8131576,69.52834097,1.0305702490000002,1.0610773820000001,77.63560919,16947.0,15123.0,1824.0,10.8,777,4368.60452
Indiana,Crawford,320.1082275,78.23394899,1.022986585,1.43667641,75.8947793,5214.0,4575.0,639.0,12.3,317,2983.5294120000003
Indiana,Daviess,305.9121875,64.57216503,1.279292031,1.20101443,77.0495556,14933.0,14056.0,877.0,5.9,1654,5470.843118
Indiana,Dearborn,257.07390499999997,65.60755888,0.662333806,0.9279409809999999,78.07355213,26096.0,23533.0,2563.0,9.8,273,597.465695
Indiana,Decatur,295.9659086000001,55.72602054,1.288247577,1.3453746309999999,77.6798688,12627.0,11061.0,1566.0,12.4,34,inf
Indiana,Delaware,284.4648711000001,80.78447377,1.718352439,2.101519037,76.8830679,55337.0,49432.0,5905.0,10.7,7634,6671.035959000001
Indiana,Dubois,293.1234909,44.44516232,0.788396689,0.993152548,78.7508804,22056.0,20410.0,1646.0,7.5,638,3131.903196
Indiana,Elkhart,276.43355210000004,59.75616139,1.245973433,1.4092480530000002,78.56214539,90688.0,74478.0,16210.0,17.9,11242,5585.004645
Indiana,Fayette,309.2547204,91.05741617,1.194498248,1.736317488,75.75803539,9852.0,8359.0,1493.0,15.2,2206,15968.15056
Indiana,Floyd,293.94492369999995,70.76189139,1.8533091919999998,1.604916801,76.99071273,37975.0,34731.0,3244.0,8.5,6026,8118.011586
Indiana,Fountain,315.0234365,77.74786031,1.026725773,1.7292220109999998,77.04349865,8407.0,7341.0,1066.0,12.7,101,3087.740752
Indiana,Franklin,237.3369568,52.00573645,0.783680752,1.4400680780000001,78.72610314,11598.0,10381.0,1217.0,10.5,359,1527.009783
Indiana,Fulton,323.1768128,77.60781018,1.063761847,1.447645176,76.78102834,9999.0,8726.0,1273.0,12.7,350,2523.7957890000002
Indiana,Gibson,288.6164273,63.72660598,0.927873811,1.26211691,77.88011629,16738.0,15275.0,1463.0,8.7,520,2143.092648
Indiana,Grant,285.8125642,86.3123918,1.628712837,1.86804429,76.24900598,33063.0,29181.0,3882.0,11.7,4372,6408.583867
Indiana,Greene,335.4487666,71.07550075,1.166107376,1.1457078520000001,76.58180825,15988.0,14627.0,1361.0,8.5,322,1317.135027
Indiana,Hamilton,217.6620022,50.66919925,0.849998657,1.678259608,81.14423834,145126.0,135556.0,9570.0,6.6,6468,3113.687129
Indiana,Hancock,267.5117071,64.99628201,0.96340742,1.5577585969999999,78.60355411,36104.0,33024.0,3080.0,8.5,1762,2559.893071
Indiana,Harrison,253.21473939999998,68.72649799,1.0898194509999999,1.180276817,77.891716,19525.0,17731.0,1794.0,9.2,1042,2784.309534
Indiana,Hendricks,244.8246004,66.57926898,0.944548101,1.4798577019999999,79.73347172,73661.0,68044.0,5617.0,7.6,3602,5109.0024539999995
Indiana,Henry,300.5836208,73.04285203,1.354767434,1.332372505,76.73134161,22785.0,19898.0,2887.0,12.7,3565,7569.002123
Indiana,Howard,293.9333137,71.54290539,1.815018908,1.5581148580000002,77.03128538,35612.0,30352.0,5260.0,14.8,6397,7675.417547
Indiana,Huntington,302.8366791,75.29116973,0.937414615,1.4388277530000002,77.98209694,19731.0,17203.0,2528.0,12.8,1344,3576.941502
Indiana,Jackson,300.718768,74.76644908,1.155117613,1.6697657680000002,76.48557174,21252.0,18886.0,2366.0,11.1,3241,7652.531167
Indiana,Jasper,292.3839142,58.15320376,0.770926042,1.049959455,77.78668133,15686.0,14090.0,1596.0,10.2,580,9228.3214
Indiana,Jay,288.86105289999995,68.27220721,1.015127698,1.354418551,77.08728721,11365.0,10084.0,1281.0,11.3,846,4463.437797
Indiana,Jefferson,345.19151610000006,84.51607721,1.247769148,1.30753289,76.21115627,16573.0,14772.0,1801.0,10.9,46,inf
Indiana,Jennings,300.1296085,93.75717997,1.2889345909999999,1.9506906609999999,75.58577547,13626.0,11773.0,1853.0,13.6,1144,4067.4109369999996
Indiana,Johnson,298.7314836,84.80226715,0.793266025,0.93605664,78.26151762,74520.0,68356.0,6164.0,8.3,7675,5629.63941
Indiana,Knox,365.48906610000006,82.51032524,1.853644019,1.203462305,76.31715787,19814.0,18345.0,1469.0,7.4,2621,7536.806993000001
Indiana,Kosciusko,266.4149418,62.24353751,0.914426317,1.278646191,78.33041976,41388.0,36272.0,5116.0,12.4,2815,3673.2563450000002
