,FIPS_ST,FIPS_CTY,CPOPCRIM,COUNTY,STATE,Crime_Count,Crime_rate
131,5,47,18306,Franklin,Arkansas,720,3933.136676499508
132,5,49,10630,Fulton,Arkansas,311,2925.6820319849485
133,5,51,98925,Garland,Arkansas,13748,13897.397017942887
134,5,53,17899,Grant,Arkansas,754,4212.52583943237
135,5,55,41216,Greene,Arkansas,4278,10379.464285714286
136,5,57,22918,Hempstead,Arkansas,1699,7413.386857491927
137,5,59,8949,Hot Spring,Arkansas,0,0.0
138,5,61,14187,Howard,Arkansas,873,6153.520828927892
139,5,63,34820,Independence,Arkansas,3123,8968.983342906375
140,5,65,13012,Izard,Arkansas,234,1798.3399938518291
141,5,67,16077,Jackson,Arkansas,1444,8981.775206817192
142,5,69,76956,Jefferson,Arkansas,11238,14603.149851863403
143,5,71,25190,Johnson,Arkansas,1152,4573.243350535927
144,5,73,7649,Lafayette,Arkansas,376,4915.675251666885
145,5,75,16839,Lawrence,Arkansas,561,3331.5517548548014
146,5,77,10646,Lee,Arkansas,537,5044.1480368213415
147,5,79,12442,Lincoln,Arkansas,313,2515.6727214274233
148,5,81,12771,Little River,Arkansas,506,3962.1016365202413
149,5,83,22663,Logan,Arkansas,1145,5052.287870096633
150,5,85,63983,Lonoke,Arkansas,4111,6425.144178922526
151,5,87,13428,Madison,Arkansas,215,1601.131963062258
152,5,89,16911,Marion,Arkansas,640,3784.518952161315
153,5,91,30348,Miller,Arkansas,4335,14284.302095689996
154,5,93,46467,Mississippi,Arkansas,5373,11563.044741429401
155,5,95,8384,Monroe,Arkansas,377,4496.660305343511
156,5,97,9059,Montgomery,Arkansas,50,551.9372999227287
157,5,99,9112,Nevada,Arkansas,355,3895.9613696224756
158,5,101,8293,Newton,Arkansas,311,3750.1507295309293
159,5,103,25566,Ouachita,Arkansas,1665,6512.555738089651
160,5,105,10367,Perry,Arkansas,298,2874.505642905373
161,5,107,13023,Phillips,Arkansas,2066,15864.240190432312
162,5,109,10583,Pike,Arkansas,258,2437.872058962487
163,5,111,24720,Poinsett,Arkansas,1814,7338.1877022653725
164,5,113,20337,Polk,Arkansas,889,4371.342872596745
165,5,115,60830,Pope,Arkansas,4526,7440.40769357225
166,5,117,7832,Prairie,Arkansas,243,3102.655771195097
167,5,119,379980,Pulaski,Arkansas,62815,16531.133217537765
168,5,121,18203,Randolph,Arkansas,296,1626.1055869911552
169,5,123,26131,St Francis,Arkansas,3410,13049.634533695611
170,5,125,45849,Saline,Arkansas,4361,9511.657833322428
171,5,127,10924,Scott,Arkansas,480,4393.994873672647
172,5,129,8056,Searcy,Arkansas,113,1402.6812313803377
173,5,131,122813,Sebastian,Arkansas,12689,10331.968114124726
174,5,133,16674,Sevier,Arkansas,1034,6201.271440566151
175,5,135,9035,Sharp,Arkansas,458,5069.175428887659
176,5,137,12203,Stone,Arkansas,358,2933.7048266819634
177,5,139,41261,Union,Arkansas,4226,10242.117253580864
178,5,141,16682,Van Buren,Arkansas,597,3578.7075890181036
179,5,143,201219,Washington,Arkansas,13996,6955.605583965729
180,5,145,76021,White,Arkansas,5513,7251.943541916049
181,5,147,3730,Woodruff,Arkansas,152,4075.067024128686
182,5,149,22157,Yell,Arkansas,931,4201.832378029517
183,6,1,1471974,Alameda,California ,135531,9207.431653004742
184,6,3,1043,Alpine,California ,150,14381.591562799616
185,6,5,38462,Amador,California ,1928,5012.739847121835
186,6,7,221473,Butte,California ,14621,6601.707657366812
187,6,9,47418,Calaveras,California ,1752,3694.799443249399
188,6,11,21413,Colusa,California ,1175,5487.320786438145
189,6,13,1034973,Contra Costa,California ,70857,6846.265554753602
190,6,15,29185,Del Norte,California ,1507,5163.611444235052
191,6,17,177704,El Dorado,California ,6357,3577.297078287489
192,6,19,918710,Fresno,California ,80960,8812.356456335514
193,6,21,28344,Glenn,California ,1240,4374.82359582275
194,6,23,128844,Humboldt,California ,9223,7158.26891434603
195,6,25,165988,Imperial,California ,12508,7535.484492854905
196,6,27,16993,Inyo,California ,701,4125.228035073265
197,6,29,814516,Kern,California ,73263,8994.66677143236
198,6,31,151368,Kings,California ,8292,5478.0402727128585
199,6,33,65384,Lake,California ,4045,6186.528814388841
200,6,35,34549,Lassen,California ,913,2642.6235202176617
201,6,37,9863786,Los Angeles,California ,595982,6042.122162828756
202,6,39,150856,Madera,California ,7728,5122.7660815612235
203,6,41,248066,Marin,California ,11929,4808.800883635807
204,6,43,18008,Mariposa,California ,687,3814.971123944914
205,6,45,85905,Mendocino,California ,3782,4402.537686979803
206,6,47,249432,Merced,California ,20026,8028.641072516758
207,6,49,9127,Modoc,California ,261,2859.647200613564
208,6,51,12717,Mono,California ,915,7195.093182354329
209,6,53,407403,Monterey,California ,26734,6562.052807662191
210,6,55,133996,Napa,California ,7405,5526.284366697513
211,6,57,97306,Nevada,California ,3507,3604.0943004542373
212,6,59,3017883,Orange,California ,136723,4530.427455272455
213,6,61,352670,Placer,California ,17334,4915.0764170470975
214,6,63,20152,Plumas,California ,910,4515.680825724494
215,6,65,2163913,Riverside,California ,136820,6322.805029592225
216,6,67,1408817,Sacramento,California ,122580,8700.917152476155
217,6,69,54609,San Benito,California ,2718,4977.201560182388
218,6,71,2044304,San Bernardino,California ,136846,6694.014197497046
219,6,73,3010824,San Diego,California ,165420,5494.177009350265
220,6,75,809755,San Francisco,California ,83044,10255.44763539589
221,6,77,682784,San Joaquin,California ,68643,10053.39902516755
222,6,79,266382,San Luis Obispo,California ,13430,5041.63194209819
223,6,81,710707,San Mateo,California ,35813,5039.066732141375
224,6,83,404613,Santa Barbara,California ,21681,5358.453633471984
225,6,85,1767336,Santa Clara,California ,95937,5428.339602656201
226,6,87,251964,Santa Cruz,California ,20615,8181.7243733231735
227,6,89,181512,Shasta,California ,11867,6537.859755828817
228,6,91,3220,Sierra,California ,113,3509.3167701863354
229,6,93,44422,Siskiyou,California ,1981,4459.502048534509
230,6,95,407294,Solano,California ,30784,7558.176648808969
231,6,97,465831,Sonoma,California ,22819,4898.557631415685
232,6,99,516191,Stanislaus,California ,48969,9486.604764515461
233,6,101,93466,Sutter,California ,4879,5220.080029101491
234,6,103,61968,Tehama,California ,3495,5640.007745933385
235,6,105,14421,Trinity,California ,348,2413.1474932390265
236,6,107,431712,Tulare,California ,35913,8318.740271291974
237,6,109,55563,Tuolumne,California ,2927,5267.8941021903065
238,6,111,799696,Ventura,California ,34813,4353.279246113523
239,6,113,200326,Yolo,California ,12707,6343.160648143526
240,6,115,74386,Yuba,California ,3577,4808.700561933697
241,8,1,441517,Adams,Colorado ,31738,7188.398181723467
242,8,3,15494,Alamosa,Colorado ,1304,8416.161094617271
243,8,5,562660,Arapahoe,Colorado ,35779,6358.902356662993
244,8,7,13000,Archuleta,Colorado ,448,3446.153846153846
245,8,9,3773,Baca,Colorado ,58,1537.2382719321495
246,8,11,5907,Bent,Colorado ,126,2133.0624682579987
247,8,13,296153,Boulder,Colorado ,15829,5344.872413921183
248,8,14,56991,Broomfield,Colorado ,2345,4114.684774789002
249,8,15,17101,Chaffee,Colorado ,621,3631.366586749313
250,8,17,1707,Cheyenne,Colorado ,6,351.493848857645
251,8,19,7860,Clear Creek,Colorado ,333,4236.641221374046
252,8,21,0,Conejos,Colorado ,0,
253,8,23,0,Costilla,Colorado ,0,
254,8,25,6442,Crowley,Colorado ,2,31.04625892579944
255,8,27,4064,Custer,Colorado ,112,2755.9055118110236
256,8,29,31330,Delta,Colorado ,1611,5142.036386849664
257,8,31,604680,Denver,Colorado ,49215,8139.015677713832
258,8,33,2006,Dolores,Colorado ,38,1894.3170488534395
259,8,35,295326,Douglas,Colorado ,7224,2446.1104000325063
260,8,37,53719,Eagle,Colorado ,2454,4568.21608741786
261,8,39,22622,Elbert,Colorado ,199,879.6746529926619
262,8,41,605397,El Paso,Colorado ,41504,6855.6666121569815
263,8,43,47475,Fremont,Colorado ,1698,3576.619273301738
264,8,45,26884,Garfield,Colorado ,1975,7346.377027228091
265,8,47,5201,Gilpin,Colorado ,486,9344.356854451067
266,8,49,13956,Grand,Colorado ,664,4757.810260819719
267,8,51,15305,Gunnison,Colorado ,1149,7507.350539039529
268,8,53,847,Hinsdale,Colorado ,18,2125.1475796930345
269,8,55,4168,Huerfano,Colorado ,10,239.92322456813818
270,8,57,1325,Jackson,Colorado ,36,2716.9811320754716
271,8,59,535007,Jefferson,Colorado ,33395,6241.9744040732185
272,8,61,1294,Kiowa,Colorado ,0,0.0
273,8,63,7242,Kit Carson,Colorado ,265,3659.210162938415
274,8,65,8027,Lake,Colorado ,184,2292.2636103151863
275,8,67,51318,La Plata,Colorado ,2623,5111.267001831716
276,8,69,298107,Larimer,Colorado ,18224,6113.2412187570235
277,8,71,16164,Las Animas,Colorado ,656,4058.401385795595
278,8,73,4487,Lincoln,Colorado ,33,735.4579897481614
279,8,75,20970,Logan,Colorado ,884,4215.546018121126
280,8,77,146172,Mesa,Colorado ,9907,6777.631830993624
281,8,79,979,Mineral,Colorado ,4,408.58018386108273
282,8,81,13941,Moffat,Colorado ,724,5193.314683308227
283,8,83,25602,Montezuma,Colorado ,1326,5179.282868525896
284,8,85,41465,Montrose,Colorado ,2313,5578.198480646329
285,8,87,27913,Morgan,Colorado ,794,2844.552717371834
286,8,89,18181,Otero,Colorado ,954,5247.236125625654
287,8,91,3852,Ouray,Colorado ,96,2492.2118380062307
288,8,93,17300,Park,Colorado ,246,1421.9653179190752
289,8,95,4486,Phillips,Colorado ,84,1872.4921979491753
290,8,97,15579,Pitkin,Colorado ,1016,6521.599589190577
291,8,99,12999,Prowers,Colorado ,320,2461.727825217324
292,8,101,158754,Pueblo,Colorado ,11377,7166.433601673029
293,8,103,6393,Rio Blanco,Colorado ,188,2940.7164085718755
294,8,105,11024,Rio Grande,Colorado ,358,3247.4600870827285
295,8,107,22589,Routt,Colorado ,1161,5139.669750763645
296,8,109,7202,Saguache,Colorado ,133,1846.709247431269
297,8,111,552,San Juan,Colorado ,32,5797.101449275362
298,8,113,7678,San Miguel,Colorado ,304,3959.36441781714
299,8,115,2319,Sedgwick,Colorado ,38,1638.6373436826216
300,8,117,26278,Summit,Colorado ,1995,7591.901971230687
301,8,119,21813,Teller,Colorado ,541,2480.172374272223
302,8,121,4458,Washington,Colorado ,150,3364.7375504710635
303,8,123,253760,Weld,Colorado ,13385,5274.668978562421
304,8,125,9669,Yuma,Colorado ,126,1303.1337263419175
305,9,1,878051,Fairfield,Connecticut,40256,4584.699522009541
306,9,3,856536,Hartford,Connecticut,54712,6387.589079735119
307,9,5,116447,Litchfield,Connecticut,4314,3704.6896871538124
308,9,7,108643,Middlesex,Connecticut,5432,4999.861933120404
309,9,9,794705,New Haven,Connecticut,59423,7477.365814987952
310,9,11,138611,New London,Connecticut,8290,5980.766317247549
311,9,13,42324,Tolland,Connecticut,1667,3938.6636423778473
312,9,15,41207,Windham,Connecticut,1959,4754.04664256073
313,10,1,159218,Kent,Delaware,13601,8542.37586202565
314,10,3,533773,New Castle,Delaware,42665,7993.098189679883
315,10,5,192131,Sussex,Delaware,14828,7717.650977718328
316,11,1,599657,District of Columbia,District of Columbia,73223,12210.81384858344
317,12,1,241070,Alachua,Florida,25710,10664.952088604969
318,12,3,26388,Baker,Florida,885,3353.7971805366074
319,12,5,164328,Bay,Florida,16324,9933.790954676015
320,12,7,29099,Bradford,Florida,1577,5419.430220969793
321,12,9,538696,Brevard,Florida,43244,8027.533154135171
322,12,11,1749470,Broward,Florida,156368,8938.021229286584
323,12,13,13563,Calhoun,Florida,234,1725.2820172528202
324,12,15,149640,Charlotte,Florida,9248,6180.165731087945
325,12,17,142932,Citrus,Florida,7234,5061.147958469762
326,12,19,188595,Clay,Florida,11380,6034.094223070601
327,12,21,320093,Collier,Florida,13840,4323.743412070867
328,12,23,70003,Columbia,Florida,5195,7421.110523834693
329,12,27,33887,De Soto,Florida,2916,8605.069790775224
330,12,29,14956,Dixie,Florida,1360,9093.34046536507
331,12,31,851669,Duval,Florida,104824,12308.068040518088
332,12,33,301177,Escambia,Florida,31053,10310.548282239348
333,12,35,96615,Flagler,Florida,5180,5361.48631164933
334,12,37,11269,Franklin,Florida,655,5812.405714792794
335,12,39,40582,Gadsden,Florida,2588,6377.2115716327435
336,12,41,17360,Gilchrist,Florida,592,3410.138248847926
337,12,43,11144,Glades,Florida,503,4513.639626704953
338,12,45,15653,Gulf,Florida,498,3181.498754232415
339,12,47,14339,Hamilton,Florida,799,5572.215635678917
340,12,49,28860,Hardee,Florida,1774,6146.916146916147
341,12,51,39467,Hendry,Florida,3212,8138.444776648846
342,12,53,175317,Hernando,Florida,11714,6681.611024601151
343,12,55,100624,Highlands,Florida,6358,6318.572110033392
344,12,57,1191761,Hillsborough,Florida,100150,8403.53057366368
345,12,59,19246,Holmes,Florida,617,3205.8609581211676
346,12,61,133420,Indian River,Florida,8974,6726.128016789087
347,12,63,48671,Jackson,Florida,2318,4762.589632429989
348,12,65,14613,Jefferson,Florida,645,4413.878053787723
349,12,67,8058,Lafayette,Florida,200,2482.005460412013
350,12,69,317256,Lake,Florida,18307,5770.418841566432
351,12,71,607216,Lee,Florida,41090,6766.949487497036
352,12,73,264478,Leon,Florida,25728,9727.841257117794
353,12,75,39685,Levy,Florida,3048,7680.48381000378
354,12,77,0,Liberty,Florida,0,
355,12,79,18745,Madison,Florida,1370,7308.615630834889
356,12,81,319062,Manatee,Florida,31666,9924.716826196789
357,12,83,335426,Marion,Florida,20795,6199.579042769493
358,12,85,138768,Martin,Florida,8397,6051.106883431338
359,12,86,2482417,Miami-Dade,Florida,285296,11492.670248390983
360,12,87,70854,Monroe,Florida,8891,12548.338837609732
361,12,89,70668,Nassau,Florida,4262,6031.018282673912
362,12,91,179103,Okaloosa,Florida,11419,6375.660932536027
363,12,93,40526,Okeechobee,Florida,3242,7999.802595864383
364,12,95,1083950,Orange,Florida,127629,11774.436090225563
365,12,97,273717,Osceola,Florida,23404,8550.437130320734
366,12,99,1269333,Palm Beach,Florida,120181,9468.043452742502
367,12,101,482994,Pasco,Florida,35228,7293.672385164205
368,12,103,900890,Pinellas,Florida,98462,10929.414245912374
369,12,105,580573,Polk,Florida,48650,8379.652515704312
370,13,1,18029,Appling,Georgia,1113,6173.387320428199
371,13,3,3505,Atkinson,Georgia,300,8559.201141226818
372,13,5,10431,Bacon,Georgia,522,5004.3140638481445
373,13,7,3762,Baker,Georgia,209,5555.555555555556
374,13,9,46732,Baldwin,Georgia,4599,9841.222288795685
375,13,11,16956,Banks,Georgia,1332,7855.626326963907
376,13,13,73014,Barrow,Georgia,4776,6541.211274550086
377,13,15,96050,Bartow,Georgia,7842,8164.497657470067
378,13,17,8409,Ben Hill,Georgia,404,4804.376263527173
379,13,19,16382,Berrien,Georgia,1008,6153.094860212428
380,13,21,154514,Bibb,Georgia,21200,13720.439571818735
381,13,23,12744,Bleckley,Georgia,940,7376.020087884495
382,13,25,15539,Brantley,Georgia,620,3989.960743934616
383,13,27,15728,Brooks,Georgia,1448,9206.510681586979
384,13,29,32025,Bryan,Georgia,1962,6126.463700234192
385,13,31,68877,Bulloch,Georgia,6089,8840.396649099119
386,13,33,21511,Burke,Georgia,2747,12770.210589930733
387,13,35,24900,Butts,Georgia,1444,5799.196787148594
388,13,37,6238,Calhoun,Georgia,173,2773.3247835844822
389,13,39,46503,Camden,Georgia,3237,6960.841236049287
390,13,43,10650,Candler,Georgia,680,6384.976525821597
391,13,45,116457,Carroll,Georgia,9113,7825.20586997776
392,13,47,63656,Catoosa,Georgia,4069,6392.170415985925
393,13,49,10866,Charlton,Georgia,557,5126.0813546843365
394,13,51,252175,Chatham,Georgia,28090,11139.089917715872
395,13,53,0,Chattahoochee,Georgia,0,
396,13,55,21246,Chattooga,Georgia,851,4005.459851266121
397,13,57,218258,Cherokee,Georgia,6086,2788.4430353068387
398,13,59,115741,Clarke,Georgia,13204,11408.230445563802
399,13,61,3203,Clay,Georgia,6,187.32438339057134
400,13,63,276732,Clayton,Georgia,29801,10768.902765130162
401,13,65,4204,Clinch,Georgia,94,2235.965746907707
402,13,67,705231,Cobb,Georgia,40678,5768.039124769047
403,13,69,39221,Coffee,Georgia,4279,10909.971698834808
404,13,71,16978,Colquitt,Georgia,2908,17128.04806219814
405,13,73,112725,Columbia,Georgia,5281,4684.852517187846
406,13,75,13879,Cook,Georgia,916,6599.899128179264
407,13,77,126677,Coweta,Georgia,5958,4703.300520220719
408,13,79,12463,Crawford,Georgia,931,7470.111530129182
409,13,81,22084,Crisp,Georgia,2989,13534.68574533599
410,13,83,16181,Dade,Georgia,699,4319.8813423150605
411,13,85,22654,Dawson,Georgia,881,3888.9379359053587
412,13,87,28760,Decatur,Georgia,2190,7614.7426981919325
413,13,89,744994,De Kalb,Georgia,86389,11595.932316233419
414,13,91,17844,Dodge,Georgia,1811,10149.069715310468
415,13,93,7807,Dooly,Georgia,420,5379.787370308697
416,13,95,95314,Dougherty,Georgia,12504,13118.744360744486
417,13,97,132021,Douglas,Georgia,8644,6547.443209792382
418,13,99,11338,Early,Georgia,592,5221.379431998588
419,13,101,4077,Echols,Georgia,101,2477.3117488349276
420,13,103,53708,Effingham,Georgia,1324,2465.1820957771656
421,13,105,20402,Elbert,Georgia,2200,10783.25654347613
422,13,107,12265,Emanuel,Georgia,622,5071.3412148389725
423,13,109,11721,Evans,Georgia,850,7251.940960668884
424,13,111,21784,Fannin,Georgia,1099,5044.987146529563
425,13,113,107718,Fayette,Georgia,3621,3361.5551718375764
426,13,115,96145,Floyd,Georgia,7146,7432.523792188882
427,13,117,177188,Forsyth,Georgia,4814,2716.888276858478
428,13,119,21147,Franklin,Georgia,1094,5173.310635078262
429,13,121,1035101,Fulton,Georgia,128759,12439.269211410288
430,13,123,28999,Gilmer,Georgia,1182,4076.002620780027
431,13,125,2042,Glascock,Georgia,70,3428.011753183154
432,13,127,76518,Glynn,Georgia,9477,12385.321100917432
433,13,129,53591,Gordon,Georgia,3524,6575.730999608142
434,13,131,25171,Grady,Georgia,962,3821.8584879424734
435,13,133,15703,Greene,Georgia,951,6056.167611284468
436,13,135,810933,Gwinnett,Georgia,50974,6285.846056332644
437,13,137,41874,Habersham,Georgia,1791,4277.117065482161
438,13,139,189639,Hall,Georgia,9731,5131.328471464203
439,13,141,9333,Hancock,Georgia,284,3042.965820207865
440,13,143,29221,Haralson,Georgia,1961,6710.927072995449
441,13,145,29428,Harris,Georgia,832,2827.2393638711433
442,13,147,24243,Hart,Georgia,1418,5849.111083611764
443,13,149,11469,Heard,Georgia,464,4045.688377365071
444,13,151,200565,Henry,Georgia,11446,5706.878069453794
445,13,153,135248,Houston,Georgia,11467,8478.498757837453
446,13,155,10181,Irwin,Georgia,596,5854.04184264807
447,13,157,64044,Jackson,Georgia,3057,4773.280869402286
448,13,159,14070,Jasper,Georgia,558,3965.88486140725
449,13,161,13514,Jeff Davis,Georgia,1457,10781.411869172709
450,13,163,15968,Jefferson,Georgia,1345,8423.09619238477
451,13,165,3445,Jenkins,Georgia,250,7256.894049346879
452,13,167,5573,Johnson,Georgia,152,2727.435851426521
453,13,169,27882,Jones,Georgia,1152,4131.697869593286
454,13,171,16353,Lamar,Georgia,1185,7246.376811594203
455,13,173,5744,Lanier,Georgia,172,2994.4289693593314
456,13,175,47967,Laurens,Georgia,4545,9475.264244167865
457,13,177,33787,Lee,Georgia,1165,3448.071743570012
458,13,179,57926,Liberty,Georgia,5311,9168.59441356213
459,13,181,8008,Lincoln,Georgia,710,8866.133866133865
460,13,183,11530,Long,Georgia,693,6010.40763226366
461,13,185,104533,Lowndes,Georgia,8755,8375.34558464791
462,13,187,27682,Lumpkin,Georgia,1214,4385.5212773643525
463,13,189,21716,McDuffie,Georgia,1496,6888.929821329895
