,FIPS_ST,FIPS_CTY,CPOPCRIM,COUNTY,STATE,Crime_Count,Crime_rate
123,5,31,98688,Craighead,Arkansas,8236,8345.492866407263
124,5,33,62179,Crawford,Arkansas,3563,5730.230463661365
125,5,35,50717,Crittenden,Arkansas,8622,17000.216889800264
126,5,37,17848,Cross,Arkansas,1011,5664.500224114747
127,5,39,8103,Dallas,Arkansas,541,6676.539553251882
128,5,41,9152,Desha,Arkansas,696,7604.895104895106
129,5,43,18537,Drew,Arkansas,1332,7185.628742514969
130,5,45,116784,Faulkner,Arkansas,8997,7703.96629675298
131,5,47,18116,Franklin,Arkansas,937,5172.223448884964
132,5,49,12343,Fulton,Arkansas,423,3427.043668476059
133,5,51,97493,Garland,Arkansas,11220,11508.518560306893
134,5,53,18056,Grant,Arkansas,872,4829.419583517944
135,5,55,42882,Greene,Arkansas,3959,9232.311925749733
136,5,57,22627,Hempstead,Arkansas,2294,10138.330313342467
137,5,59,10346,Hot Spring,Arkansas,329,3179.9729364005416
138,5,61,13939,Howard,Arkansas,927,6650.405337542148
139,5,63,37001,Independence,Arkansas,3545,9580.822139942164
140,5,65,13470,Izard,Arkansas,777,5768.374164810691
141,5,67,17934,Jackson,Arkansas,1818,10137.16962194714
142,5,69,76535,Jefferson,Arkansas,9369,12241.458156399034
143,5,71,25840,Johnson,Arkansas,1561,6041.021671826626
144,5,73,2943,Lafayette,Arkansas,133,4519.198097179748
145,5,75,17243,Lawrence,Arkansas,428,2482.1666763324247
146,5,77,10365,Lee,Arkansas,546,5267.727930535456
147,5,79,14059,Lincoln,Arkansas,300,2133.864428479977
148,5,81,13045,Little River,Arkansas,545,4177.845917976236
149,5,83,22375,Logan,Arkansas,1087,4858.100558659218
150,5,85,69604,Lonoke,Arkansas,4716,6775.472673984254
151,5,87,13469,Madison,Arkansas,361,2680.2286732496846
152,5,89,16636,Marion,Arkansas,735,4418.129358018755
153,5,91,43925,Miller,Arkansas,5266,11988.616960728514
154,5,93,46140,Mississippi,Arkansas,5245,11367.576939748591
155,5,95,8106,Monroe,Arkansas,450,5551.443375277572
156,5,97,9469,Montgomery,Arkansas,32,337.94487274263383
157,5,99,9051,Nevada,Arkansas,423,4673.516738481936
158,5,101,8295,Newton,Arkansas,48,578.6618444846293
159,5,103,25978,Ouachita,Arkansas,1618,6228.347062899376
160,5,105,10444,Perry,Arkansas,402,3849.099961700498
161,5,107,13324,Phillips,Arkansas,2250,16886.82077454218
162,5,109,11302,Pike,Arkansas,216,1911.1661652804812
163,5,111,24607,Poinsett,Arkansas,1493,6067.379201040354
164,5,113,20688,Polk,Arkansas,1300,6283.836040216551
165,5,115,62568,Pope,Arkansas,4075,6512.91394962281
166,5,117,8651,Prairie,Arkansas,297,3433.1291180210383
167,5,119,387762,Pulaski,Arkansas,61404,15835.48671607842
168,5,121,18085,Randolph,Arkansas,136,752.0044235554327
169,5,123,28076,St Francis,Arkansas,3465,12341.501638410029
170,5,125,109942,Saline,Arkansas,7058,6419.748594713576
171,5,127,11315,Scott,Arkansas,725,6407.423773751657
172,5,129,8067,Searcy,Arkansas,99,1227.2220156191893
173,5,131,127610,Sebastian,Arkansas,12100,9482.015516025389
174,5,133,17359,Sevier,Arkansas,885,5098.219943545135
175,5,135,8485,Sharp,Arkansas,480,5657.041838538597
176,5,137,12651,Stone,Arkansas,484,3825.7845229626114
177,5,139,39722,Union,Arkansas,3271,8234.731383112632
178,5,141,17148,Van Buren,Arkansas,733,4274.55096804292
179,5,143,208309,Washington,Arkansas,15210,7301.652833050901
180,5,145,78464,White,Arkansas,5436,6928.017944535074
181,5,147,3930,Woodruff,Arkansas,148,3765.90330788804
182,5,149,22144,Yell,Arkansas,1048,4732.658959537573
183,6,1,1544062,Alameda,California ,148397,9610.818736553325
184,6,3,1112,Alpine,California ,102,9172.661870503596
185,6,5,38305,Amador,California ,1856,4845.320454248793
186,6,7,222309,Butte,California ,12748,5734.360732134101
187,6,9,45470,Calaveras,California ,2502,5502.529140092369
188,6,11,21749,Colusa,California ,1204,5535.8867074348245
189,6,13,1075982,Contra Costa,California ,74506,6924.465279158945
190,6,15,28925,Del Norte,California ,1690,5842.696629213483
191,6,17,182616,El Dorado,California ,6802,3724.7557716738947
192,6,19,942367,Fresno,California ,94329,10009.794485587887
193,6,21,28389,Glenn,California ,1627,5731.093028990102
194,6,23,136011,Humboldt,California ,10526,7739.079927358816
195,6,25,170868,Imperial,California ,13538,7923.075122316642
196,6,27,18649,Inyo,California ,816,4375.569735642662
197,6,29,859608,Kern,California ,80063,9313.896566807196
198,6,31,155191,Kings,California ,8448,5443.614642601697
199,6,33,64919,Lake,California ,4627,7127.343304733591
200,6,35,34517,Lassen,California ,1335,3867.6594142016975
201,6,37,9980757,Los Angeles,California ,555854,5569.25692109326
202,6,39,154343,Madera,California ,9913,6422.707864950143
203,6,41,257396,Marin,California ,11204,4352.82599574197
204,6,43,18360,Mariposa,California ,816,4444.444444444444
205,6,45,88365,Mendocino,California ,4222,4777.909805918633
206,6,47,262308,Merced,California ,23931,9123.244430211811
207,6,49,9605,Modoc,California ,447,4653.826132222801
208,6,51,14442,Mono,California ,605,4189.170475003462
209,6,53,425810,Monterey,California ,24392,5728.37650595336
210,6,55,139368,Napa,California ,6707,4812.4390103897595
211,6,57,99526,Nevada,California ,4186,4205.936137290759
212,6,59,3084081,Orange,California ,149518,4848.056844162004
213,6,61,360450,Placer,California ,15147,4202.247191011236
214,6,63,19948,Plumas,California ,1090,5464.206938038901
215,6,65,2260388,Riverside,California ,150571,6661.29000861799
216,6,67,1449422,Sacramento,California ,113216,7811.113671518716
217,6,69,56592,San Benito,California ,2492,4403.449250777495
218,6,71,2084529,San Bernardino,California ,144629,6938.210022503885
219,6,73,3169187,San Diego,California ,163272,5151.857558421134
220,6,75,820363,San Francisco,California ,92035,11218.814110338959
221,6,77,702670,San Joaquin,California ,71184,10130.502227219036
222,6,79,274491,San Luis Obispo,California ,14403,5247.166573767446
223,6,81,733952,San Mateo,California ,32332,4405.192710149982
224,6,83,430836,Santa Barbara,California ,23668,5493.5056494814735
225,6,85,1826156,Santa Clara,California ,106180,5814.399207953757
226,6,87,266749,Santa Cruz,California ,19543,7326.362985428249
227,6,89,179423,Shasta,California ,15191,8466.584551590375
228,6,91,3142,Sierra,California ,145,4614.894971355824
229,6,93,44920,Siskiyou,California ,1848,4113.9804096170965
230,6,95,420333,Solano,California ,30190,7182.400620460444
231,6,97,492642,Sonoma,California ,20674,4196.556525834176
232,6,99,523330,Stanislaus,California ,49989,9552.099057955784
233,6,101,95799,Sutter,California ,6315,6591.926846835562
234,6,103,64191,Tehama,California ,3727,5806.10989079466
235,6,105,13850,Trinity,California ,416,3003.610108303249
236,6,107,453419,Tulare,California ,35025,7724.643210805017
237,6,109,55463,Tuolumne,California ,2615,4714.854948343941
238,6,111,839484,Ventura,California ,35298,4204.725760109782
239,6,113,203928,Yolo,California ,13130,6438.5469381350285
240,6,115,73251,Yuba,California ,4623,6311.176639226767
241,8,1,457686,Adams,Colorado ,28909,6316.339149547944
242,8,3,15927,Alamosa,Colorado ,646,4056.0055252087645
243,8,5,593040,Arapahoe,Colorado ,35756,6029.272898961284
244,8,7,12179,Archuleta,Colorado ,447,3670.252073240824
245,8,9,3848,Baca,Colorado ,34,883.5758835758836
246,8,11,6336,Bent,Colorado ,206,3251.2626262626263
247,8,13,302030,Boulder,Colorado ,14400,4767.738304141973
248,8,14,58145,Broomfield,Colorado ,2502,4303.035514661622
249,8,15,18180,Chaffee,Colorado ,567,3118.8118811881186
250,8,17,1902,Cheyenne,Colorado ,45,2365.930599369085
251,8,19,9137,Clear Creek,Colorado ,354,3874.3570099595054
252,8,21,8406,Conejos,Colorado ,109,1296.6928384487271
253,8,23,3713,Costilla,Colorado ,38,1023.4311877188258
254,8,25,5815,Crowley,Colorado ,26,447.1195184866724
255,8,27,4263,Custer,Colorado ,113,2650.715458597232
256,8,29,30872,Delta,Colorado ,1219,3948.5618035760563
257,8,31,628545,Denver,Colorado ,55274,8793.96065516391
258,8,33,2084,Dolores,Colorado ,54,2591.1708253358925
259,8,35,296209,Douglas,Colorado ,6677,2254.151629423819
260,8,37,52571,Eagle,Colorado ,1867,3551.3876471819062
261,8,39,22865,Elbert,Colorado ,238,1040.89219330855
262,8,41,644965,El Paso,Colorado ,48099,7457.613979053126
263,8,43,48002,Fremont,Colorado ,1946,4053.997750093746
264,8,45,47749,Garfield,Colorado ,2189,4584.389201868102
265,8,47,5543,Gilpin,Colorado ,483,8713.69294605809
266,8,49,1852,Grand,Colorado ,100,5399.5680345572355
267,8,51,15621,Gunnison,Colorado ,712,4557.966839510915
268,8,53,841,Hinsdale,Colorado ,20,2378.1212841854936
269,8,55,6610,Huerfano,Colorado ,364,5506.807866868381
270,8,57,1389,Jackson,Colorado ,17,1223.9020878329734
271,8,59,547353,Jefferson,Colorado ,32369,5913.733915772819
272,8,61,1453,Kiowa,Colorado ,6,412.9387474191329
273,8,63,8255,Kit Carson,Colorado ,258,3125.3785584494244
274,8,65,7530,Lake,Colorado ,156,2071.7131474103585
275,8,67,52635,La Plata,Colorado ,1860,3533.7703049301795
276,8,69,309752,Larimer,Colorado ,16719,5397.543841524833
277,8,71,15245,Las Animas,Colorado ,370,2427.025254181699
278,8,73,5529,Lincoln,Colorado ,149,2694.8815337312353
279,8,75,22932,Logan,Colorado ,1149,5010.465724751439
280,8,77,148399,Mesa,Colorado ,9553,6437.374914925302
281,8,79,718,Mineral,Colorado ,2,278.5515320334262
282,8,81,13637,Moffat,Colorado ,606,4443.792623010926
283,8,83,25794,Montezuma,Colorado ,941,3648.135225246181
284,8,85,41578,Montrose,Colorado ,2009,4831.88224541825
285,8,87,28565,Morgan,Colorado ,1048,3668.82548573429
286,8,89,18684,Otero,Colorado ,692,3703.7037037037035
287,8,91,3496,Ouray,Colorado ,58,1659.0389016018305
288,8,93,16312,Park,Colorado ,184,1128.0039234919077
289,8,95,4460,Phillips,Colorado ,32,717.4887892376681
290,8,97,17339,Pitkin,Colorado ,856,4936.84756906396
291,8,99,12723,Prowers,Colorado ,674,5297.492729702114
292,8,101,162766,Pueblo,Colorado ,16485,10128.036567833577
293,8,103,6876,Rio Blanco,Colorado ,186,2705.061082024433
294,8,105,12121,Rio Grande,Colorado ,499,4116.822044385777
295,8,107,22674,Routt,Colorado ,843,3717.914792273088
296,8,109,6314,Saguache,Colorado ,199,3151.7263224580297
297,8,111,702,San Juan,Colorado ,34,4843.304843304843
298,8,113,7594,San Miguel,Colorado ,242,3186.726362918093
299,8,115,2397,Sedgwick,Colorado ,50,2085.9407592824364
300,8,117,28359,Summit,Colorado ,1799,6343.665150393173
301,8,119,23679,Teller,Colorado ,585,2470.543519574306
302,8,121,4836,Washington,Colorado ,187,3866.832092638544
303,8,123,247841,Weld,Colorado ,12299,4962.455768012556
304,8,125,10240,Yuma,Colorado ,114,1113.28125
305,9,1,910707,Fairfield,Connecticut,38157,4189.821753868148
306,9,3,874063,Hartford,Connecticut,50616,5790.886926914879
307,9,5,118014,Litchfield,Connecticut,4990,4228.3118951988745
308,9,7,108152,Middlesex,Connecticut,4048,3742.8803905614323
309,9,9,809772,New Haven,Connecticut,55584,6864.154354559061
310,9,11,146391,New London,Connecticut,7911,5404.020738979855
311,9,13,41668,Tolland,Connecticut,1662,3988.6723624844003
312,9,15,42816,Windham,Connecticut,1812,4232.062780269058
313,10,1,166643,Kent,Delaware,14378,8628.0251795755
314,10,3,547920,New Castle,Delaware,42342,7727.770477441963
315,10,5,202529,Sussex,Delaware,15022,7417.209387297621
316,11,1,632323,District of Columbia,District of Columbia,77297,12224.290433844728
317,12,1,252767,Alachua,Florida,20303,8032.298519980852
318,12,3,27524,Baker,Florida,722,2623.1652376108127
319,12,5,172174,Bay,Florida,16542,9607.722420342212
320,12,7,27407,Bradford,Florida,1350,4925.748896267377
321,12,9,550983,Brevard,Florida,39308,7134.15840416129
322,12,11,1804461,Broward,Florida,151498,8395.748093197913
323,12,13,14951,Calhoun,Florida,268,1792.5222393150962
324,12,15,162701,Charlotte,Florida,7819,4805.747967129889
325,12,17,138814,Citrus,Florida,6592,4748.800553258317
326,12,19,194995,Clay,Florida,10214,5238.083027769943
327,12,21,332611,Collier,Florida,12736,3829.097654617556
328,12,23,68406,Columbia,Florida,5251,7676.227231529398
329,12,27,35370,De Soto,Florida,1960,5541.419281877297
330,12,29,16711,Dixie,Florida,988,5912.273352881336
331,12,31,882589,Duval,Florida,85252,9659.309146159763
332,12,33,303195,Escambia,Florida,33934,11192.137073500551
333,12,35,98705,Flagler,Florida,4404,4461.780051669115
334,12,37,11754,Franklin,Florida,635,5402.416198740854
335,12,39,46130,Gadsden,Florida,2783,6032.950357684804
336,12,41,17236,Gilchrist,Florida,560,3249.013692271989
337,12,43,12807,Glades,Florida,466,3638.635121417975
338,12,45,16060,Gulf,Florida,674,4196.762141967622
339,12,47,14871,Hamilton,Florida,773,5198.0364467756035
340,12,49,28267,Hardee,Florida,1624,5745.215268687869
341,12,51,39622,Hendry,Florida,3060,7722.982181616274
342,12,53,175456,Hernando,Florida,10293,5866.428050337407
343,12,55,91031,Highlands,Florida,5484,6024.321385022685
344,12,57,1285073,Hillsborough,Florida,70246,5466.304248863684
345,12,59,20144,Holmes,Florida,595,2953.73312152502
346,12,61,140789,Indian River,Florida,8443,5996.917372806114
347,12,63,49029,Jackson,Florida,2111,4305.615044157539
348,12,65,14858,Jefferson,Florida,530,3567.101897967425
349,12,67,9064,Lafayette,Florida,189,2085.172109443954
350,12,69,305126,Lake,Florida,16643,5454.467990272871
351,12,71,639944,Lee,Florida,34556,5399.847486655082
352,12,73,281764,Leon,Florida,25811,9160.503116082964
353,12,75,40704,Levy,Florida,2141,5259.9253144654085
354,12,77,8427,Liberty,Florida,132,1566.3937344250623
355,12,79,19376,Madison,Florida,1284,6626.7547481420315
356,12,81,331606,Manatee,Florida,25668,7740.51132971056
357,12,83,337066,Marion,Florida,17870,5301.632321266458
358,12,85,149507,Martin,Florida,7251,4849.940136582233
359,12,86,2589623,Miami-Dade,Florida,261660,10104.173464631724
360,12,87,74881,Monroe,Florida,7450,9949.119269240528
361,12,89,75207,Nassau,Florida,3074,4087.3854827343202
362,12,91,185985,Okaloosa,Florida,11858,6375.782993252144
363,12,93,40688,Okeechobee,Florida,3172,7795.9103421156115
364,12,95,1185059,Orange,Florida,116450,9826.514966765368
365,12,97,279931,Osceola,Florida,21183,7567.221922545199
366,12,99,1347634,Palm Beach,Florida,101329,7519.029647515573
367,12,101,472821,Pasco,Florida,29519,6243.166018429808
368,12,103,929915,Pinellas,Florida,77691,8354.634563374073
369,12,105,617808,Polk,Florida,42606,6896.317302462901
370,13,1,18617,Appling,Georgia,1256,6746.521996025139
371,13,3,8503,Atkinson,Georgia,496,5833.235328707515
372,13,5,3540,Bacon,Georgia,410,11581.920903954802
373,13,7,3118,Baker,Georgia,75,2405.3880692751763
374,13,9,44891,Baldwin,Georgia,3351,7464.747945022387
375,13,11,18446,Banks,Georgia,1242,6733.167082294264
376,13,13,70658,Barrow,Georgia,3969,5617.198335644938
377,13,15,100167,Bartow,Georgia,8560,8545.728633182585
378,13,17,17862,Ben Hill,Georgia,1195,6690.180270966298
379,13,19,19579,Berrien,Georgia,943,4816.384902191123
380,13,21,157879,Bibb,Georgia,20603,13049.867303441242
381,13,23,13432,Bleckley,Georgia,783,5829.362715902323
382,13,25,18563,Brantley,Georgia,772,4158.81053708991
383,13,27,15500,Brooks,Georgia,1132,7303.225806451613
384,13,29,31712,Bryan,Georgia,1312,4137.2351160444
385,13,31,73659,Bulloch,Georgia,4928,6690.289034605411
386,13,33,23416,Burke,Georgia,1568,6696.276050563717
387,13,35,23755,Butts,Georgia,1248,5253.630814565355
388,13,37,6812,Calhoun,Georgia,245,3596.594245449207
389,13,39,49524,Camden,Georgia,3307,6677.570470882804
390,13,43,4267,Candler,Georgia,456,10686.665104288728
391,13,45,112345,Carroll,Georgia,7618,6780.8981263073565
392,13,47,65219,Catoosa,Georgia,4091,6272.711939772152
393,13,49,13565,Charlton,Georgia,424,3125.6911168448214
394,13,51,274442,Chatham,Georgia,22373,8152.177873649078
395,13,53,11874,Chattahoochee,Georgia,47,395.82280613104257
396,13,55,25471,Chattooga,Georgia,1070,4200.855875309175
397,13,57,220615,Cherokee,Georgia,6675,3025.6328898760285
398,13,59,118596,Clarke,Georgia,10817,9120.880974063206
399,13,61,2047,Clay,Georgia,8,390.8158280410357
400,13,63,264323,Clayton,Georgia,29436,11136.374814147843
401,13,65,6849,Clinch,Georgia,569,8307.782157979267
402,13,67,704996,Cobb,Georgia,37276,5287.405885990843
403,13,69,42124,Coffee,Georgia,4357,10343.272243851485
404,13,71,46132,Colquitt,Georgia,3803,8243.735368074222
405,13,73,129479,Columbia,Georgia,5357,4137.350458375489
406,13,75,16431,Cook,Georgia,772,4698.435883391151
407,13,77,131012,Coweta,Georgia,5832,4451.500625896864
408,13,79,12701,Crawford,Georgia,982,7731.674671285725
409,13,81,23963,Crisp,Georgia,2950,12310.645578600343
410,13,83,16747,Dade,Georgia,582,3475.2492983817997
411,13,85,22699,Dawson,Georgia,773,3405.436362835367
412,13,87,27990,Decatur,Georgia,2298,8210.075026795284
413,13,89,707361,De Kalb,Georgia,84030,11879.365698702642
414,13,91,20165,Dodge,Georgia,2026,10047.111331515001
415,13,93,10421,Dooly,Georgia,420,4030.3233854716436
416,13,95,95799,Dougherty,Georgia,13163,13740.226933475296
417,13,97,134778,Douglas,Georgia,9055,6718.455534286011
418,13,99,10642,Early,Georgia,748,7028.753993610223
419,13,101,4173,Echols,Georgia,92,2204.648933620896
420,13,103,53217,Effingham,Georgia,1225,2301.896010673281
421,13,105,20098,Elbert,Georgia,1670,8309.284505920987
422,13,107,22606,Emanuel,Georgia,2503,11072.281695125188
423,13,109,11183,Evans,Georgia,346,3093.981936868461
424,13,111,23961,Fannin,Georgia,1166,4866.240974917575
425,13,113,108934,Fayette,Georgia,3257,2989.8837828409864
426,13,115,97013,Floyd,Georgia,8214,8466.906497067403
427,13,117,183780,Forsyth,Georgia,4056,2206.986614430297
428,13,119,21337,Franklin,Georgia,1112,5211.604255518583
429,13,121,959727,Fulton,Georgia,116011,12087.91666796912
430,13,123,28626,Gilmer,Georgia,1226,4282.819814154964
431,13,125,0,Glascock,Georgia,0,
432,13,127,81244,Glynn,Georgia,8686,10691.251046231107
433,13,129,55661,Gordon,Georgia,3403,6113.7960151632205
434,13,131,25524,Grady,Georgia,1070,4192.132894530638
435,13,133,16202,Greene,Georgia,1000,6172.077521293668
436,13,135,833744,Gwinnett,Georgia,41929,5029.001707958318
437,13,137,43741,Habersham,Georgia,1878,4293.454653528725
438,13,139,185005,Hall,Georgia,9320,5037.701683738277
439,13,141,9500,Hancock,Georgia,254,2673.684210526316
440,13,143,28944,Haralson,Georgia,2017,6968.629076838031
441,13,145,31577,Harris,Georgia,808,2558.824460841752
442,13,147,25532,Hart,Georgia,1972,7723.640921196929
443,13,149,11869,Heard,Georgia,386,3252.169517229758
444,13,151,209573,Henry,Georgia,12790,6102.885390770758
445,13,153,145461,Houston,Georgia,12100,8318.38087184881
446,13,155,9782,Irwin,Georgia,584,5970.149253731343
447,13,157,60069,Jackson,Georgia,2684,4468.194909187767
448,13,159,11345,Jasper,Georgia,466,4107.536359629793
449,13,161,15324,Jeff Davis,Georgia,1106,7217.436700600366
450,13,163,13935,Jefferson,Georgia,788,5654.825977753857
451,13,165,0,Jenkins,Georgia,0,
452,13,167,10081,Johnson,Georgia,404,4007.538934629501
453,13,169,28820,Jones,Georgia,1168,4052.7411519777934
454,13,171,17769,Lamar,Georgia,1116,6280.601046766841
455,13,173,10515,Lanier,Georgia,488,4640.989063242986
456,13,175,48461,Laurens,Georgia,4217,8701.842718887352
457,13,177,25352,Lee,Georgia,1446,5703.6920164089615
458,13,179,66149,Liberty,Georgia,4824,7292.627250600916
459,13,181,7946,Lincoln,Georgia,498,6267.304304052354
460,13,183,15298,Long,Georgia,659,4307.752647404889
461,13,185,113079,Lowndes,Georgia,7441,6580.355326806922
462,13,187,30351,Lumpkin,Georgia,1076,3545.187967447531
